word,count,per_million
data,13515,2948.0
algorithm,12622,2753.2
speech,11787,2571.1
signal,11136,2429.1
set,10336,2254.6
performance,9793,2136.1
number,9679,2111.3
noise,9303,2029.3
matrix,9259,2019.7
time,8801,1919.8
system,8642,1885.1
problem,8483,1850.4
different,8193,1787.1
function,7313,1595.2
training,7227,1576.4
features,7075,1543.3
image,6953,1516.7
vector,6745,1471.3
error,6193,1350.9
work,5898,1286.5
feature,5767,1257.9
information,5739,1251.8
estimation,5666,1235.9
methods,5610,1223.7
signals,5330,1162.6
however,5078,1107.7
parameters,5027,1096.5
case,5025,1096.1
frequency,4996,1089.8
obtained,4891,1066.9
order,4831,1053.8
rate,4799,1046.8
channel,4728,1031.3
models,4705,1026.3
test,4698,1024.8
since,4448,970.2
filter,4432,966.7
detection,4427,965.7
linear,4361,951.3
while,4285,934.7
distribution,4243,925.5
terms,4232,923.1
gaussian,4176,910.9
recognition,4134,901.7
values,4069,887.6
algorithms,4048,883.0
following,4000,872.5
source,3976,867.3
estimate,3975,867.1
probability,3930,857.2
value,3917,854.4
power,3871,844.4
analysis,3816,832.4
speaker,3801,829.1
figure,3727,813.0
systems,3713,809.9
mean,3689,804.7
sparse,3687,804.2
thus,3629,791.6
input,3623,790.3
images,3542,772.6
acoustic,3531,770.2
optimal,3515,766.7
network,3480,759.1
target,3480,759.1
corresponding,3470,756.9
average,3421,746.2
new,3415,744.9
state,3411,744.0
frame,3403,742.3
estimated,3377,736.6
due,3248,708.5
step,3242,707.2
solution,3238,706.3
index,3226,703.7
size,3208,699.8
defined,3199,697.8
compared,3182,694.1
parameter,3149,686.9
vectors,3139,684.7
log,3081,672.1
consider,3072,670.1
experiments,3051,665.5
process,3042,663.5
space,3042,663.5
large,3023,659.4
processing,3022,659.2
let,3017,658.1
high,3008,656.1
example,3006,655.7
note,2992,652.6
samples,2992,652.6
similar,2963,646.3
therefore,2957,645.0
snr,2956,644.8
well,2944,642.2
better,2925,638.0
coefficients,2919,636.7
quality,2917,636.3
classification,2908,634.3
accuracy,2903,633.2
follows,2901,632.8
output,2871,626.2
random,2860,623.8
audio,2852,622.1
point,2789,608.4
see,2708,590.7
learning,2707,590.5
optimization,2706,590.3
scheme,2700,588.9
result,2697,588.3
spectral,2687,586.1
sequence,2672,582.8
best,2595,566.0
standard,2591,565.2
applied,2589,564.7
energy,2547,555.6
because,2504,546.2
level,2465,537.7
small,2451,534.6
propose,2436,531.4
presented,2434,530.9
phase,2424,528.7
prior,2423,528.5
form,2408,525.3
ieee,2391,521.5
sensor,2389,521.1
known,2380,519.1
single,2378,518.7
considered,2375,518.1
transform,2364,515.7
distance,2350,512.6
multiple,2331,508.5
further,2318,505.6
without,2317,505.4
language,2315,505.0
possible,2312,504.3
local,2304,502.6
maximum,2302,502.1
techniques,2295,500.6
complexity,2286,498.6
structure,2279,497.1
points,2267,494.5
obtain,2263,493.6
cost,2252,491.2
low,2244,489.5
representation,2242,489.0
total,2229,486.2
framework,2222,484.7
conditions,2208,481.6
coding,2205,481.0
original,2202,480.3
domain,2201,480.1
components,2198,479.4
many,2187,477.0
matrices,2176,474.6
dictionary,2159,470.9
approaches,2135,465.7
word,2135,465.7
length,2128,464.2
evaluation,2121,462.7
class,2120,462.4
design,2112,460.7
described,2108,459.8
previous,2106,459.4
kernel,2102,458.5
measurements,2098,457.6
max,2094,456.8
task,2093,456.5
assume,2087,455.2
min,2081,453.9
covariance,2068,451.1
according,2046,446.3
node,2044,445.9
frames,2043,445.6
range,2035,443.9
lower,2033,443.5
denotes,2018,440.2
experimental,2015,439.5
trained,2013,439.1
nodes,2011,438.7
present,2002,436.7
independent,1983,432.5
block,1983,432.5
computed,1973,430.4
several,1962,428.0
prediction,1961,427.8
even,1958,427.1
distributed,1956,426.7
spatial,1942,423.6
words,1939,423.0
term,1937,422.5
sample,1934,421.9
sources,1932,421.4
available,1926,420.1
technique,1906,415.8
introduction,1902,414.9
performed,1892,412.7
ratio,1891,412.5
hence,1890,412.3
adaptive,1890,412.3
comparison,1884,411.0
video,1883,410.7
applications,1875,409.0
higher,1874,408.8
found,1873,408.6
spectrum,1873,408.6
variance,1865,406.8
denote,1860,405.7
sampling,1857,405.1
component,1854,404.4
reconstruction,1847,402.9
reference,1843,402.0
icassp,1841,401.6
observed,1838,400.9
measure,1834,400.0
abstract,1832,399.6
search,1831,399.4
within,1827,398.5
study,1814,395.7
general,1811,395.0
real,1810,394.8
noisy,1804,393.5
measurement,1794,391.3
finally,1792,390.9
generated,1791,390.7
user,1790,390.5
complex,1780,388.3
baseline,1775,387.2
channels,1765,385.0
factor,1764,384.8
errors,1759,383.7
threshold,1758,383.5
fixed,1757,383.3
robust,1753,382.4
functions,1749,381.5
zero,1733,378.0
context,1725,376.3
find,1725,376.3
research,1721,375.4
region,1710,373.0
likelihood,1704,371.7
networks,1700,370.8
modeling,1698,370.4
computational,1693,369.3
approximation,1686,367.8
estimates,1674,365.1
provide,1670,364.3
adaptation,1654,360.8
part,1651,360.1
selected,1651,360.1
combination,1644,358.6
difference,1638,357.3
mixture,1637,357.1
iteration,1637,357.1
objective,1623,354.0
equation,1618,352.9
map,1614,352.1
layer,1614,352.1
out,1613,351.8
array,1613,351.8
weights,1610,351.2
decision,1609,351.0
filters,1599,348.8
sound,1594,347.7
sparsity,1591,347.0
constraint,1590,346.8
simulation,1587,346.2
gain,1578,344.2
sets,1577,344.0
estimator,1576,343.8
observation,1573,343.1
pixels,1573,343.1
correlation,1571,342.7
sensing,1567,341.8
conventional,1566,341.6
resulting,1564,341.2
particular,1551,338.3
selection,1551,338.3
tracking,1549,337.9
graph,1547,337.4
elements,1546,337.2
initial,1542,336.4
constant,1541,336.1
pixel,1539,335.7
compute,1538,335.5
support,1535,334.8
current,1535,334.8
condition,1532,334.2
much,1530,333.7
significant,1528,333.3
next,1526,332.9
database,1521,331.8
norm,1519,331.3
improve,1498,326.8
problems,1497,326.5
way,1488,324.6
classifier,1488,324.6
important,1485,323.9
filtering,1479,322.6
window,1476,322.0
simple,1474,321.5
relative,1474,321.5
decoding,1473,321.3
sensors,1471,320.9
various,1468,320.2
define,1467,320.0
minimum,1467,320.0
related,1456,317.6
derived,1456,317.6
object,1441,314.3
assumed,1440,314.1
represents,1440,314.1
score,1438,313.7
less,1436,313.2
hidden,1435,313.0
constraints,1431,312.1
fusion,1430,311.9
equal,1429,311.7
procedure,1429,311.7
achieved,1425,310.8
true,1423,310.4
interference,1422,310.2
reduction,1417,309.1
position,1407,306.9
chosen,1403,306.0
uses,1402,305.8
need,1401,305.6
means,1398,304.9
