word,count,per_million
learning,39753,3691.1
data,37026,3437.9
speech,35385,3285.5
ieee,33947,3152.0
models,31953,2966.8
performance,30001,2785.6
information,27977,2597.7
vol,27904,2590.9
image,27162,2522.0
conference,26847,2492.8
training,26395,2450.8
features,25217,2341.4
methods,23999,2228.3
dataset,21955,2038.5
arxiv,21907,2034.1
feature,21118,1960.8
audio,19901,1847.8
network,19223,1784.9
recognition,18889,1753.8
processing,18859,1751.1
wang,17980,1669.4
loss,17790,1651.8
neural,17703,1643.7
university,17100,1587.7
signal,16984,1577.0
international,16547,1536.4
detection,16403,1523.0
different,16382,1521.1
proceedings,16016,1487.1
set,15662,1454.2
zhang,15661,1454.1
datasets,14559,1351.8
while,14554,1351.3
computer,14302,1327.9
vision,13468,1250.5
images,13454,1249.2
language,13343,1238.9
input,13076,1214.1
attention,12943,1201.8
time,12891,1196.9
process,12292,1141.3
networks,12235,1136.0
systems,12207,1133.4
liu,12128,1126.1
deep,11806,1096.2
chen,11690,1085.4
accuracy,11306,1049.8
text,11305,1049.7
module,11193,1039.3
number,11178,1037.9
noise,10844,1006.9
tasks,10561,980.6
function,10431,968.5
graph,10405,966.1
classification,10334,959.5
across,10213,948.3
framework,10211,948.1
target,10211,948.1
encoder,10113,939.0
however,9932,922.2
samples,9870,916.4
preprint,9845,914.1
task,9645,895.5
analysis,9554,887.1
domain,9466,878.9
layer,9439,876.4
experiments,9293,862.9
representation,9162,850.7
parameters,9133,848.0
knowledge,8857,822.4
propose,8813,818.3
generation,8789,816.1
pattern,8769,814.2
work,8739,811.4
china,8659,804.0
speaker,8510,790.2
visual,8453,784.9
quality,8441,783.7
representations,8339,774.3
compared,8178,759.3
algorithm,8162,757.8
segmentation,8100,752.1
evaluation,8048,747.3
matrix,7934,736.7
prediction,7906,734.1
transformer,7817,725.8
estimation,7803,724.5
large,7781,722.5
research,7774,721.8
diffusion,7744,719.0
icassp,7731,717.8
size,7709,715.8
technology,7703,715.2
output,7696,714.6
video,7672,712.3
semantic,7634,708.8
fusion,7623,707.8
test,7434,690.2
rate,7408,687.8
distribution,7404,687.5
iii,7401,687.2
transactions,7377,685.0
trained,7190,667.6
system,7041,653.8
embedding,6956,645.9
yang,6941,644.5
space,6901,640.8
spatial,6888,639.6
signals,6872,638.1
corresponding,6839,635.0
science,6832,634.4
further,6803,631.7
multiple,6636,616.2
layers,6619,614.6
architecture,6607,613.5
study,6579,610.9
machine,6571,610.1
generated,6477,601.4
new,6467,600.5
within,6437,597.7
various,6424,596.5
local,6361,590.6
temporal,6355,590.1
better,6352,589.8
cvf,6307,585.6
baseline,6305,585.4
due,6272,582.4
computational,6256,580.9
without,6252,580.5
global,6221,577.6
problem,6196,575.3
proc,6149,570.9
terms,6125,568.7
effectiveness,6123,568.5
comparison,6080,564.5
represents,6053,562.0
following,5992,556.4
source,5871,545.1
original,5860,544.1
error,5834,541.7
novel,5825,540.9
optimization,5825,540.9
follows,5805,539.0
object,5791,537.7
available,5784,537.0
effectively,5745,533.4
point,5726,531.7
metrics,5701,529.3
channel,5701,529.3
asr,5662,525.7
convolutional,5661,525.6
generate,5612,521.1
score,5603,520.2
sequence,5543,514.7
average,5521,512.6
reconstruction,5499,510.6
embeddings,5491,509.8
linear,5484,509.2
frequency,5471,508.0
existing,5447,505.8
key,5440,505.1
significant,5438,504.9
adversarial,5372,498.8
similarity,5355,497.2
multimodal,5331,495.0
https,5313,493.3
map,5284,490.6
sample,5280,490.2
specifically,5275,489.8
significantly,5265,488.9
applications,5194,482.3
structure,5188,481.7
complex,5187,481.6
experimental,5124,475.8
enhance,5118,475.2
efficient,5102,473.7
denotes,5071,470.8
address,5044,468.3
design,5036,467.6
values,5029,466.9
human,5026,466.7
demonstrate,5024,466.5
music,5023,466.4
high,5005,464.7
