word,count,per_million
speech,26875,8269.5
data,13441,4135.8
training,12357,3802.3
speaker,11301,3477.3
features,9665,2973.9
system,8900,2738.5
models,8112,2496.1
set,7959,2449.0
network,7670,2360.1
performance,7623,2345.6
recognition,7154,2201.3
acoustic,6674,2053.6
different,6228,1916.4
language,5771,1775.7
feature,5697,1753.0
learning,5546,1706.5
input,5536,1703.4
neural,5527,1700.7
time,5509,1695.1
figure,5488,1688.7
asr,5434,1672.0
systems,5279,1624.4
speakers,5270,1621.6
layer,5263,1619.4
trained,5001,1538.8
test,4908,1510.2
information,4852,1493.0
word,4831,1486.5
audio,4748,1461.0
work,4483,1379.4
number,4471,1375.7
task,4105,1263.1
output,4082,1256.0
words,3901,1200.3
target,3727,1146.8
page,3663,1127.1
signal,3615,1112.3
baseline,3604,1109.0
noise,3580,1101.6
rate,3543,1090.2
while,3542,1089.9
corpus,3502,1077.6
attention,3498,1076.3
loss,3489,1073.6
however,3469,1067.4
experiments,3467,1066.8
dataset,3463,1065.6
layers,3322,1022.2
evaluation,3302,1016.0
voice,3263,1004.0
utterances,3206,986.5
deep,3199,984.3
interspeech,3147,968.3
methods,3133,964.0
analysis,3075,946.2
better,2995,921.6
university,2993,920.9
abstract,2970,913.9
function,2958,910.2
networks,2940,904.6
detection,2939,904.3
accuracy,2922,899.1
study,2877,885.3
error,2867,882.2
compared,2701,831.1
classification,2681,824.9
best,2680,824.6
size,2643,813.3
embedding,2631,809.6
parameters,2616,804.9
utterance,2601,800.3
sequence,2595,798.5
search,2579,793.6
end-to-end,2509,772.0
architecture,2492,766.8
quality,2474,761.3
text,2471,760.3
mean,2430,747.7
well,2420,744.6
representation,2368,728.6
train,2366,728.0
english,2360,726.2
further,2347,722.2
embeddings,2326,715.7
encoder,2315,712.3
frequency,2312,711.4
terms,2288,704.0
similar,2286,703.4
emotion,2283,702.5
wer,2278,700.9
without,2272,699.1
tasks,2237,688.3
obtained,2224,684.3
lstm,2208,679.4
domain,2196,675.7
vector,2191,674.2
order,2176,669.6
samples,2167,666.8
context,2085,641.6
dnn,2061,634.2
score,2058,633.2
automatic,2039,627.4
previous,2014,619.7
source,2001,615.7
languages,1999,615.1
manuscript,1977,608.3
research,1976,608.0
level,1965,604.6
processing,1960,603.1
since,1958,602.5
average,1958,602.5
new,1946,598.8
large,1944,598.2
high,1939,596.6
usa,1936,595.7
challenge,1918,590.2
values,1912,588.3
conditions,1903,585.6
single,1899,584.3
applied,1895,583.1
cnn,1893,582.5
convolutional,1889,581.2
propose,1870,575.4
approaches,1868,574.8
problem,1860,572.3
enhancement,1853,570.2
improve,1833,564.0
frame,1830,563.1
development,1827,562.2
decoder,1822,560.6
cation,1815,558.5
labels,1813,557.9
tue-p-,1808,556.3
found,1803,554.8
representations,1794,552.0
process,1773,545.6
spectral,1773,545.6
index,1766,543.4
scores,1755,540.0
sets,1752,539.1
adaptation,1746,537.2
algorithm,1743,536.3
distribution,1740,535.4
following,1731,532.6
length,1726,531.1
vowel,1717,528.3
duration,1713,527.1
modeling,1705,524.6
due,1698,522.5
standard,1692,520.6
linear,1691,520.3
hidden,1680,516.9
signals,1674,515.1
present,1670,513.9
higher,1652,508.3
experimental,1637,503.7
across,1635,503.1
frames,1625,500.0
thus,1605,493.9
noisy,1598,491.7
wed-p-,1585,487.7
segments,1575,484.6
improvement,1570,483.1
extracted,1569,482.8
framework,1559,479.7
units,1556,478.8
case,1554,478.2
prediction,1543,474.8
result,1533,471.7
relative,1521,468.0
multiple,1513,465.6
spoken,1508,464.0
lower,1508,464.0
original,1505,463.1
human,1502,462.2
participants,1502,462.2
significant,1493,459.4
corresponding,1491,458.8
generated,1490,458.5
phoneme,1464,450.5
because,1461,449.6
separation,1460,449.2
example,1453,447.1
total,1450,446.2
vectors,1448,445.6
clean,1445,444.6
comparison,1445,444.6
temporal,1440,443.1
low,1438,442.5
authors,1436,441.9
therefore,1435,441.6
sound,1435,441.6
effect,1433,440.9
available,1427,439.1
many,1419,436.6
value,1419,436.6
distance,1397,429.9
see,1395,429.2
recordings,1393,428.6
space,1384,425.9
datasets,1368,420.9
several,1367,420.6
synthesis,1366,420.3
sentences,1361,418.8
step,1360,418.5
tts,1359,418.2
presented,1357,417.6
thu-p-,1356,417.2
types,1352,416.0
experiment,1351,415.7
condition,1349,415.1
various,1348,414.8
classi,1341,412.6
phonetic,1339,412.0
consists,1323,407.1
adversarial,1321,406.5
fusion,1320,406.2
performed,1319,405.9
conversion,1317,405.2
sentence,1317,405.2
probability,1313,404.0
state,1309,402.8
four,1303,400.9
structure,1299,399.7
mon-p-,1297,399.1
pitch,1291,397.2
objective,1291,397.2
perform,1285,395.4
group,1284,395.1
even,1282,394.5
similarity,1279,393.5
described,1277,392.9
possible,1275,392.3
ctc,1274,392.0
within,1273,391.7
part,1270,390.8
including,1266,389.5
label,1258,387.1
knowledge,1256,386.5
extraction,1247,383.7
finally,1233,379.4
database,1233,379.4
directly,1230,378.5
addition,1225,376.9
decoding,1221,375.7
studies,1213,373.2
phone,1211,372.6
out,1207,371.4
china,1207,371.4
observed,1206,371.1
phase,1196,368.0
view,1190,366.2
log,1182,363.7
errors,1181,363.4
vowels,1178,362.5
compare,1176,361.9
additional,1174,361.2
small,1173,360.9
obtain,1168,359.4
alignment,1165,358.5
less,1164,358.2
like,1163,357.9
computed,1162,357.5
hours,1159,356.6
class,1159,356.6
natural,1155,355.4
matrix,1147,352.9
learn,1144,352.0
final,1144,352.0
future,1139,350.5
dimensional,1139,350.5
achieved,1138,350.2
main,1134,348.9
important,1130,347.7
random,1129,347.4
range,1127,346.8
techniques,1126,346.5
vocal,1123,345.5
difference,1123,345.5
evaluate,1119,344.3
classifier,1117,343.7
significantly,1115,343.1
state-of-the-art,1113,342.5
eer,1111,341.9
generate,1107,340.6
selected,1104,339.7
contains,1102,339.1
related,1101,338.8
overall,1101,338.8
http,1101,338.8
follows,1101,338.8
robust,1095,336.9
sample,1093,336.3
real,1086,334.2
evaluated,1085,333.9
recurrent,1085,333.9
outputs,1085,333.9
long,1078,331.7
hub,1077,331.4
amount,1075,330.8
conventional,1073,330.2
org,1072,329.9
articulatory,1070,329.2
differences,1065,327.7
measure,1065,327.7
window,1060,326.2
normalization,1059,325.9
uses,1058,325.5
prosodic,1057,325.2
considered,1049,322.8
pooling,1048,322.5
current,1044,321.2
way,1041,320.3
introduction,1041,320.3
plda,1037,319.1
isca,1035,318.5
unsupervised,1029,316.6
augmentation,1019,313.5
i-vector,1017,312.9
recording,1016,312.6
achieve,1016,312.6
recent,1010,310.8
mechanism,1007,309.9
dimension,1006,309.5
female,1003,308.6
memory,1001,308.0
segment,1001,308.0
cards,1000,307.7
waveform,999,307.4
visual,999,307.4
linguistic,996,306.5
estimation,995,306.2
applications,992,305.2
user,991,304.9
spectrogram,991,304.9
listeners,990,304.6
whether,982,302.2
raw,980,301.5
individual,977,300.6
softmax,977,300.6
toc,977,300.6
short,975,300.0
block,971,298.8
another,970,298.5
testing,970,298.5
weights,970,298.5
tue-o-,966,297.2
pronunciation,963,296.3
copyright,961,295.7
mfcc,961,295.7
provide,959,295.1
much,959,295.1
make,959,295.1
