ngram,count,per_million
be used,911,280.3
speaker recognition,907,279.1
when the,904,278.2
language model,902,277.5
which are,899,276.6
deep neural,896,275.7
size of,885,272.3
as follows,882,271.4
in which,873,268.6
for example,872,268.3
that are,868,267.1
results in,866,266.5
for training,865,266.2
for all,865,266.2
cards page,858,264.0
emotion recognition,855,263.1
while the,854,262.8
results of,852,262.2
our proposed,851,261.9
is an,850,261.5
to generate,849,261.2
described in,843,259.4
similar to,842,259.1
in an,841,258.8
applied to,834,256.6
as an,831,255.7
into the,827,254.5
in speech,820,252.3
of an,803,247.1
one of,801,246.5
deep learning,800,246.2
with an,797,245.2
followed by,797,245.2
the encoder,797,245.2
experimental results,795,244.6
in fig,787,242.2
do not,785,241.5
asr system,784,241.2
to obtain,783,240.9
both the,775,238.5
trained with,774,238.2
model the,774,238.2
is that,773,237.9
note that,765,235.4
according to,764,235.1
during the,755,232.3
part of,753,231.7
and then,753,231.7
di erent,752,231.4
the final,751,231.1
effect of,751,231.1
was used,750,230.8
is also,748,230.2
speech signal,748,230.2
as shown,748,230.2
where is,748,230.2
data and,744,228.9
for both,743,228.6
and are,742,228.3
the use,739,227.4
the development,737,226.8
model and,735,226.2
are the,734,225.9
will be,731,224.9
asr systems,722,222.2
we present,712,219.1
target speaker,711,218.8
by using,711,218.8
to use,709,218.2
used the,709,218.2
features are,707,217.5
types of,706,217.2
the audio,703,216.3
model for,702,216.0
data augmentation,701,215.7
as in,697,214.5
speech synthesis,693,213.2
are not,692,212.9
the word,692,212.9
of training,691,212.6
analysis of,690,212.3
could be,687,211.4
output of,687,211.4
hours of,683,210.2
since the,681,209.5
results are,679,208.9
the asr,678,208.6
training the,675,207.7
in each,670,206.2
and for,668,205.5
instead of,668,205.5
features and,667,205.2
the evaluation,665,204.6
the current,664,204.3
set to,661,203.4
from to,660,203.1
the average,659,202.8
to learn,655,201.5
model to,654,201.2
loss function,653,200.9
each of,652,200.6
speech data,650,200.0
the feature,650,200.0
sequence of,648,199.4
our experiments,646,198.8
the time,643,197.9
figure the,640,196.9
extracted from,638,196.3
may be,637,196.0
of all,637,196.0
data is,637,196.0
the main,629,193.5
of two,629,193.5
the last,627,192.9
the mean,625,192.3
section we,622,191.4
as input,621,191.1
results show,620,190.8
of data,619,190.5
rate of,618,190.2
better than,617,189.9
in both,615,189.2
however the,615,189.2
the previous,612,188.3
of different,605,186.2
page view,604,185.9
speaker embedding,603,185.5
recognition asr,601,184.9
the task,599,184.3
it can,599,184.3
with different,598,184.0
evaluate the,595,183.1
to predict,594,182.8
and in,593,182.5
speech separation,593,182.5
model with,586,180.3
our model,586,180.3
they are,585,180.0
to extract,581,178.8
that of,580,178.5
to evaluate,579,178.2
for speaker,577,177.5
compared with,576,177.2
the decoder,575,176.9
voice conversion,571,175.7
did not,571,175.7
train the,570,175.4
of speakers,569,175.1
of speaker,567,174.5
presented in,566,174.2
accuracy of,565,173.9
focus on,561,172.6
we show,561,172.6
the corresponding,560,172.3
development set,558,171.7
were used,557,171.4
figure shows,555,170.8
combination of,554,170.5
and test,554,170.5
models are,552,169.9
results on,551,169.5
feature extraction,550,169.2
reduce the,548,168.6
convolutional neural,548,168.6
performance on,548,168.6
only the,547,168.3
word error,546,168.0
system is,546,168.0
the case,544,167.4
quality of,542,166.8
network is,538,165.5
is shown,538,165.5
should be,535,164.6
during training,535,164.6
if the,533,164.0
system for,532,163.7
learning rate,532,163.7
data the,530,163.1
recurrent neural,525,161.5
and language,521,160.3
and we,521,160.3
that our,520,160.0
models for,519,159.7
within the,518,159.4
to reduce,518,159.4
shows that,518,159.4
are shown,518,159.4
found that,518,159.4
speech in,515,158.5
to perform,514,158.2
table the,514,158.2
table shows,513,157.9
the context,511,157.2
case of,511,157.2
performance in,511,157.2
proposed approach,509,156.6
data for,507,156.0
veri cation,506,155.7
obtained by,506,155.7
more than,505,155.4
results for,504,155.1
the three,503,154.8
distribution of,503,154.8
related to,501,154.2
the attention,500,153.9
acoustic models,500,153.9
we will,499,153.5
vocal tract,498,153.2
the effect,497,152.9
is more,494,152.0
data in,494,152.0
approach to,493,151.7
to make,492,151.4
that it,492,151.4
corresponding to,492,151.4
attention mechanism,491,151.1
data from,490,150.8
of acoustic,489,150.5
which the,486,149.5
along with,483,148.6
speaker verification,481,148.0
speech signals,481,148.0
this approach,480,147.7
range of,479,147.4
the standard,479,147.4
and their,478,147.1
that we,477,146.8
the dataset,477,146.8
the whole,476,146.5
speaker and,475,146.2
respect to,473,145.5
and speaker,473,145.5
that can,473,145.5
speaker veri,470,144.6
features for,470,144.6
set the,470,144.6
it has,468,144.0
comparison of,467,143.7
and to,466,143.4
speakers in,465,143.1
this section,465,143.1
author index,463,142.5
showed that,461,141.9
with respect,461,141.9
is based,460,141.5
speaker embeddings,460,141.5
denotes the,460,141.5
and speech,459,141.2
study we,459,141.2
speech is,457,140.6
future work,457,140.6
speakers and,456,140.3
representation of,455,140.0
the models,452,139.1
we investigate,450,138.5
which can,448,137.9
in all,447,137.5
the total,447,137.5
to this,446,137.2
in particular,446,137.2
about the,444,136.6
set and,444,136.6
after the,443,136.3
speech emotion,443,136.3
model in,443,136.3
and respectively,442,136.0
it was,440,135.4
trained using,440,135.4
approach is,440,135.4
not only,439,135.1
the entire,438,134.8
words in,437,134.5
and it,434,133.5
other hand,434,133.5
rather than,432,132.9
associated with,432,132.9
proposed model,432,132.9
the features,432,132.9
shown to,431,132.6
in contrast,431,132.6
language models,431,132.6
then the,431,132.6
is applied,430,132.3
length of,430,132.3
the quality,429,132.0
evaluation set,428,131.7
manuscript of,428,131.7
tue-p- c-,426,131.1
shown that,425,130.8
the source,424,130.5
and its,423,130.2
to achieve,423,130.2
function of,423,130.2
trained to,423,130.2
but also,421,129.5
transfer learning,421,129.5
proposed in,421,129.5
test sets,420,129.2
the dnn,419,128.9
the experiments,419,128.9
of words,419,128.9
features from,417,128.3
machine learning,414,127.4
task of,414,127.4
data to,413,127.1
experiments on,412,126.8
output layer,412,126.8
to have,411,126.5
our approach,411,126.5
the signal,410,126.2
the accuracy,410,126.2
the embedding,409,125.8
features of,407,125.2
mean and,407,125.2
seq seq,407,125.2
the loss,407,125.2
interspeech detailed,407,125.2
detailed author,407,125.2
we first,407,125.2
input and,405,124.6
given the,404,124.3
the overall,404,124.3
convolutional layers,403,124.0
between and,403,124.0
the speakers,402,123.7
we are,401,123.4
and an,401,123.4
acoustic and,400,123.1
input to,399,122.8
experiments we,397,122.2
features in,396,121.8
university usa,396,121.8
clean speech,396,121.8
be the,395,121.5
to produce,395,121.5
the vocal,395,121.5
speech the,395,121.5
the user,395,121.5
are trained,395,121.5
the experimental,395,121.5
up to,394,121.2
the language,394,121.2
the neural,394,121.2
evaluation of,394,121.2
the amount,393,120.9
effectiveness of,392,120.6
so that,391,120.3
model we,390,120.0
isca http,390,120.0
defined as,388,119.4
