ngram,count,per_million
in this paper we,1140,379.0
http dx doi org,1017,338.1
dx doi org interspeech,1014,337.2
in this work we,655,217.8
the performance of the,492,163.6
copyright isca http dx,443,147.3
isca http dx doi,443,147.3
on the other hand,437,145.3
automatic speech recognition asr,415,138.0
as shown in figure,404,134.3
the output of the,372,123.7
in this section we,351,116.7
is the number of,340,113.0
this paper we propose,316,105.1
are shown in table,277,92.1
in this study we,258,85.8
as well as the,250,83.1
as shown in table,235,78.1
in the case of,214,71.2
the total number of,210,69.8
of the proposed method,203,67.5
paper is organized as,201,66.8
is organized as follows,198,65.8
we can see that,198,65.8
is shown in figure,198,65.8
on the test set,194,64.5
the effectiveness of the,190,63.2
can be used to,189,62.8
results show that the,188,62.5
word error rate wer,181,60.2
as shown in fig,181,60.2
at the same time,179,59.5
is based on the,178,59.2
shown in figure the,177,58.9
show that the proposed,172,57.2
with respect to the,170,56.5
results are shown in,169,56.2
to the best of,166,55.2
the results of the,166,55.2
in terms of the,164,54.5
in the training set,163,54.2
it can be seen,162,53.9
improve the performance of,161,53.5
is used as the,157,52.2
best of our knowledge,154,51.2
the rest of the,154,51.2
the best of our,153,50.9
experimental results show that,152,50.5
the size of the,149,49.5
in the context of,146,48.5
and the number of,146,48.5
the length of the,145,48.2
can be found in,144,47.9
performance of the proposed,141,46.9
the quality of the,141,46.9
shown in table the,139,46.2
deep neural network dnn,138,45.9
conclusions in this paper,138,45.9
for each of the,138,45.9
the number of speakers,135,44.9
on the development set,132,43.9
of this paper is,130,43.2
can be seen that,126,41.9
is one of the,125,41.6
this work we propose,124,41.2
this work was supported,121,40.2
is the same as,120,39.9
the encoder and decoder,119,39.6
we would like to,118,39.2
the number of parameters,118,39.2
the model is trained,117,38.9
to improve the performance,117,38.9
where is the number,117,38.9
mean and standard deviation,116,38.6
evaluate the performance of,116,38.6
that the proposed method,116,38.6
conv conv conv conv,115,38.2
of the target speaker,113,37.6
used to train the,113,37.6
in addition to the,112,37.2
equal error rate eer,112,37.2
the results show that,112,37.2
organized as follows section,111,36.9
the end of the,106,35.2
amount of training data,106,35.2
the performance of our,106,35.2
it is possible to,105,34.9
at the end of,105,34.9
the results are shown,105,34.9
effectiveness of the proposed,105,34.9
as shown in the,104,34.6
the parameters of the,103,34.2
long short-term memory lstm,103,34.2
in our experiments we,102,33.9
with learning rate of,102,33.9
the outputs of the,102,33.9
is similar to the,102,33.9
this paper is organized,100,33.2
science foundation of china,100,33.2
this paper we present,99,32.9
is shown in table,98,32.6
acknowledgements this work was,98,32.6
to the number of,98,32.6
the duration of the,97,32.3
natural science foundation of,97,32.3
the effectiveness of our,97,32.3
mean opinion score mos,97,32.3
the other hand the,96,31.9
the input to the,96,31.9
the dimension of the,96,31.9
work was supported by,95,31.6
doi org interspeech figure,95,31.6
db db db db,95,31.6
in the form of,94,31.3
of the paper is,93,30.9
the same as the,93,30.9
the architecture of the,93,30.9
would like to thank,92,30.6
compared to the baseline,92,30.6
has been shown to,91,30.3
the input of the,91,30.3
can see that the,91,30.3
in the training data,90,29.9
rest of the paper,90,29.9
convolutional neural network cnn,90,29.9
the paper is organized,90,29.9
we observe that the,90,29.9
shown in table we,88,29.3
national natural science foundation,88,29.3
one of the most,88,29.3
of the number of,87,28.9
the proposed method is,87,28.9
the difference between the,87,28.9
in the test set,84,27.9
the adam optimizer with,84,27.9
of the proposed model,84,27.9
of the training data,83,27.6
as described in section,83,27.6
conclusion in this paper,83,27.6
is shown in fig,83,27.6
are presented in table,82,27.3
connectionist temporal classification ctc,82,27.3
short-time fourier transform stft,82,27.3
doi org interspeech table,81,26.9
in the field of,80,26.6
initial learning rate of,80,26.6
at https github com,80,26.6
as the number of,80,26.6
to evaluate the performance,79,26.3
this is the first,79,26.3
to the fact that,78,25.9
of the proposed approach,78,25.9
in this case the,78,25.9
shown in fig the,78,25.9
are shown in figure,77,25.6
the accuracy of the,77,25.6
the rest of this,77,25.6
number of speakers in,77,25.6
the distribution of the,77,25.6
we propose to use,76,25.3
in this work the,76,25.3
can be written as,76,25.3
the effect of the,76,25.3
index terms speech recognition,76,25.3
can be seen in,76,25.3
speech recognition asr systems,75,24.9
for the task of,75,24.9
of the speech signal,74,24.6
it is difficult to,74,24.6
have been proposed to,74,24.6
as can be seen,73,24.3
can be used for,73,24.3
compare the performance of,72,23.9
it has been shown,72,23.9
it can be observed,72,23.9
in the time domain,71,23.6
evaluation of speech quality,71,23.6
supported by the national,71,23.6
model is trained with,71,23.6
we show that the,71,23.6
in the future we,71,23.6
results are presented in,70,23.3
in our previous work,70,23.3
it is important to,70,23.3
where and are the,70,23.3
shown in figure we,70,23.3
table shows the results,70,23.3
we found that the,70,23.3
the number of the,70,23.3
perceptual evaluation of speech,69,22.9
on the basis of,69,22.9
deep neural networks dnns,69,22.9
the details of the,69,22.9
was supported by the,69,22.9
the number of channels,69,22.9
from the same speaker,69,22.9
state of the art,69,22.9
ms ms ms ms,69,22.9
have been shown to,69,22.9
is applied to the,68,22.6
of automatic speech recognition,68,22.6
the same number of,68,22.6
in this paper the,68,22.6
optimizer with learning rate,67,22.3
rest of this paper,67,22.3
we use the same,66,21.9
recurrent neural network rnn,66,21.9
is illustrated in figure,66,21.9
to that of the,65,21.6
learning rate of and,65,21.6
that the performance of,65,21.6
the number of frames,65,21.6
block diagram of the,65,21.6
as follows in section,65,21.6
are listed in table,65,21.6
knowledge this is the,65,21.6
as illustrated in figure,65,21.6
is defined as the,64,21.3
to be able to,64,21.3
with batch size of,64,21.3
to this end we,64,21.3
probabilistic linear discriminant analysis,64,21.3
can be used as,64,21.3
of our knowledge this,64,21.3
is the set of,64,21.3
the source and target,64,21.3
been shown to be,63,20.9
of speech quality pesq,63,20.9
hidden markov model hmm,63,20.9
in the presence of,63,20.9
it should be noted,63,20.9
should be noted that,63,20.9
