word,count,per_million
speech,27562,7709.1
data,12960,3624.9
features,11822,3306.6
speaker,10569,2956.2
system,10341,2892.4
training,9613,2688.8
set,9535,2667.0
feature,7541,2109.2
word,7537,2108.1
different,7157,2001.8
figure,7002,1958.5
performance,6815,1906.2
recognition,6779,1896.1
models,6644,1858.3
acoustic,6454,1805.2
number,6335,1771.9
noise,6070,1697.8
speakers,6048,1691.6
words,5938,1660.9
test,5565,1556.5
language,5413,1514.0
time,5295,1481.0
information,4958,1386.8
signal,4859,1359.1
systems,4437,1241.0
work,4235,1184.5
frequency,4121,1152.6
corpus,4026,1126.1
function,3977,1112.4
error,3954,1105.9
rate,3936,1100.9
analysis,3918,1095.9
however,3908,1093.1
experiments,3894,1089.2
algorithm,3850,1076.8
parameters,3817,1067.6
mean,3698,1034.3
target,3564,996.9
task,3550,992.9
vector,3424,957.7
spectral,3407,952.9
while,3362,940.4
trained,3343,935.0
average,3339,933.9
obtained,3328,930.8
order,3324,929.7
study,3263,912.7
pitch,3249,908.7
utterances,3189,892.0
methods,3158,883.3
terms,3136,877.1
baseline,3131,875.7
state,3123,873.5
classification,3104,868.2
accuracy,3099,866.8
duration,3050,853.1
adaptation,3023,845.5
level,2981,833.8
values,2945,823.7
voice,2924,817.8
frame,2919,816.4
utterance,2839,794.1
evaluation,2839,794.1
asr,2827,790.7
well,2808,785.4
new,2753,770.0
matrix,2752,769.7
better,2626,734.5
compared,2618,732.3
best,2618,732.3
significant,2607,729.2
vowel,2592,725.0
similar,2586,723.3
distribution,2581,721.9
detection,2579,721.3
since,2573,719.7
context,2539,710.2
gmm,2517,704.0
input,2512,702.6
found,2507,701.2
quality,2504,700.4
high,2498,698.7
following,2497,698.4
phone,2492,697.0
linear,2489,696.2
estimation,2484,694.8
conditions,2435,681.1
estimated,2413,674.9
source,2389,668.2
english,2380,665.7
gaussian,2373,663.7
audio,2361,660.4
score,2358,659.5
previous,2291,640.8
output,2283,638.6
scores,2271,635.2
thus,2255,630.7
value,2246,628.2
presented,2243,627.4
measure,2240,626.5
case,2235,625.1
total,2230,623.7
modeling,2222,621.5
probability,2222,621.5
log,2209,617.9
sequence,2208,617.6
example,2197,614.5
applied,2153,602.2
large,2150,601.4
space,2149,601.1
signals,2145,600.0
parameter,2136,597.4
length,2115,591.6
index,2099,587.1
automatic,2096,586.3
vowels,2096,586.3
experiment,2095,586.0
effect,2092,585.1
described,2081,582.1
segments,2077,580.9
learning,2075,580.4
process,2069,578.7
problem,2066,577.9
low,2040,570.6
class,2036,569.5
processing,2032,568.4
mixture,2013,563.0
spoken,1999,559.1
standard,1989,556.3
hmm,1987,555.8
vocal,1981,554.1
corresponding,1980,553.8
higher,1977,553.0
present,1966,549.9
further,1966,549.9
vectors,1962,548.8
difference,1961,548.5
development,1959,547.9
frames,1951,545.7
prosodic,1943,543.5
energy,1940,542.6
database,1930,539.8
component,1926,538.7
due,1924,538.1
sentences,1916,535.9
single,1910,534.2
listeners,1907,533.4
condition,1905,532.8
within,1883,526.7
experimental,1879,525.6
result,1867,522.2
phoneme,1859,520.0
out,1839,514.4
distance,1838,514.1
phonetic,1834,513.0
therefore,1829,511.6
components,1829,511.6
performed,1814,507.4
because,1805,504.9
observed,1795,502.1
possible,1794,501.8
synthesis,1791,500.9
group,1785,499.3
spectrum,1783,498.7
lower,1776,496.7
estimate,1774,496.2
several,1773,495.9
research,1767,494.2
significantly,1763,493.1
see,1758,491.7
types,1750,489.5
sentence,1749,489.2
relative,1740,486.7
differences,1736,485.6
clean,1734,485.0
defined,1730,483.9
likelihood,1717,480.2
sets,1712,478.8
extracted,1711,478.6
domain,1701,475.8
pronunciation,1701,475.8
noisy,1692,473.3
without,1691,473.0
maximum,1680,469.9
errors,1676,468.8
range,1671,467.4
factor,1644,459.8
computed,1632,456.5
clustering,1628,455.4
follows,1627,455.1
segment,1623,454.0
framework,1611,450.6
four,1609,450.0
user,1601,447.8
train,1596,446.4
across,1586,443.6
generated,1583,442.8
sound,1565,437.7
representation,1563,437.2
size,1560,436.3
normalization,1557,435.5
wer,1555,434.9
many,1550,433.5
step,1548,433.0
techniques,1544,431.9
human,1542,431.3
intelligibility,1533,428.8
snr,1525,426.5
approaches,1523,426.0
introduction,1514,423.5
less,1514,423.5
current,1506,421.2
according,1504,420.7
even,1503,420.4
combination,1499,419.3
selected,1498,419.0
measures,1498,419.0
prior,1493,417.6
technique,1492,417.3
states,1490,416.8
finally,1482,414.5
phase,1482,414.5
form,1479,413.7
like,1475,412.6
original,1475,412.6
improvement,1467,410.3
comparison,1464,409.5
stimuli,1464,409.5
type,1460,408.4
coefficients,1453,406.4
glottal,1449,405.3
filter,1449,405.3
abstract,1448,405.0
syllable,1448,405.0
search,1445,404.2
text,1439,402.5
posterior,1436,401.7
natural,1432,400.5
available,1425,398.6
overall,1424,398.3
considered,1422,397.7
languages,1419,396.9
native,1411,394.7
children,1410,394.4
point,1401,391.9
tone,1400,391.6
multiple,1400,391.6
temporal,1391,389.1
perception,1388,388.2
improve,1383,386.8
small,1382,386.5
structure,1380,386.0
final,1378,385.4
classifier,1378,385.4
various,1369,382.9
calculated,1363,381.2
important,1362,381.0
units,1360,380.4
selection,1359,380.1
studies,1353,378.4
lexical,1351,377.9
transcription,1340,374.8
hidden,1336,373.7
reported,1331,372.3
mfcc,1328,371.4
reference,1327,371.2
network,1327,371.2
effects,1318,368.6
objective,1314,367.5
including,1313,367.2
weights,1313,367.2
participants,1305,365.0
segmentation,1297,362.8
characteristics,1296,362.5
recorded,1295,362.2
articulatory,1291,361.1
background,1288,360.3
channel,1285,359.4
part,1284,359.1
svm,1281,358.3
way,1279,357.7
produced,1267,354.4
decoding,1266,354.1
ratio,1261,352.7
correct,1259,352.1
much,1252,350.2
initial,1250,349.6
addition,1249,349.3
random,1243,347.7
classes,1241,347.1
alignment,1237,346.0
reduction,1234,345.2
means,1232,344.6
conventional,1229,343.8
control,1218,340.7
discriminative,1213,339.3
patterns,1208,337.9
window,1208,337.9
dialog,1207,337.6
prediction,1206,337.3
position,1202,336.2
related,1201,335.9
functions,1194,334.0
pairs,1192,333.4
weight,1190,332.8
tasks,1190,332.8
samples,1190,332.8
decision,1190,332.8
amount,1189,332.6
statistical,1185,331.4
normalized,1185,331.4
provide,1184,331.2
resulting,1179,329.8
specific,1174,328.4
perceptual,1173,328.1
male,1171,327.5
testing,1171,327.5
recordings,1169,327.0
cost,1167,326.4
robust,1165,325.9
female,1162,325.0
find,1162,325.0
evaluated,1160,324.5
correlation,1155,323.1
similarity,1154,322.8
showed,1150,321.7
individual,1145,320.3
note,1143,319.7
whether,1143,319.7
although,1141,319.1
age,1140,318.9
real,1138,318.3
phrase,1136,317.7
production,1135,317.5
procedure,1132,316.6
next,1130,316.1
general,1122,313.8
regression,1122,313.8
either,1120,313.3
layer,1120,313.3
optimal,1119,313.0
extraction,1118,312.7
map,1116,312.1
transform,1114,311.6
sparse,1108,309.9
focus,1107,309.6
speaking,1104,308.8
derived,1099,307.4
often,1097,306.8
obtain,1093,305.7
variability,1092,305.4
another,1082,302.6
short,1078,301.5
power,1077,301.2
labels,1075,300.7
vocabulary,1073,300.1
perform,1071,299.6
emotion,1070,299.3
simple,1068,298.7
dynamic,1066,298.2
tract,1059,296.2
accent,1058,295.9
future,1057,295.6
particular,1056,295.4
subjects,1054,294.8
full,1050,293.7
associated,1049,293.4
instead,1048,293.1
contains,1029,287.8
auditory,1028,287.5
nasal,1028,287.5
response,1027,287.3
mlp,1027,287.3
microphone,1026,287.0
confidence,1025,286.7
propose,1023,286.1
provides,1022,285.9
cues,1021,285.6
contour,1015,283.9
formant,1014,283.6
consists,1012,283.1
basis,1009,282.2
main,1007,281.7
uses,1006,281.4
prominence,1000,279.7
amplitude,998,279.1
good,993,277.7
variance,993,277.7
make,991,277.2
rates,991,277.2
evaluate,990,276.9
identification,989,276.6
hours,988,276.3
made,984,275.2
corpora,983,274.9
factors,973,272.1
increase,972,271.9
frequencies,971,271.6
end,971,271.6
cluster,969,271.0
intensity,966,270.2
known,963,269.4
achieved,960,268.5
algorithms,959,268.2
threshold,958,268.0
separation,954,266.8
overlap,948,265.2
additional,948,265.2
mapping,947,264.9
sounds,946,264.6
statistics,943,263.8
expected,943,263.8
probabilities,943,263.8
conclusions,942,263.5
unit,941,263.2
neural,938,262.4
tue,935,261.5
automatically,934,261.2
pattern,932,260.7
khz,931,260.4
still,930,260.1
respect,927,259.3
responses,926,259.0
seen,925,258.7
syllables,924,258.4
groups,924,258.4
sequences,923,258.2
long,922,257.9
fact,920,257.3
cases,918,256.8
need,918,256.8
represented,916,256.2
fixed,915,255.9
synthetic,915,255.9
wed,915,255.9
area,914,255.6
represents,913,255.4
local,913,255.4
five,912,255.1
content,911,254.8
represent,910,254.5
prosody,909,254.2
covariance,908,254.0
contrast,906,253.4
points,903,252.6
boundaries,902,252.3
applications,897,250.9
topic,897,250.9
diarization,894,250.1
hand,893,249.8
directly,892,249.5
cepstral,892,249.5
dimension,891,249.2
binary,890,248.9
interaction,889,248.7
dataset,889,248.7
pair,886,247.8
phonemes,885,247.5
criterion,884,247.3
levels,884,247.3
every,883,247.0
able,882,246.7
compare,881,246.4
continuous,881,246.4
independent,880,246.1
provided,878,245.6
nist,878,245.6
scale,877,245.3
change,876,245.0
improved,874,244.5
likely,874,244.5
larger,873,244.2
sample,870,243.3
environment,870,243.3
contours,866,242.2
common,866,242.2
least,864,241.7
