word,count,per_million
probability,1262,555.9
applied,1261,555.5
gmm,1247,549.3
distance,1232,542.7
learning,1230,541.8
units,1228,540.9
estimated,1220,537.4
syllable,1213,534.3
length,1210,533.0
human,1205,530.8
effect,1205,530.8
segmentation,1203,529.9
single,1203,529.9
low,1196,526.8
measure,1196,526.8
combination,1195,526.4
vowels,1195,526.4
out,1182,520.7
matrix,1181,520.2
due,1162,511.9
score,1162,511.9
therefore,1152,507.5
unit,1149,506.1
text,1147,505.3
many,1143,503.5
decision,1142,503.1
previous,1139,501.7
performed,1133,499.1
experimental,1127,496.5
likelihood,1127,496.5
result,1126,496.0
structure,1123,494.7
difference,1119,492.9
relative,1116,491.6
classification,1113,490.3
further,1112,489.8
languages,1111,489.4
several,1103,485.9
part,1102,485.4
class,1102,485.4
significant,1101,485.0
frames,1096,482.8
components,1092,481.0
total,1077,474.4
approaches,1066,469.6
development,1062,467.8
articulatory,1056,465.2
higher,1056,465.2
without,1053,463.9
within,1050,462.5
corresponding,1050,462.5
usa,1048,461.7
see,1047,461.2
signals,1046,460.8
formant,1042,459.0
size,1042,459.0
group,1041,458.6
pronunciation,1040,458.1
framework,1036,456.4
errors,1036,456.4
multiple,1031,454.2
maximum,1030,453.7
sets,1027,452.4
mfcc,1024,451.1
view,1022,450.2
segments,1019,448.9
factor,1007,443.6
techniques,1006,443.1
improvement,1006,443.1
scores,996,438.7
domain,994,437.9
type,990,436.1
transcription,984,433.5
states,980,431.7
important,977,430.4
position,975,429.5
even,973,428.6
authors,968,426.4
differences,963,424.2
dialogue,963,424.2
spectrum,963,424.2
estimate,962,423.8
selected,961,423.3
observed,961,423.3
available,960,422.9
technique,959,422.4
types,957,421.6
small,943,415.4
mixture,943,415.4
stimuli,941,414.5
lexical,937,412.8
initial,937,412.8
lower,932,410.6
prosody,921,405.7
decoding,921,405.7
perception,918,404.4
factors,917,403.9
four,914,402.6
classi,914,402.6
step,907,399.5
segment,907,399.5
subjects,902,397.3
statistical,900,396.5
improve,893,393.4
boundary,889,391.6
point,887,390.7
introduction,886,390.3
original,886,390.3
means,882,388.5
condition,882,388.5
parameter,881,388.1
less,880,387.6
generated,878,386.8
energy,878,386.8
sound,876,385.9
reference,874,385.0
according,867,381.9
listeners,867,381.9
correlation,865,381.0
comparison,862,379.7
current,857,377.5
vocabulary,851,374.9
like,851,374.9
overall,851,374.9
way,850,374.4
snr,849,374.0
dialog,848,373.5
recorded,845,372.2
tract,844,371.8
alignment,834,367.4
tone,834,367.4
measures,833,366.9
various,816,359.5
reduction,816,359.5
correct,816,359.5
considered,816,359.5
hub,816,359.5
robust,815,359.0
native,811,357.3
form,809,356.4
defined,809,356.4
range,808,355.9
final,806,355.0
control,806,355.0
wer,805,354.6
september,803,353.7
characteristics,803,353.7
component,800,352.4
phase,798,351.5
production,797,351.1
isca,795,350.2
classes,795,350.2
cards,794,349.8
follows,792,348.9
extracted,790,348.0
although,789,347.6
computed,784,345.4
much,783,344.9
mapping,781,344.0
age,781,344.0
provide,777,342.3
toc,777,342.3
brighton,774,341.0
temporal,774,341.0
clean,774,341.0
channel,771,339.6
copyright,771,339.6
children,769,338.7
tongue,769,338.7
participants,768,338.3
representation,766,337.4
natural,765,337.0
extraction,764,336.5
conversion,764,336.5
corpora,762,335.7
japanese,760,334.8
across,759,334.3
window,757,333.5
variation,755,332.6
tasks,753,331.7
including,748,329.5
finally,748,329.5
main,747,329.1
noisy,747,329.1
sequences,745,328.2
procedure,745,328.2
next,741,326.4
power,741,326.4
regression,740,326.0
male,740,326.0
rates,738,325.1
general,735,323.8
svm,735,323.8
variability,733,322.9
pairs,728,320.7
often,725,319.4
discriminative,724,318.9
transformation,724,318.9
showed,724,318.9
change,718,316.3
train,718,316.3
clustering,718,316.3
addition,716,315.4
studies,713,314.1
intonation,712,313.6
propose,711,313.2
developed,709,312.3
calculated,706,311.0
testing,704,310.1
tree,704,310.1
made,701,308.8
good,699,307.9
tts,698,307.5
linguistic,697,307.0
normalization,697,307.0
resulting,695,306.2
consists,691,304.4
phonemes,690,303.9
make,685,301.7
female,684,301.3
recordings,682,300.4
background,682,300.4
prediction,680,299.5
cepstral,679,299.1
obtain,678,298.7
either,676,297.8
individual,676,297.8
application,673,296.5
end,672,296.0
cases,672,296.0
another,671,295.6
technology,670,295.1
syllables,670,295.1
evaluated,669,294.7
related,667,293.8
filter,664,292.5
particular,663,292.1
patterns,660,290.7
short,656,289.0
every,654,288.1
applications,653,287.7
increase,652,287.2
rst,647,285.0
recognizer,647,285.0
produced,646,284.6
note,646,284.6
voiced,644,283.7
amount,643,283.2
microphone,640,281.9
significantly,640,281.9
equation,639,281.5
semantic,638,281.0
dynamic,636,280.2
derived,634,279.3
knowledge,633,278.8
whether,632,278.4
points,632,278.4
accent,630,277.5
expected,630,277.5
combined,629,277.1
hidden,628,276.6
uses,628,276.6
automatically,626,275.8
effects,626,275.8
term,626,275.8
coefficients,626,275.8
interaction,624,274.9
levels,624,274.9
support,624,274.9
real,624,274.9
perceptual,623,274.4
hypothesis,621,273.6
additional,621,273.6
boundaries,615,270.9
perform,611,269.1
question,611,269.1
reported,609,268.3
common,608,267.8
continuous,606,266.9
samples,606,266.9
similarity,605,266.5
contour,603,265.6
topic,602,265.2
improved,602,265.2
groups,598,263.4
speaking,597,263.0
response,597,263.0
statistics,596,262.5
still,595,262.1
con,594,261.7
algorithms,592,260.8
functions,590,259.9
french,590,259.9
visual,590,259.9
need,587,258.6
minimum,585,257.7
achieved,584,257.3
ratio,584,257.3
optimization,583,256.8
independent,583,256.8
future,582,256.4
posterior,582,256.4
cost,581,255.9
cluster,580,255.5
known,579,255.1
conventional,578,254.6
simple,577,254.2
threshold,577,254.2
users,576,253.7
generation,576,253.7
classifier,576,253.7
nist,575,253.3
long,572,252.0
japan,570,251.1
variance,568,250.2
spontaneous,565,248.9
objective,564,248.4
project,563,248.0
reduced,563,248.0
provides,561,247.1
weights,561,247.1
clusters,561,247.1
rather,561,247.1
dimension,560,246.7
joint,559,246.2
translation,558,245.8
hmms,555,244.5
normal,555,244.5
criterion,554,244.0
fast,554,244.0
normalized,552,243.2
instead,551,242.7
map,551,242.7
recording,550,242.3
optimal,550,242.3
measured,549,241.8
pattern,549,241.8
represent,549,241.8
detailed,548,241.4
presents,546,240.5
provided,545,240.1
changes,545,240.1
conducted,544,239.6
distributions,544,239.6
focus,542,238.8
emotional,542,238.8
phones,541,238.3
network,540,237.9
read,540,237.9
local,540,237.9
stage,537,236.6
hand,537,236.6
contains,537,236.6
seen,536,236.1
contrast,536,236.1
lexicon,535,235.7
fact,533,234.8
machine,531,233.9
times,529,233.0
glottal,529,233.0
scale,528,232.6
sounds,528,232.6
prior,526,231.7
represents,525,231.3
hmm-based,525,231.3
