word,count,per_million
fusion,739,293.2
stress,738,292.8
reported,737,292.4
related,736,292.0
note,734,291.2
continuous,733,290.8
temporal,733,290.8
normalization,733,290.8
intelligibility,732,290.4
signi,732,290.4
patterns,731,290.0
dynamic,731,290.0
full,731,290.0
testing,730,289.6
correct,729,289.2
another,728,288.8
achieved,727,288.4
developed,723,286.8
tree,720,285.6
linguistic,714,283.3
nist,714,283.3
combined,714,283.3
news,713,282.9
native,713,282.9
main,710,281.7
much,710,281.7
independent,709,281.3
characteristics,708,280.9
instead,706,280.1
unit,705,279.7
labels,705,279.7
produced,704,279.3
long,701,278.1
distributions,699,277.3
derived,698,276.9
either,697,276.5
provided,697,276.5
knowledge,696,276.1
minimum,695,275.7
every,693,274.9
transform,693,274.9
rst,691,274.1
pairs,690,273.7
query,689,273.3
studies,684,271.4
french,684,271.4
associated,683,271.0
corpora,682,270.6
auditory,680,269.8
topic,679,269.4
contains,678,269.0
clusters,676,268.2
need,675,267.8
list,674,267.4
tests,673,267.0
web,672,266.6
users,670,265.8
provides,669,265.4
regression,669,265.4
perform,665,263.8
power,664,263.4
decoding,664,263.4
represent,663,263.0
diarization,662,262.6
network,661,262.2
control,660,261.8
simple,657,260.6
additional,656,260.2
significantly,656,260.2
criterion,653,259.1
hand,649,257.5
mapping,649,257.5
response,647,256.7
boundary,647,256.7
specific,646,256.3
local,646,256.3
neutral,646,256.3
normalized,645,255.9
make,643,255.1
cues,643,255.1
joint,643,255.1
voiced,642,254.7
scheme,640,253.9
sounds,636,252.3
real,635,251.9
japanese,635,251.9
statistics,633,251.1
normal,631,250.3
mlp,631,250.3
position,631,250.3
hypothesis,631,250.3
evaluate,629,249.5
hmms,628,249.1
dialog,626,248.3
end,626,248.3
effects,626,248.3
investigate,625,247.9
cases,624,247.6
recording,624,247.6
future,623,247.2
usually,623,247.2
map,622,246.8
able,621,246.4
factors,618,245.2
represents,616,244.4
prominence,615,244.0
pattern,615,244.0
common,614,243.6
transformation,614,243.6
known,613,243.2
transcriptions,612,242.8
observation,612,242.8
sources,611,242.4
session,610,242.0
ubm,609,241.6
microphone,608,241.2
points,607,240.8
con,606,240.4
retrieval,605,240.0
max,603,239.2
cost,603,239.2
n-gram,603,239.2
khz,602,238.8
tongue,602,238.8
seen,601,238.4
room,598,237.2
document,597,236.8
groups,596,236.4
support,596,236.4
fact,595,236.0
represented,594,235.7
sample,594,235.7
conducted,592,234.9
change,592,234.9
