word,count,per_million
data,10245,2855.6
algorithm,9185,2560.1
set,8634,2406.5
signal,8620,2402.6
performance,8135,2267.5
matrix,8134,2267.2
speech,8043,2241.8
number,7505,2091.9
noise,6896,1922.1
problem,6875,1916.3
different,6588,1836.3
training,6510,1814.5
features,6313,1759.6
time,6171,1720.0
image,6062,1689.7
function,5638,1571.5
system,5523,1539.4
estimation,5054,1408.7
information,5021,1399.5
methods,4868,1356.9
vector,4862,1355.2
feature,4714,1313.9
error,4251,1184.9
work,4233,1179.9
signals,4014,1118.8
network,4012,1118.3
however,4004,1116.0
parameters,3981,1109.6
frequency,3850,1073.1
source,3804,1060.3
obtained,3707,1033.2
rate,3687,1027.7
case,3619,1008.7
target,3571,995.3
order,3558,991.7
test,3530,983.9
following,3474,968.3
detection,3443,959.7
learning,3387,944.1
input,3381,942.4
images,3375,940.7
while,3356,935.4
since,3343,931.8
linear,3293,917.9
models,3189,888.9
terms,3116,868.5
distribution,3100,864.1
speaker,3078,857.9
estimate,3050,850.1
channel,3034,845.7
output,3012,839.5
value,2989,833.1
analysis,2958,824.5
recognition,2950,822.2
algorithms,2929,816.4
filter,2852,794.9
sparse,2842,792.1
corresponding,2839,791.3
layer,2836,790.5
values,2834,789.9
samples,2832,789.4
systems,2825,787.4
gaussian,2799,780.2
thus,2789,777.4
mean,2761,769.6
power,2733,761.8
ieee,2727,760.1
experiments,2686,748.7
probability,2679,746.7
size,2675,745.6
acoustic,2623,731.1
dnn,2621,730.5
compared,2614,728.6
processing,2600,724.7
due,2581,719.4
estimated,2576,718.0
accuracy,2557,712.7
parameter,2537,707.1
average,2515,701.0
figure,2497,696.0
optimization,2489,693.8
consider,2488,693.5
random,2471,688.7
optimal,2470,688.5
snr,2455,684.3
solution,2431,677.6
better,2427,676.5
large,2414,672.9
high,2385,664.8
index,2381,663.7
log,2358,657.2
vectors,2352,655.6
follows,2344,653.3
new,2330,649.4
similar,2313,644.7
graph,2299,640.8
space,2297,640.2
local,2288,637.7
step,2285,636.9
therefore,2277,634.7
result,2255,628.5
classification,2252,627.7
see,2247,626.3
process,2246,626.0
well,2236,623.2
let,2232,622.1
defined,2212,616.5
note,2211,616.3
point,2179,607.3
example,2174,606.0
state,2150,599.3
frame,2150,599.3
phase,2110,588.1
distance,2095,583.9
applied,2053,572.2
propose,2052,572.0
multiple,2050,571.4
further,2038,568.0
structure,2034,566.9
spectral,2034,566.9
obtain,2023,563.9
networks,2011,560.5
domain,2005,558.9
framework,1993,555.5
denotes,1989,554.4
low,1988,554.1
matrices,1986,553.6
best,1932,538.5
min,1931,538.2
small,1913,533.2
sequence,1897,528.7
array,1893,527.6
representation,1872,521.8
standard,1870,521.2
quality,1842,513.4
trained,1828,509.5
known,1819,507.0
nodes,1817,506.5
single,1810,504.5
evaluation,1800,501.7
complexity,1798,501.2
max,1793,499.8
level,1785,497.5
approaches,1783,497.0
without,1777,495.3
because,1763,491.4
considered,1761,490.8
audio,1756,489.4
original,1754,488.9
dataset,1748,487.2
scheme,1747,486.9
sampling,1746,486.7
points,1736,483.9
sources,1735,483.6
design,1720,479.4
cost,1718,478.9
reconstruction,1715,478.0
frames,1708,476.1
measurements,1704,475.0
denote,1701,474.1
dictionary,1694,472.2
transform,1687,470.2
assume,1677,467.4
form,1672,466.0
adaptation,1656,461.6
distributed,1652,460.5
maximum,1649,459.6
complex,1647,459.1
components,1645,458.5
total,1644,458.2
comparison,1637,456.3
experimental,1635,455.7
covariance,1628,453.8
coefficients,1628,453.8
lower,1613,449.6
class,1606,447.6
layers,1603,446.8
presented,1599,445.7
task,1596,444.9
neural,1584,441.5
spatial,1580,440.4
block,1578,439.8
many,1576,439.3
techniques,1568,437.0
hidden,1567,436.8
several,1560,434.8
previous,1555,433.4
computational,1544,430.4
correlation,1540,429.2
range,1538,428.7
node,1534,427.6
computed,1518,423.1
higher,1514,422.0
energy,1514,422.0
noisy,1509,420.6
described,1497,417.3
conditions,1496,417.0
observed,1489,415.0
sample,1487,414.5
applications,1484,413.6
depth,1482,413.1
prior,1480,412.5
according,1470,409.7
possible,1467,408.9
user,1467,408.9
finally,1463,407.8
objective,1458,406.4
language,1455,405.6
introduction,1448,403.6
length,1438,400.8
weights,1430,398.6
selection,1428,398.0
map,1424,396.9
measurement,1421,396.1
available,1419,395.5
variance,1419,395.5
abstract,1416,394.7
research,1402,390.8
ratio,1398,389.7
technique,1389,387.2
sensor,1382,385.2
part,1381,384.9
component,1378,384.1
generated,1374,383.0
icassp,1371,382.1
present,1370,381.9
deep,1367,381.0
even,1366,380.7
iteration,1361,379.3
video,1358,378.5
hence,1350,376.3
update,1345,374.9
word,1338,372.9
performed,1336,372.4
baseline,1335,372.1
reference,1333,371.5
independent,1332,371.3
norm,1330,370.7
functions,1329,370.4
real,1327,369.9
general,1324,369.0
threshold,1321,368.2
zero,1317,367.1
convergence,1309,364.9
robust,1306,364.0
improve,1304,363.5
selected,1303,363.2
difference,1301,362.6
fixed,1298,361.8
measure,1297,361.5
weight,1281,357.1
within,1278,356.2
constraint,1272,354.5
found,1271,354.3
rank,1270,354.0
term,1270,354.0
clustering,1269,353.7
adaptive,1260,351.2
find,1258,350.6
region,1257,350.4
sound,1256,350.1
initial,1256,350.1
sets,1252,349.0
study,1248,347.9
conventional,1248,347.9
joint,1240,345.6
out,1238,345.1
microphone,1237,344.8
provide,1227,342.0
beamforming,1224,341.2
prediction,1223,340.9
basis,1223,340.9
much,1223,340.9
next,1214,338.4
approximation,1214,338.4
kernel,1198,333.9
coding,1194,332.8
constraints,1186,330.6
spectrum,1185,330.3
estimates,1184,330.0
way,1178,328.3
factor,1176,327.8
database,1175,327.5
cases,1165,324.7
theorem,1161,323.6
unknown,1161,323.6
estimator,1144,318.9
condition,1143,318.6
minimum,1141,318.0
significantly,1141,318.0
important,1140,317.8
define,1138,317.2
various,1138,317.2
particular,1137,316.9
problems,1135,316.4
perform,1133,315.8
search,1129,314.7
procedure,1128,314.4
sequences,1126,313.8
simulation,1124,313.3
background,1124,313.3
achieved,1123,313.0
color,1117,311.3
score,1117,311.3
convex,1109,309.1
words,1105,308.0
