ngram,count,per_million
is shown in fig,55,25.9
the accuracy of the,54,25.5
for speaker veri cation,54,25.5
the shape of the,54,25.5
linear discriminant analysis lda,54,25.5
the continuous expression space,54,25.5
idiap research institute switzerland,53,25.0
for automatic speech recognition,53,25.0
are shown in figure,53,25.0
it can be observed,53,25.0
hidden markov model hmm,52,24.5
to evaluate the performance,52,24.5
the speech and noise,52,24.5
is the total number,52,24.5
to be able to,51,24.1
as part of the,51,24.1
equal error rate eer,51,24.1
johns hopkins university usa,51,24.1
can be applied to,51,24.1
the dimensionality of the,51,24.1
the case of the,51,24.1
state of the art,50,23.6
performance in terms of,50,23.6
the difference between the,50,23.6
be seen that the,50,23.6
paper we focus on,49,23.1
compared to the baseline,49,23.1
in the training set,49,23.1
page thu-p- page thu-p-,49,23.1
as follows in section,49,23.1
conclusions in this paper,49,23.1
rest of the paper,49,23.1
using deep neural networks,48,22.6
has been shown that,48,22.6
shrikanth narayanan university of,48,22.6
narayanan university of southern,48,22.6
than that of the,48,22.6
we propose to use,48,22.6
been shown to be,48,22.6
deep neural network acoustic,48,22.6
is due to the,48,22.6
can be used for,48,22.6
due to the fact,48,22.6
is used as the,48,22.6
mon-o- page mon-o- page,48,22.6
page thu-o- page thu-o-,48,22.6
it is clear that,48,22.6
maximum likelihood linear regression,47,22.2
have been proposed to,47,22.2
of the glottal source,47,22.2
radboud universiteit nijmegen the,47,22.2
universiteit nijmegen the netherlands,47,22.2
this paper we focus,47,22.2
page tue-p- page tue-p-,47,22.2
wed-o- page wed-o- page,47,22.2
is applied to the,47,22.2
the number of hidden,47,22.2
in the same way,47,22.2
those of the authors,47,22.2
of the authors and,47,22.2
the interspeech computational paralinguistics,46,21.7
the duration of the,46,21.7
non-negative matrix factorization nmf,46,21.7
shown in table the,46,21.7
to the number of,46,21.7
block diagram of the,46,21.7
it is shown that,45,21.2
can be viewed as,45,21.2
of contents page oral,45,21.2
contents page oral session,45,21.2
is shown in table,45,21.2
acknowledgements this work was,45,21.2
organized as follows in,45,21.2
authors would like to,45,21.2
text-dependent speaker veri cation,44,20.8
on top of the,44,20.8
recurrent neural network language,44,20.8
large vocabulary continuous speech,44,20.8
in our experiments we,44,20.8
is assumed to be,44,20.8
an estimate of the,44,20.8
the results for the,44,20.8
it should be noted,44,20.8
the number of speakers,44,20.8
the distribution of the,44,20.8
poster session speech synthesis,43,20.3
for low resource languages,43,20.3
are based on the,43,20.3
an important role in,43,20.3
voice activity detection vad,43,20.3
to the best of,43,20.3
the same number of,43,20.3
in the number of,43,20.3
the robustness of the,43,20.3
vocabulary continuous speech recognition,43,20.3
it is interesting to,43,20.3
in the frequency domain,43,20.3
reduce the number of,43,20.3
are given in table,43,20.3
in our previous work,43,20.3
it is necessary to,42,19.8
the context of the,42,19.8
presented in this paper,42,19.8
to that of the,42,19.8
is referred to as,42,19.8
the authors would like,42,19.8
from the training data,42,19.8
the relationship between the,41,19.3
this paper is to,41,19.3
universidad del pa vasco,41,19.3
del pa vasco spain,41,19.3
the word error rate,41,19.3
speech recognition asr systems,41,19.3
is de ned as,41,19.3
used in our experiments,41,19.3
initiating and responding laughs,41,19.3
the posterior probability of,41,19.3
the weights of the,41,19.3
university usa page abstract,41,19.3
hz hz hz hz,41,19.3
the number of parameters,41,19.3
conclusions and future work,41,19.3
the mean of the,41,19.3
not be interpreted as,41,19.3
methods have been proposed,40,18.9
neural networks dnns have,40,18.9
the estimation of the,40,18.9
was found to be,40,18.9
abstract this paper presents,40,18.9
for the purpose of,40,18.9
in the previous section,40,18.9
should be noted that,40,18.9
is the same as,40,18.9
should not be interpreted,40,18.9
speech and language processing,39,18.4
that can be used,39,18.4
based on deep neural,39,18.4
on deep neural networks,39,18.4
gaussian mixture models gmms,39,18.4
technische universit graz austria,39,18.4
in this study the,39,18.4
are used to train,39,18.4
the same as the,39,18.4
in this paper is,39,18.4
can be used as,38,17.9
the state of the,38,17.9
mixture model gmm based,38,17.9
makes it possible to,38,17.9
this paper we use,38,17.9
which is based on,38,17.9
the amount of training,38,17.9
we found that the,38,17.9
can be expressed as,38,17.9
used to estimate the,38,17.9
session continues next page,38,17.9
continues next page interspeech,38,17.9
next page interspeech table,38,17.9
page interspeech table of,38,17.9
page tue-o- page tue-o-,38,17.9
thu-o- page thu-o- page,38,17.9
mean and variance normalization,38,17.9
used in this study,38,17.9
and should not be,38,17.9
either expressed or implied,38,17.9
expressed or implied of,38,17.9
neural networks for speech,37,17.4
session spoken term detection,37,17.4
deep neural networks dnn,37,17.4
probabilistic linear discriminant analysis,37,17.4
we show that the,37,17.4
compare the performance of,37,17.4
hidden markov models hmms,37,17.4
principal component analysis pca,37,17.4
the number of words,37,17.4
in order to obtain,37,17.4
thu-p- page thu-p- page,37,17.4
by the fact that,37,17.4
table shows the results,37,17.4
the position of the,37,17.4
as shown in the,37,17.4
in the following we,37,17.4
effectiveness of the proposed,37,17.4
be interpreted as necessarily,37,17.4
interpreted as necessarily representing,37,17.4
as necessarily representing the,37,17.4
policies or endorsements either,37,17.4
or endorsements either expressed,37,17.4
endorsements either expressed or,37,17.4
on the use of,36,17.0
can be attributed to,36,17.0
paper we investigate the,36,17.0
this paper we explore,36,17.0
demonstrate that the proposed,36,17.0
nist speaker recognition evaluation,36,17.0
ohio state university usa,36,17.0
plays an important role,36,17.0
the best of our,36,17.0
best of our knowledge,36,17.0
in order to improve,36,17.0
this paper we have,36,17.0
university of she eld,36,17.0
of she eld uk,36,17.0
the training data and,36,17.0
we observe that the,36,17.0
take into account the,36,17.0
are presented in section,36,17.0
is illustrated in figure,36,17.0
the first and second,36,17.0
we assume that the,36,17.0
are used as the,36,17.0
described in section the,36,17.0
the views and conclusions,36,17.0
herein are those of,36,17.0
the authors and should,36,17.0
authors and should not,36,17.0
in the test set,36,17.0
referred to as the,36,17.0
used in this work,36,17.0
university of western sydney,35,16.5
university of washington usa,35,16.5
used to model the,35,16.5
word error rate reduction,35,16.5
can be obtained by,35,16.5
it was shown that,35,16.5
the value of the,35,16.5
in the proposed method,35,16.5
in order to evaluate,35,16.5
tue-p- page tue-p- page,35,16.5
the likelihood of the,35,16.5
the standard deviation of,35,16.5
number of hidden layers,35,16.5
table we can see,35,16.5
where and are the,35,16.5
the rest of this,35,16.5
the goal is to,34,16.0
the experimental results show,34,16.0
show and tell session,34,16.0
the proposed method can,34,16.0
this work we propose,34,16.0
the results showed that,34,16.0
university of crete greece,34,16.0
long short-term memory recurrent,34,16.0
short-term memory recurrent neural,34,16.0
it is assumed that,34,16.0
on the performance of,34,16.0
experiments show that the,34,16.0
with the number of,34,16.0
in the production of,34,16.0
results in terms of,34,16.0
georgia institute of technology,34,16.0
automatic speech recognition and,34,16.0
this is due to,34,16.0
the complexity of the,34,16.0
spoken term detection std,34,16.0
the combination of the,34,16.0
in contrast to the,34,16.0
we are interested in,34,16.0
the remainder of this,34,16.0
are shown in fig,34,16.0
as follows section describes,34,16.0
in section we describe,34,16.0
follows in section we,34,16.0
can be seen as,34,16.0
mean and standard deviation,34,16.0
the speech signal is,34,16.0
views and conclusions contained,34,16.0
and conclusions contained herein,34,16.0
conclusions contained herein are,34,16.0
contained herein are those,34,16.0
the nist speaker recognition,33,15.6
the outputs of the,33,15.6
the order of the,33,15.6
brno university of technology,33,15.6
is used for the,33,15.6
the performance of our,33,15.6
query-by-example spoken term detection,33,15.6
the nature of the,33,15.6
the training data the,33,15.6
page oral session speech,33,15.6
interspeech brief author index,33,15.6
brief author index page,33,15.6
page view manuscript special,33,15.6
view manuscript special session,33,15.6
manuscript oral session speech,33,15.6
used in this paper,33,15.6
the set of all,33,15.6
this research was supported,33,15.6
was used for the,33,15.6
with the exception of,33,15.6
can be considered as,33,15.6
can be observed that,33,15.6
are listed in table,33,15.6
on the training set,33,15.6
for the case of,33,15.6
can be written as,33,15.6
representing the official policies,33,15.6
section we describe the,33,15.6
at the university of,32,15.1
address the problem of,32,15.1
this paper we describe,32,15.1
results showed that the,32,15.1
long short-term memory lstm,32,15.1
and automatic speech recognition,32,15.1
used for training the,32,15.1
were extracted from the,32,15.1
mean opinion score mos,32,15.1
toshiba research europe uk,32,15.1
be due to the,32,15.1
the analysis of the,32,15.1
the beginning of the,32,15.1
this paper focuses on,32,15.1
is then used to,32,15.1
the location of the,32,15.1
it is possible that,32,15.1
supported in part by,32,15.1
shown in fig the,32,15.1
the number of training,32,15.1
the number of frames,32,15.1
standard deviation of the,32,15.1
