ngram,count,per_million
accuracy of,416,196.2
the standard,415,195.7
the development,414,195.2
better than,414,195.2
extracted from,412,194.3
is based,412,194.3
for training,411,193.8
should be,410,193.4
the language,409,192.9
the source,409,192.9
as an,408,192.4
respect to,408,192.4
since the,407,191.9
set to,406,191.5
section we,405,191.0
with respect,404,190.5
the three,404,190.5
that of,403,190.1
results show,402,189.6
the effect,402,189.6
approach to,401,189.1
however the,401,189.1
hidden layers,399,188.2
features in,398,187.7
of words,394,185.8
the asr,392,184.9
to estimate,392,184.9
quality of,390,183.9
only the,385,181.6
the experiments,383,180.6
word error,383,180.6
the context,381,179.7
the conventional,381,179.7
feature vector,381,179.7
the total,380,179.2
related to,379,178.7
hours of,378,178.3
the audio,377,177.8
followed by,377,177.8
the spectral,372,175.4
with an,371,175.0
corresponding to,371,175.0
used the,370,174.5
the final,368,173.5
the user,368,173.5
of speaker,368,173.5
the resulting,368,173.5
hidden layer,368,173.5
within the,367,173.1
distribution of,367,173.1
of different,367,173.1
and to,364,171.7
of data,363,171.2
the previous,363,171.2
data from,362,170.7
data for,359,169.3
size of,358,168.8
data the,357,168.4
the i-vector,357,168.4
is trained,357,168.4
is more,356,167.9
system for,355,167.4
range of,355,167.4
in both,354,166.9
method is,353,166.5
words in,353,166.5
for speaker,352,166.0
which the,351,165.5
and their,350,165.1
page view,350,165.1
this approach,349,164.6
showed that,349,164.6
is shown,349,164.6
speaker diarization,347,163.6
approach is,346,163.2
function of,345,162.7
acoustic modeling,343,161.8
evaluate the,343,161.8
the noise,343,161.8
trained with,343,161.8
the time,341,160.8
as shown,341,160.8
signi cant,340,160.3
the rst,340,160.3
estimate the,339,159.9
are shown,339,159.9
table shows,339,159.9
the corpus,337,158.9
system the,337,158.9
the signal,337,158.9
we will,336,158.5
is given,336,158.5
the main,335,158.0
representation of,335,158.0
given by,334,157.5
our experiments,333,157.0
shown that,333,157.0
shows that,333,157.0
instead of,333,157.0
training of,331,156.1
value of,331,156.1
data in,330,155.6
to model,330,155.6
this section,330,155.6
more than,328,154.7
is applied,328,154.7
reduce the,328,154.7
the different,328,154.7
and speech,327,154.2
and test,326,153.7
the task,325,153.3
paper is,325,153.3
the parameters,324,152.8
figure the,324,152.8
obtained from,323,152.3
probability of,322,151.9
to generate,322,151.9
be the,321,151.4
speaker and,320,150.9
to evaluate,320,150.9
method for,319,150.4
asr system,318,150.0
speech the,318,150.0
feature vectors,318,150.0
shown to,317,149.5
given the,316,149.0
of acoustic,316,149.0
are also,316,149.0
is performed,315,148.6
the overall,314,148.1
type of,314,148.1
derived from,313,147.6
compared with,313,147.6
models are,313,147.6
it was,312,147.1
to reduce,312,147.1
table the,312,147.1
sequence of,311,146.7
performance in,310,146.2
found that,310,146.2
speech is,309,145.7
we show,309,145.7
be seen,309,145.7
the last,308,145.3
the quality,307,144.8
characteristics of,307,144.8
future work,307,144.8
manuscript of,307,144.8
voice conversion,306,144.3
training the,306,144.3
did not,305,143.8
in all,305,143.8
of two,305,143.8
noisy speech,305,143.8
about the,304,143.4
db db,304,143.4
features the,303,142.9
and its,303,142.9
that we,303,142.9
then the,303,142.9
veri cation,302,142.4
values of,302,142.4
focus on,301,142.0
associated with,301,142.0
the problem,299,141.0
the utterance,299,141.0
between and,298,140.5
the present,297,140.1
rate of,297,140.1
the gmm,297,140.1
comparison of,296,139.6
the evaluation,296,139.6
difference between,295,139.1
model and,294,138.6
is obtained,294,138.6
duration of,293,138.2
we are,292,137.7
it has,292,137.7
model for,292,137.7
that can,290,136.8
the set,290,136.8
clean speech,290,136.8
the frequency,289,136.3
or the,288,135.8
results on,288,135.8
is then,287,135.3
so that,286,134.9
of features,286,134.9
the difference,286,134.9
words and,285,134.4
that it,285,134.4
estimation of,284,133.9
supported by,283,133.5
mixture model,283,133.5
proposed in,282,133.0
speech processing,281,132.5
development set,281,132.5
baseline system,281,132.5
carried out,280,132.0
trained using,279,131.6
speaker adaptation,279,131.6
but also,278,131.1
system in,278,131.1
session speech,278,131.1
recognition accuracy,278,131.1
other hand,277,130.6
up to,277,130.6
identi cation,276,130.2
the above,275,129.7
denotes the,275,129.7
the next,274,129.2
the vocal,274,129.2
would be,274,129.2
mean and,274,129.2
recognition in,273,128.7
the phase,273,128.7
the experimental,273,128.7
signi cantly,273,128.7
to this,272,128.3
models for,272,128.3
the accuracy,272,128.3
speech production,271,127.8
author index,271,127.8
investigate the,270,127.3
in particular,268,126.4
speakers and,268,126.4
because the,268,126.4
found in,267,125.9
to determine,267,125.9
and we,266,125.4
been shown,266,125.4
the tongue,266,125.4
are trained,265,125.0
these results,265,125.0
to extract,264,124.5
error rates,264,124.5
detection of,263,124.0
the posterior,263,124.0
not only,262,123.6
reported in,262,123.6
leads to,261,123.1
to produce,261,123.1
which can,261,123.1
the maximum,261,123.1
and respectively,261,123.1
of speakers,260,122.6
output layer,260,122.6
not be,260,122.6
level of,259,122.1
signal is,259,122.1
the authors,259,122.1
speaker veri,258,121.7
possible to,258,121.7
source and,258,121.7
section the,258,121.7
university usa,257,121.2
