structure,count
INTRODUCTION > TARGET SITUATED DIALOG SYSTEM > DATA COLLECTION ENVIRONMENT > STATISTICS OF THE COLLECTED QUERIES > UTILITY OF THE COLLECTED DATA > RELATED WORK > CONCLUSION,1
INTRODUCTION > EXPERIMENT > RESULTS,1
INTRODUCTION > DATABASE > EXPERIMENTS > CONCLUSION > ACKNOWLEDGEMENT,1
INTRODUCTION > THE ALGORITHMS > EXPERIMENTS AND ANALYSIS > CONCLUSION > ACKNOWLEDGEMENTS,1
INTRODUCTION > ANALYTIC METHODOLOGY AND TASK > PHONE ERROR PATTERN ANALYSIS,1
INTRODUCTION > METHODOLOGY > EXPERIMENTS > CONCLUSIONS,1
INTRODUCTION > MODEL ARCHITECTURE > SIMULATION EXPERIMENTS > DISCUSSION AND CONCLUSIONS > ACKNOWLEDGEMENTS,1
CONVOLUTIONAL NEURAL NETWORKS > MAXOUT NEURAL NETWORKS > EXPERIMENTAL SETTINGS,1
INTRODUCTION > THE SWS 2013 MULTILINGUAL DATABASE > PERFORMANCE METRICS > SWS 2013 EVALUATION RESULTS > CONCLUSIONS > ACKNOWLEDGEMENTS,1
INTRODUCTION > DATASET > FEATURES > METHODS > RESULTS > DISCUSSION > CONCLUSION > ACKNOWLEDGMENTS,1
INTRODUCTION > VOCODER > EXPERIMENTS > RESULTS > CONCLUSION > ACKNOWLEDGEMENTS,1
INTRODUCTION > SENTENCE UNIT BOUNDARY DETECTION > DISFLUENCY REMOVAL > SYSTEMS AND DATA > EXPERIMENTS > CONCLUSIONS > ACKNOWLEDGEMENTS,1
INTRODUCTION > RELATED WORK > DATA ACQUISITION AND CORPUS > RECOGNIZER SETUP > THE UNSUPERVISED MLLR ALGORITHM > EXPERIMENTS AND RESULTS > SUMMARY,1
INTRODUCTION > COARTICULATION MODEL > EXPERIMENT > CONCLUSIONS AND FUTURE WORK,1
INTRODUCTION > METHODS > DISCUSSION,1
INTRODUCTION > MAXIMUM ENTROPY RANKERS > STRESS PREDICTION IN RUSSIAN > LETTER SEQUENCE CLASSIFICATION,1
INTRODUCTION > REPRESENTATIONS OF THE GLOTTAL SOURCE > EXPERIMENT > RESULTS AND DISCUSSION > CONCLUSION > ACKNOWLEDGEMENTS,1
INTRODUCTION > VOCAL USER INTERFACE > ACOUSTIC REPRESENTATIONS > D OMOTICA-3 DATABASE,1
INTRODUCTION > MODULATION SPECTRUM FACTORIZATION > PROPOSED EXTENSIONS > EXPERIMENTAL SETUP,1
INTRODUCTION > VOICE CONVERSION USING MORBMS AND > VOICE CONVERSION USING DNNS > EXPERIMENTS > CONCLUSIONS,1
INTRODUCTION > METHODS > RESULTS > DISCUSSION AND CONCLUSIONS,1
INTRODUCTION > LINEAR ENSEMBLE > LOG-LINEAR ENSEMBLE > EXPERIMENTS > DISCUSSION AND CONCLUSION > ACKNOWLEDGEMENTS,1
INTRODUCTION > RELATED WORK > CORPUS ANALYSIS > INCREMENTAL DIALOG PROCESSING STRATEGY > EXPERIMENTS,1
INTRODUCTION > FROM WORDS TO TOKENS > EXPERIMENTS > FUTURE WORK AND CONCLUSION,1
INTRODUCTION > METHODS > EXPERIMENTS AND DISCUSSION > CONCLUSIONS > ACKNOWLEDGEMENTS,1
INTRODUCTION > PROPOSED METHOD > EXPERIMENTAL SETUP > RESULTS AND DISCUSSION > CONCLUSION > ACKNOWLEDGEMENTS,1
INTRODUCTION > METHODOLOGY > RESULTS > DISCUSSION,1
INTRODUCTION > OFF-THE-SHELF CLASSIFIERS > CRBM AND RELUNET > MODELS ENSEMBLE > EXPERIMENTS > CONCLUSION,1
INTRODUCTION > METHODS > EXPERIMENTS > CONCLUSIONS > ACKNOWLEDGEMENTS,1
INTRODUCTION > DEEP SPLIT TEMPORAL CONTEXT > EXPERIMENTS > DISCUSSIONS,1
INTRODUCTION > RELATED WORK > PROCEDURE > ANNOTATION,1
INTRODUCTION > PHRASE PATTERN LEARNING > EXPERIMENTAL RESULTS > ANALYSIS > CONCLUSIONS,1
INTRODUCTION > GENERALIZED VARIABLE PARAMETER HMMS > DNN BOTTLENECK FEATURES > USING DNN BOTTLENECK FEATURES IN > EXPERIMENTS AND RESULTS > CONCLUSION,1
INTRODUCTION > EFFECT OF COGNITIVE LOAD ON SPEECH > VOQAL TOOLBOX > HYPOTHESES > METHOD > RESULTS > DISCUSSION,1
INTRODUCTION > MIXTURE OF PLDA > EXPERIMENTS > RESULTS AND DISCUSSIONS,1
INTRODUCTION > DATABASE > AUTOMATIC SPEECH RECOGNITION > STATISTICAL MACHINE TRANSLATION > CONCLUSION > ACKNOWLEDGEMENTS,1
INTRODUCTION > RECOGNITION AND ASSESSMENT OF > EXPERIMENTS > RESULTS AND DISCUSSION > CONCLUSIONS > ACKNOWLEDGMENTS,1
INTRODUCTION > METHODS > RESULTS > DISCUSSION AND CONCLUSION > ACKNOWLEDGEMENTS,1
INTRODUCTION > RECURRENT NEURAL NETWORK LMS > EFFICIENT RECURRENT NEURAL NETWORK LM > GPU IMPLEMENTATION,1
INTRODUCTION > PROPOSED APPROACH > EXPERIMENTS > CONCLUSIONS,1
INTRODUCTION > G2P CONVERSION > MULTI-CLASS CW,1
INTRODUCTION > EXPERIMENTAL DESIGN > RESULTS AND DISCUSSION > CONCLUSIONS AND FUTURE WORK > ACKNOWLEDGMENTS,1
INTRODUCTION > DEEP SCATTERING SPECTRA WITH DNNS > EXPLORATION OF DSS FEATURES FOR LVCSR,1
INTRODUCTION > DNN FEATURE EXTRACTORS > DISTRIBUTED FEATURE EXTRACTOR LEARNING > EXPERIMENTS > LARGER-SCALE EVALUATIONS,1
INTRODUCTION > EXTRACTION OF I-VECTORS > SPEAKER ADAPTIVE TRAINING OF DNNS > EXPERIMENTS ON SWITCHBOARD > EXPERIMENTS ON BABEL,1
INTRODUCTION > FEATURE EXTRACTION WITH DNNS > LUFES WITH CONVOLUTIONAL NETWORKS,1
INTRODUCTION > PROBABILISTIC PHONETIC RETRIEVAL > FALSE ALARM FILTERING,1
INTRODUCTION > EXPERIMENT 1 > EXPERIMENT 2,1
INTRODUCTION > RELATED WORK > INVARIANT REPRESENTATION LEARNING > EVALUATION OF A LAYERED REPRESENTATION,1
INTRODUCTION AND RELATED WORK > STRUCTURED SVM > EXPERIMENTAL SETUP,1
INTRODUCTION > BACKGROUND AND RELATED WORK > METHODOLOGY AND TOOLS > EXPERIMENTAL RESULTS,1
INTRODUCTION > MATERIALS AND METHODS > RESULTS > DISCUSSION > ACKNOWLEDGEMENTS,1
INTRODUCTION > GMM MEAN ACOUSTIC VOLUME > PROPOSED PROBABILISTIC ACOUSTIC VOLUME > EXPERIMENTAL SETTINGS > RESULTS,1
INTRODUCTION > METHODS > RESULTS > DISCUSSION > ACKNOWLEDGEMENTS,1
INTRODUCTION > PARALLEL DEEP NEURAL NETWORK TRAINING > ARCHITECTURE,1
INTRODUCTION > METHODS > MERGER OF TRUE AND FALSE LENITION > CONVERGENCE OF TRUE LENITION FROM > DISCUSSION,1
INTRODUCTION > CRF FOR SLOT FILLING > TARGETED FEATURE DROPOUT,1
INTRODUCTION > SYSTEM OVERVIEW > DYNAMIC NOISE AWARE TRAINING > EXPERIMENTAL RESULTS AND ANALYSIS > CONCLUSION AND FUTURE WORK > ACKNOWLEDGMENT,1
INTRODUCTION > DATA > BASELINE > METHODS > EXPERIMENTS > DISCUSSION > CONCLUSIONS,1
INTRODUCTION > LM FRAMEWORK FOR SUMMARIZATION > SENTENCE RELATEDNESS INFORMATION > EXPERIMENTAL SETUP > EXPERIMENTS > CONCLUSION AND OUTLOOK > ACKNOWLEDGEMENT,1
INTRODUCTION > NEURAL NETWORK BASED VOICE > MINIMUM SEQUENCE ERROR FOR NEURAL > EXPERIMENTS > CONCLUSIONS,1
INTRODUCTION > CD-DNN-HMM > VPHMM > VARIABLE-COMPONENT DNN > EXPERIMENTAL RESULTS > CONCLUSIONS AND FUTURE WORKS,1
INTRODUCTION > CONTRIBUTIONS > MATHEMATICAL FORMULATION FOR MANIFOLD > RIEMANNIAN MANIFOLD BASED DIARIZATION > EXPERIMENTS > DISCUSSION > CONCLUSION > ACKNOWLEDGMENT,1
INTRODUCTION > PROPOSED MODEL > EXPERIMENTS > RESULTS AND DISCUSSION > CONCLUSION,1
INTRODUCTION > CONDITIONAL RANDOM FIELDS > THE EMPIRICAL BASIS FOR SHRINKAGE BASED > SHRINKAGE BASED FEATURES FOR CRF > EXPERIMENTAL RESULTS > CONCLUSIONS,1
INTRODUCTION > GMM-SVM-NAP SPEAKER RECOGNITION > SPEAKER DIARIZATION,1
INTRODUCTION > DATA COLLECTION > DATA ANNOTATION,1
INTRODUCTION > SIGNAL MODEL > PROPOSED METHOD > EXPERIMENT > CONCLUSION > ACKNOWLEDGEMENTS,1
INTRODUCTION > FEATURES FOR FEATURE SWITCHING > FEATURE SWITCHING > EXPERIMENTAL RESULTS > CONCLUSION,1
INTRODUCTION > STATISTICAL EXCITATION PREDICTION > STATISTICAL METHOD FOR DIRECTLY > EXPERIMENTAL EVALUATION > CONCLUSIONS > ACKNOWLEDGEMENTS,1
INTRODUCTION > THE PROPOSED APPROACH > FEATURE EXTRACTION > EXPERIMENTAL SETUP,1
INTRODUCTION > ANALYSIS OF ORO-NASAL SPEECH > PERCEPTION EXPERIMENT,1
INTRODUCTION > DESIGN OF IDLAK > IDLAK MODEL CONTEXT EXTRACTION FOR HTS > EVALUATION > DISCUSSION > CONCLUSION > ACKNOWLEDGEMENTS,1
INTRODUCTION > METHOD > RESULTS > DISCUSSION AND CONCLUSIONS > ACKNOWLEDGEMENTS,1
INTRODUCTION > METHODOLOGY > EXPERIMENTS AND RESULTS > CONCLUSIONS AND FUTURE WORK > ACKNOWLEDGEMENTS,1
INTRODUCTION > THE PROPOSED APPROACH > EXPERIMENT > CONCLUSIONS,1
INTRODUCTION > MODULATION SPECTRUM FEATURES > EXPERIMENTAL SETUP > EXPERIMENTAL RESULTS > CONCLUSIONS > ACKNOWLEDGEMENTS,1
INTRODUCTION > RELATED WORK > OVERVIEW OF TEXT BALLOONS GENERATION > COMICS-ANIME CORPUS CONSTRUCTION,1
INTRODUCTION > UTILISING THE SPECTROGRAM IMAGE FOR > RECENT APPROACHES > EXPERIMENTS > CONCLUSION,1
INTRODUCTION > ORTHOGONAL MATCHING PURSUIT > VANDERMONDE TRANSFORM > DESIGN OF DICTIONARIES,1
INTRODUCTION > RELATED WORK > CHINESE ABBREVIATION MODELING > EXPERIMENTS > CONCLUSIONS AND FUTURE WORK,1
