word,count,per_million
observed,997,470.2
several,994,468.8
types,991,467.4
hmm,990,466.9
difference,983,463.6
phonetic,981,462.6
improvement,968,456.5
listeners,960,452.7
variability,960,452.7
available,954,449.9
segments,952,449.0
see,951,448.5
range,942,444.2
tone,940,443.3
samples,930,438.6
extracted,926,436.7
comparison,925,436.2
out,921,434.3
mfcc,921,434.3
vocal,920,433.9
tasks,910,429.2
authors,906,427.3
many,899,424.0
wed-p-,897,423.0
selected,889,419.3
singapore,888,418.8
small,886,417.8
combination,885,417.4
intelligibility,883,416.4
september,882,415.9
therefore,882,415.9
computed,882,415.9
even,874,412.2
snr,873,411.7
log,870,410.3
robust,868,409.3
various,867,408.9
original,862,406.5
temporal,860,405.6
accent,857,404.2
type,853,402.3
natural,852,401.8
view,849,400.4
mon-p-,846,399.0
poster,843,397.6
current,840,396.1
condition,838,395.2
four,837,394.7
studies,836,394.3
lower,836,394.3
important,831,391.9
estimate,830,391.4
measure,829,391.0
layers,827,390.0
clean,825,389.1
statistical,823,388.1
generated,823,388.1
participants,822,387.7
technique,822,387.7
pronunciation,818,385.8
extraction,811,382.5
dnns,805,379.6
syllable,804,379.2
mandarin,802,378.2
distance,799,376.8
obtain,790,372.6
structure,787,371.1
selection,785,370.2
maximum,783,369.3
classi,782,368.8
recordings,780,367.8
characteristics,775,365.5
component,775,365.5
term,775,365.5
part,773,364.5
posterior,773,364.5
reported,769,362.7
conventional,767,361.7
although,766,361.2
phoneme,765,360.8
including,761,358.9
provide,760,358.4
states,760,358.4
mapping,760,358.4
user,759,357.9
group,757,357.0
human,754,355.6
lexical,752,354.6
weights,752,354.6
finally,751,354.2
sound,746,351.8
speaking,744,350.9
factor,743,350.4
decoding,743,350.4
decision,742,349.9
discriminative,742,349.9
way,738,348.0
overall,738,348.0
long,736,347.1
dictionary,736,347.1
limited,733,345.7
propose,730,344.3
objective,729,343.8
evaluated,729,343.8
conversion,726,342.4
less,725,341.9
clustering,725,341.9
keyword,724,341.4
initial,723,341.0
reduction,723,341.0
introduction,721,340.0
random,717,338.1
weight,717,338.1
tongue,715,337.2
errors,715,337.2
perception,713,336.2
differences,713,336.2
considered,706,332.9
measures,706,332.9
follows,706,332.9
window,703,331.5
unsupervised,700,330.1
form,698,329.2
step,697,328.7
addition,697,328.7
related,694,327.3
testing,693,326.8
recorded,692,326.3
much,688,324.5
according,684,322.6
rates,683,322.1
production,679,320.2
correct,678,319.7
significantly,675,318.3
patterns,672,316.9
correlation,672,316.9
defined,672,316.9
khz,671,316.4
normalization,670,316.0
showed,670,316.0
male,670,316.0
copyright,666,314.1
filter,665,313.6
isca,661,311.7
like,660,311.3
resulting,660,311.3
cards,660,311.3
either,658,310.3
joint,656,309.4
hub,656,309.4
reference,654,308.4
short,653,308.0
segment,653,308.0
native,652,307.5
calculated,652,307.5
signi,651,307.0
whether,650,306.5
phrase,649,306.1
age,649,306.1
improved,649,306.1
prior,648,305.6
class,648,305.6
syllables,648,305.6
prediction,643,303.2
toc,640,301.8
individual,639,301.4
combined,639,301.4
wed-o-,639,301.4
hybrid,638,300.9
dynamic,637,300.4
provided,637,300.4
oral,635,299.5
perform,635,299.5
sparse,634,299.0
coefficients,634,299.0
local,633,298.5
stimuli,633,298.5
levels,632,298.0
simple,631,297.6
point,631,297.6
energy,630,297.1
formant,630,297.1
means,630,297.1
female,630,297.1
note,630,297.1
nmf,629,296.6
dimensional,626,295.2
variance,625,294.7
amount,622,293.3
mon-o-,622,293.3
cues,621,292.9
final,619,291.9
applications,617,291.0
likelihood,617,291.0
consists,616,290.5
algorithms,615,290.0
future,615,290.0
similarity,613,289.1
still,611,288.1
i-vectors,611,288.1
background,610,287.7
hours,609,287.2
cost,609,287.2
german,604,284.8
additional,601,283.4
svm,601,283.4
often,599,282.5
effects,597,281.5
subjects,597,281.5
rst,594,280.1
knowledge,591,278.7
produced,591,278.7
sequences,589,277.8
french,588,277.3
ratio,588,277.3
next,585,275.9
provides,585,275.9
contains,585,275.9
evaluate,585,275.9
independent,584,275.4
derived,582,274.5
main,582,274.5
boundary,582,274.5
oov,581,274.0
machine,574,270.7
specific,573,270.2
another,573,270.2
particular,572,269.8
procedure,572,269.8
general,571,269.3
improvements,570,268.8
perceptual,569,268.3
thu-o-,569,268.3
position,568,267.9
uses,567,267.4
microphone,566,266.9
achieved,565,266.5
factors,562,265.0
conducted,561,264.6
basis,560,264.1
interaction,558,263.2
good,558,263.2
change,558,263.2
focus,555,261.7
glottal,555,261.7
children,554,261.3
transform,554,261.3
prosody,554,261.3
investigate,553,260.8
alignment,553,260.8
real,552,260.3
dialogue,551,259.9
segmentation,551,259.9
amplitude,548,258.4
directly,548,258.4
threshold,547,258.0
functions,547,258.0
diarization,546,257.5
thu-p-,546,257.5
chinese,545,257.0
recording,545,257.0
unit,544,256.5
tue-p-,543,256.1
transcription,542,255.6
statistics,541,255.1
queries,537,253.2
known,536,252.8
nist,534,251.8
normal,534,251.8
developed,533,251.4
normalized,533,251.4
regression,532,250.9
dataset,530,249.9
separation,529,249.5
seen,528,249.0
make,528,249.0
points,527,248.5
larger,525,247.6
technology,522,246.2
optimal,521,245.7
compare,521,245.7
increase,521,245.7
classes,521,245.7
changes,520,245.2
continuous,520,245.2
tract,519,244.8
challenge,518,244.3
end,517,243.8
pairs,516,243.3
variation,515,242.9
criterion,513,241.9
common,512,241.5
able,511,241.0
labels,510,240.5
query,509,240.0
computational,508,239.6
conclusions,508,239.6
control,504,237.7
cases,504,237.7
tue-o-,503,237.2
application,502,236.7
erent,502,236.7
semantic,501,236.3
full,501,236.3
reduce,501,236.3
impact,498,234.9
multilingual,498,234.9
emotion,497,234.4
regions,497,234.4
lda,496,233.9
corpora,493,232.5
vocabulary,491,231.6
made,491,231.6
