structure,count
INTRODUCTION > THE PHYSICS OF ACOUSTIC TUBES > THE SPEECH MANIFOLD > AN INTRINSIC SPECTROGRAM > CONCLUSION,1
INTRODUCTION > REGULARIZED LINEAR PREDICTION > DISTORTION MEASURE,1
INTRODUCTION > PHASE LOCKED LOOP OPERATION > PITCH ESTIMATION SYSTEM > EXPERIMENTAL RESULTS,1
INTRODUCTION > VOICING-CHARACTER ESTIMATION OF SPEECH > EXPERIMENTAL RESULTS,1
INTRODUCTION > THE ACOUSTIC UNIVERSAL STRUCTURE > STRESSED VOWELS AND UNSTRESSED VOWELS > JAPANESE VOWELS OF VARIOUS SPEAKING STYLES > CONCLUSIONS,1
INTRODUCTION > LARGE MARGIN MIXTURE MODELS > EXTENSIONS > EXPERIMENTAL RESULTS > CONCLUSION,1
INTRODUCTION > MAXIMUM RELATIVE MARGIN ESTIMATION > NEW TRAINING CRITERION BASED ON > MRME WITH NEGATIVE TOKENS > EXPERIMENTAL RESULTS > SUMMARY,1
ESTIMATING HMMS AND HCRFS > EXPERIMENTAL RESULTS > CONCLUSIONS > ACKNOWLEDGMENTS,1
INTRODUCTION > PROBLEM FORMULATION > IMPLEMENTATION > EXPERIMENTS AND RESULTS > DISCUSSION,1
INTRODUCTION > MMI TRAINING WITH RPROP > TRAINING THE BACK END ACOUSTIC MODEL > TRAINING THE FRONT-END PARAMETERS > RESULTS > SUMMARY,1
INTRODUCTION > METHOD > RESULTS > GENERAL DISCUSSION,1
INTRODUCTION > MISSING DATA TECHNIQUES FOR ASR > DYNAMIC FEATURES > PROSPECT FEATURES AND MDT > MASK ESTIMATION FOR DYNAMIC > EXPERIMENTS > DISCUSSION AND CONCLUSIONS,1
INTRODUCTION > UNCERTAINTY DECODING > LEARNING CEPSTRAL UNCERTAINTY FROM > EXPERIMENTAL RESULTS > CONCLUSION,1
INTRODUCTION > RELATED WORKS > COMBINATION OF ENVIRONMENT DEPENDENT > EXPERIMENTAL SETUP > EXPERIMENTAL RESULTS,1
INTRODUCTION > MISSING-FEATURE METHOD > BAND-INDEPENDENT MASK ESTIMATION > RE-EVALUATOIN OF VOICED DECISIONS,1
INTRODUCTION > MPE-HLDA AND FMPE REVIEWED > REGION DEPENDENT TRANSFORM > FEATURE TRANSFORM NETWORK > EXPERIMENTAL SETUP > RESULTS,1
INTRODUCTION > FLEXIBLE FEATURE PROJECTION SPACES > GENERALIZED FEATURE-SPACE CLUSTERING > MAXIMUM-LIKELIHOOD OPTIMIZATION > EXPERIMENTS > CONCLUSIONS,1
INTRODUCTION > RECOGNITION SYSTEM > CROSS-DOMAIN EXPERIMENTS > CROSS-LANGUAGE EXPERIMENTS > SUMMARY AND CONCLUSIONS > ACKNOWLEDGMENTS,1
INTRODUCTION > METHODOLOGY > PHONOLOGICAL FEATURES : DEFINITION > PHONOLOGICAL FEATURE EXTRACTION > SEGMENTATION AND LABELING > PRONUNCIATION PROFICIENCY SCORING,1
INTRODUCTION > CHINESE PHONOLOGY > THEORY FOR PHONEME SET,1
INTRODUCTION > SYLLABLE DURATION RATIO MODEL > EXPERIMENTAL RESULTS AND DISCUSSIONS > SDRM,1
INTRODUCTION > OUR NEW APPROACH > GRAPHEMIC CONSTRAINTS > EXPERIMENTS > ACKNOWLEDGMENTS,1
INTRODUCTION > METHODOLOGY > EXPERIMENTS > CONCLUSIONS AND FUTURE WORK,1
INTRODUCTION > THE MOCHA DATABASE > PRINCIPAL COMPONENT ANALYSIS > SUPPORT VECTOR REGRESSION > DATA PROCESSING > EXPERIMENTS > DISCUSSION,1
INTRODUCTION > DATA SELECTION > VTR TRAJECTORY LABELING > CROSS-LABELER VARIATIONS > COMPUTING ERRORS IN AUTOMATIC TRACKING > SUMMARY AND DISCUSSION,1
INTRODUCTION > MODELS > DERIVING GLOTTAL AND LIP REFLECTION > RESULTS AND DISCUSSION > CONCLUSION,1
INTRODUCTION > AMDF PITCH DETECTION ALGORITHM > A PITCH DETECTION ALGORITHM > EXPERIMENTS AND RESULTS > CONCLUSIONS > ACKNOWLEDGEMENTS,1
INTRODUCTION > F0 ESTIMATION PROCEDURE > GCI ESTIMATION PROCESS > RESULTS > CONCLUSION,1
INTRODUCTION > METHOD > RESULTS AND DISCUSSION > CONCLUSION,1
INTRODUCTION > SPEECH CORPUS > SPEECH ANALYSIS > CV TRANSITION CHARACTERISTICS > DISCUSSION AND CONCLUSIONS,1
INTRODUCTION > OUR SPEECH CORPUS > EXPERIMENT > SUMMARY > ACKNOWLEDGMENT,1
INTRODUCTION > A PENALIZED LOGISTIC REGRESSION > EXPERIMENTS > CONCLUSIONS AND FUTURE WORK,1
INTRODUCTION > SEGMENTAL DTW > NODE EXTRACTION > GRAPH CLUSTERING > CLUSTER IDENTIFICATION > EXPERIMENTAL DETAILS,1
INTRODUCTION > N-BEST LIST RERANKING > RESULTS AND EXPERIMENTAL SETTINGS,1
"INTRODUCTION > MULTI-STREAM, MULTI-TAPE FST FRAMEWORK > EXPERIMENTS > DISCUSSION & FUTURE WORK",1
INTRODUCTION > ARCHITECTURE OF MORPHOLOGY-BASED > BASELINE SYSTEM > RESCORING EXPERIMENTS,1
INTRODUCTION > LEXICAL PHONE PATHS AND SYMBOLIC > DATA-DERIVED PHONE-PHONE SUBSTITUTION,1
INTRODUCTION > STOCHASTIC SEGMENT MODEL > THE CF DECODING ALGORITHM > EXPERIMENTS AND ANALYSIS > CONCLUSIONS,1
INTRODUCTION > TEMPLATE-BASED APPROACH > TEMPLATE SELECTION > EXPERIMENT DESCRIPTION AND RESULTS > CONCLUSION AND FUTURE WORK > ACKNOWLEDGEMENTS,1
INTRODUCTION > POLYNOMIAL SEGMENT MODEL > AURORA 4 SETUP AND BASELINE,1
INTRODUCTION > DETERMINISTIC AND STOCHASTIC SPEECH MODEL > MMSE ESTIMATION UNDER COMBINED > EXPERIMENTAL RESULTS > CONCLUSIONS,1
INTRODUCTION > KALMAN FILTER FOR SPEECH > PERCEPTUAL SHAPING OF NOISE SPECTRUM > PERFORMANCE EVALUATION,1
INTRODUCTION > NON-LINEAR DYNAMIC STATE MODEL > BATCH PROCESSING,1
INTRODUCTION > CONVENTIONAL 3GPP NOISE > LOW-COMPLEXTY NOISE SUPPRESSOR > COMPLEXITY EVALUATION,1
INTRODUCTION > NOISE SUPPRESSION ALGORITHM > RECOGNITION EXPERIMENTS > CONCLUSION AND OUTLOOK,1
INTRODUCTION > MODELLING DFT TRAJECTORIES > KALMAN DFT TRAJECTORY RESTORATION > PARAMETER ESTIMATION > EVALUATION RESULTS > CONCLUSION,1
INTRODUCTION > SNR RECOVERY > LIMITING OUTPUT > RESULTS > CONCLUSIONS,1
INTRODUCTION > SLDM FOR CLEAN SPEECH FEATURES > CLEAN FEATURES ESTIMATION > EXPERIMENTS > CONCLUSIONS,1
