word,count,per_million
data,16907,3726.4
training,12174,2683.2
performance,11139,2455.1
speech,10900,2402.4
network,10668,2351.3
set,10590,2334.1
signal,9182,2023.8
different,8759,1930.6
algorithm,8511,1875.9
features,8421,1856.1
number,8359,1842.4
matrix,8339,1838.0
time,8260,1820.6
problem,7920,1745.6
function,7685,1693.8
system,7413,1633.9
learning,7329,1615.4
methods,6823,1503.8
image,6792,1497.0
input,6707,1478.3
models,6646,1464.8
feature,6641,1463.7
information,6609,1456.7
noise,6357,1401.1
work,6153,1356.2
layer,6135,1352.2
loss,5399,1190.0
vector,5229,1152.5
output,5192,1144.4
dataset,5190,1143.9
however,5028,1108.2
while,4867,1072.7
test,4826,1063.7
neural,4730,1042.5
error,4622,1018.7
size,4539,1000.4
speaker,4539,1000.4
images,4537,1000.0
parameters,4475,986.3
signals,4316,951.3
frequency,4213,928.6
trained,4209,927.7
classification,4158,916.5
estimation,4148,914.3
detection,4139,912.3
order,4079,899.0
rate,4058,894.4
layers,4000,881.6
experiments,3996,880.8
accuracy,3996,880.8
networks,3986,878.5
target,3964,873.7
systems,3931,866.4
following,3916,863.1
samples,3892,857.8
obtained,3858,850.3
deep,3855,849.7
terms,3805,838.7
distribution,3795,836.4
audio,3789,835.1
recognition,3785,834.2
source,3747,825.9
since,3743,825.0
case,3541,780.5
analysis,3527,777.4
compared,3510,773.6
better,3429,755.8
values,3374,743.7
acoustic,3358,740.1
attention,3264,719.4
average,3226,711.0
value,3224,710.6
linear,3220,709.7
graph,3215,708.6
algorithms,3215,708.6
sequence,3180,700.9
figure,3179,700.7
filter,3173,699.4
domain,3133,690.5
thus,3127,689.2
mean,3098,682.8
due,3090,681.1
corresponding,3073,677.3
propose,3047,671.6
log,3040,670.0
channel,3034,668.7
representation,3032,668.3
task,3019,665.4
similar,3015,664.5
processing,2981,657.0
random,2955,651.3
defined,2917,642.9
large,2913,642.0
framework,2906,640.5
baseline,2880,634.8
high,2867,631.9
optimization,2853,628.8
architecture,2826,622.9
space,2807,618.7
well,2805,618.2
further,2790,614.9
cnn,2784,613.6
index,2771,610.8
new,2756,607.4
process,2755,607.2
without,2731,601.9
therefore,2720,599.5
step,2713,598.0
note,2696,594.2
class,2694,593.8
consider,2681,590.9
evaluation,2660,586.3
follows,2657,585.6
best,2636,581.0
probability,2616,576.6
estimate,2602,573.5
original,2582,569.1
point,2576,567.8
sound,2569,566.2
power,2568,566.0
approaches,2557,563.6
phase,2554,562.9
quality,2547,561.4
single,2546,561.2
structure,2545,560.9
result,2544,560.7
parameter,2540,559.8
gaussian,2534,558.5
convolutional,2526,556.8
ieee,2526,556.8
state,2525,556.5
applied,2517,554.8
example,2515,554.3
prediction,2511,553.4
frame,2501,551.2
generated,2484,547.5
multiple,2467,543.7
let,2458,541.8
embedding,2456,541.3
optimal,2449,539.8
see,2379,524.4
sampling,2371,522.6
solution,2361,520.4
vectors,2358,519.7
asr,2341,516.0
language,2333,514.2
estimated,2321,511.6
obtain,2312,509.6
spectral,2307,508.5
standard,2306,508.3
weights,2290,504.7
because,2279,502.3
train,2276,501.6
spatial,2249,495.7
sample,2240,493.7
previous,2230,491.5
min,2223,490.0
many,2215,488.2
datasets,2213,487.8
experimental,2193,483.4
comparison,2190,482.7
frames,2173,478.9
distance,2143,472.3
gradient,2140,471.7
real,2139,471.5
sparse,2104,463.7
functions,2093,461.3
snr,2087,460.0
low,2084,459.3
lstm,2078,458.0
design,2073,456.9
local,2064,454.9
word,2063,454.7
denotes,2062,454.5
small,2052,452.3
objective,2030,447.4
matrices,2014,443.9
cost,2013,443.7
video,2006,442.1
level,1998,440.4
block,1977,435.7
score,1972,434.6
part,1968,433.8
reconstruction,1962,432.4
form,1932,425.8
points,1931,425.6
finally,1927,424.7
lower,1925,424.3
improve,1917,422.5
speakers,1917,422.5
length,1906,420.1
map,1901,419.0
possible,1885,415.5
research,1864,410.8
introduction,1861,410.2
applications,1860,410.0
complex,1856,409.1
array,1853,408.4
energy,1839,405.3
complexity,1838,405.1
dnn,1836,404.7
available,1836,404.7
even,1821,401.4
considered,1821,401.4
tasks,1820,401.1
total,1820,401.1
icassp,1817,400.5
study,1814,399.8
context,1813,399.6
labels,1805,397.8
abstract,1804,397.6
hidden,1804,397.6
max,1802,397.2
several,1786,393.6
label,1779,392.1
higher,1779,392.1
presented,1776,391.4
encoder,1767,389.5
filters,1764,388.8
temporal,1745,384.6
within,1725,380.2
techniques,1725,380.2
transform,1715,378.0
computed,1706,376.0
weight,1702,375.1
range,1702,375.1
clustering,1700,374.7
components,1697,374.0
scheme,1691,372.7
nodes,1685,371.4
described,1679,370.1
observed,1678,369.8
fixed,1674,369.0
conditions,1673,368.7
sets,1672,368.5
classifier,1657,365.2
perform,1656,365.0
words,1656,365.0
consists,1656,365.0
separation,1647,363.0
learn,1646,362.8
convergence,1646,362.8
sources,1646,362.8
coefficients,1643,362.1
decoder,1637,360.8
ratio,1630,359.3
directly,1628,358.8
according,1627,358.6
noisy,1624,357.9
present,1621,357.3
utterances,1610,354.9
evaluate,1602,353.1
maximum,1597,352.0
performed,1592,350.9
fusion,1592,350.9
difference,1590,350.4
various,1588,350.0
global,1581,348.5
prior,1574,346.9
distributed,1562,344.3
way,1560,343.8
hence,1553,342.3
norm,1553,342.3
generate,1552,342.1
update,1551,341.9
user,1545,340.5
computational,1540,339.4
denote,1538,339.0
contains,1538,339.0
uses,1536,338.5
convolution,1525,336.1
significantly,1523,335.7
known,1520,335.0
achieved,1518,334.6
provide,1514,333.7
selected,1509,332.6
experiment,1505,331.7
term,1503,331.3
knowledge,1501,330.8
reference,1499,330.4
related,1490,328.4
assume,1487,327.7
addition,1486,327.5
end,1485,327.3
general,1485,327.3
find,1481,326.4
