structure,count
INTRODUCTION > ARTICULATORY FEATURE EXTRACTION > ROBUST SPEAKER VERIFICATION > EXPERIMENTS AND RESULTS > CONCLUSIONS,1
INTRODUCTION > LEVEL-BASED FEATURE EXTRACTION > DYNAMIC MODELING > SCORE COMPUTATION > RESULTS > CONCLUSIONS AND FUTURE DIRECTIONS > ACKNOWLEDGMENTS,1
INTRODUCTION > EFFECT OF CODEC PROCESS > RESIDUAL FEATURES,1
INTRODUCTION > SPEECH RECONSTRUCTION > PITCH PREDICTION > EXPERIMENTAL RESULTS > CONCLUSION,1
INTRODUCTION > EXTRACTION OF GC EVENT INFORMATION > PITCH EXTRACTION USING GC EVENT > PITCH IN ADVERSE CONDITIONS > PERFORMANCE EVALUATION > CONCLUSIONS,1
INTRODUCTION > DISTRIBUTED MICROPHONE NETWORK > WAUTOC-BASED F0 ESTIMATION > EXPERIMENTAL SET-UP > F0 EVALUATION CRITERIA > EXPERIMENTAL RESULTS,1
INTRODUCTION > PRODUCT SPECTRUM > COMPUTATION OF RECOGNITION > SPEECH RECOGNITION EXPERIMENTS > CONCLUSIONS,1
INTRODUCTION > RKHS PREDICTIVE CODING > KPCC FEATURE EXTRACTION ALGORITHM > EXPERIMENTS AND RESULTS,1
INTRODUCTION > DFE-BASED LDA TRANSFORMATION > EXPERIMENTAL RESULTS > DISCUSSION > CONCLUSION,1
INTRODUCTION > METHOD > EXPERIMENTS > CONCLUSION,1
INTRODUCTION > BLOCK-CONSTRAINED TCQ > PREDICTIVE BC-TCQ FOR LSF CODING > CODING RESULTS,1
INTRODUCTION > DISTORTION MEASURES FOR LPC > GMM-BASED BLOCK QUANTISERS > USING MULTIPLE LSF FRAMES AND MSE > EXPERIMENTAL DATABASE > RESULTS,1
INTRODUCTION > VARIABLE DIMENSION GM MODELING > QUANTIZATION BASED ON THE GM MODEL > PRACTICAL EVALUATION > THEORETICAL EVALUATION,1
INTRODUCTION > HMM-BASED RECURSIVE QUANTIZER > GENERALIZED HIDDEN MARKOV MODEL > PERFORMANCE ON SPEECH LSF,1
INTRODUCTION > GMM WAVEFORM QUANTIZATION > AN ALTERNATIVE MODEL STRUCTURE > EXPERIMENTS > CONCLUSIONS,1
INTRODUCTION > SUPERVISED LEARNING > EXPERIMENTAL DESIGN > ANALYSIS > CONCLUSIONS,1
INTRODUCTION > EXPERIMENTAL SETUP > HIDDEN MARKOV MODELS > NEAREST NEIGHBORS USING DTW > MODEL COMBINATION > CONCLUSIONS,1
INTRODUCTION > MODELLING PHONEME GRAPHEME > EXPERIMENTAL STUDIES,1
INTRODUCTION > LIGHTLY SUPERVISED TRAINING > USING CONSENSUS NETWORKS > SYSTEM DESCRIPTION > EXPERIMENTS AND RESULTS > CONCLUSIONS,1
INTRODUCTION > HIGHER ORDER CEPSTRAL MOMENT > EXPERIMENTAL SETUP > EXPERIMENTAL RESULTS > CONCLUSION,1
INTRODUCTION > PAC BASED FEATURES > ENTROPY BASED MULTI-STREAM > EXPERIMENTAL SETUP,1
INTRODUCTION > APPROXIMATE MODEL IN ADDITIVE NOISE > EFFECTIVENESS OF APPROXIMATE MODEL > CEPSTRAL GAIN NORMALIZAION > TEMPORAL FILTERING > EXPERIMENTS > CONCLUSIONS > ACKNOWLEDGEMENTS,1
INTRODUCTION > MISSING DATA TECHNIQUES IN THE > HARMONIC DECOMPOSITION > MISSING DATA DETECTOR > NOISE REDUCTION > EXPERIMENTS > CONCLUSIONS,1
INTRODUCTION > MBD IN FREQUENCY DOMAIN USING THE > NATURAL GRADIENT ALGORITHM BASED ON > OPTIMAL NONLINEARITY BASED ON THE GGD > EXPERIMENTAL RESULTS > CONCLUSIONS,1
INTRODUCTION > SYSTEM OVERVIEW > LOUDNESS-DOMAIN SPECTRAL > RESULTS > CONCLUSION,1
INTRODUCTION > CONVENTIONAL MSICA AND PROBLEMS > PROPOSED MSICA USING SUBARRAY PROCESSING > EXPERIMENTS AND RESULTS > CONCLUSION,1
INTRODUCTION > BASIC IDEA > EXTENSIONS > CONCLUSIONS AND OUTLOOK,1
INTRODUCTION > ALGORITHM > EXPERIMENTS,1
INTRODUCTION > STRUCTURED LANGUAGE MODEL > NEURAL NETWORK MODEL > EXPERIMENTS > CONCLUSIONS,1
INTRODUCTION > CROSS-LINGUAL STORY-SPECIFIC LMS > CROSS-LINGUAL LATENT SEMANTIC > LM TRAINING AND ASR TEST CORPORA,1
INTRODUCTION > THE SRI ENGLISH CTS SYSTEM > THE SUPERARV LANGUAGE MODEL > APPLYING SUPERARV LM IN SRI CTS SYSTEM > RESULTS AND DISCUSSION,1
INTRODUCTION > A NEW SCALABLE SCHEME > THE TDAC CODEC > A SCALABLE WIDEBAND TDAC CODEC > A SCALABLE CELP-TDAC CODEC > TEST RESULTS,1
INTRODUCTION > RELATED WORK > VOICE COMMUNICATION IN MANETS > MD-AMR CODER > SIMULATION AND RESULTS,1
INTRODUCTION > VMR-WB CODEC DESIGN AND STRUCTURE > VMR-WB CODING TYPES > VMR-WB DECODER > PERFORMANCE,1
INTRODUCTION > PROBLEM FORMULATION > SPEECH SPECTRAL MODEL > SIGNAL ESTIMATION,1
INTRODUCTION > NOISY SPEECH MODEL AND KALMAN FILTERING > PARAMETER ESTIMATION > SIMULATION RESULTS,1
INTRODUCTION > ANALYSIS OF EXISTING NOISE ESTIMATION > PROPOSED NOISE ESTIMATION ALGORITHM > EXPERIMENTAL RESULTS > CONCLUSION,1
INTRODUCTION > THE CLASSIC WIENER FILTER > THE PARAMETRIC WIENER FILTER > EXPERIMENTAL RESULTS > CONCLUSIONS,1
INTRODUCTION > REVIEW OF ALL-PASS TRANSFORMS > SPEECH RECOGNITION EXPERIMENTS > FUTURE WORK,1
INTRODUCTION > ADAPTIVE TRAINING USING STRUCTURED > RESULTS,1
INTRODUCTION > THE MPE CRITERION FOR DISCRIMINATIVE > EXPERIMENTS > DISCUSSIONS AND CONCLUSIONS,1
INTRODUCTION > KERNEL EIGENVOICE ADAPTATION (KEV) > EXPERIMENTAL EVALUATION,1
INTRODUCTION > GAUSSIANIZATION TRANSFORM > EXPERIMENTS AND RESULTS > CONCLUSION,1
K 2 > MAP ESTIMATION OF BIAS DISTRIBUTIONS > EXPERIMENTAL RESULTS > CONCLUSION,1
"INTRODUCTION > COMPACT ACOUSTIC MODELS: SDCHMM, CGM > MAP ADAPTATION OF CGM > FEATURE SPACE MLLR > COMPUTATIONAL/MEMORY REQUIREMENTS OF > SPEAKER ADAPTATION AND NOISE ROBUSTNESS > SPEAKER ADAPTATION EXPERIMENTS > CONCLUSION",1
INTRODUCTION > EXPERIMENTAL SETUP > NORMALIZATION USING WOSA-MFCC > STUDY INTO SIGNAL PROCESSING OF > CONCLUSION,1
INTRODUCTION > MEAN ADAPTATION FRAMEWORK > EIGEN-MLLR ALGORITHM > EXPERIMENTAL RESULTS,1
INTRODUCTION > STATISTICAL SPEAKER MODEL SELECTION > SPEAKER INDEXING ALGORITHM > SPEAKER INDEXING EXPERIMENTS > SPEAKER ADAPTATION BASED ON SPEAKER > CONCLUSION,1
INTRODUCTION > SPEAKER ADAPTIVE TRAINING > INTEGRATION OF SAT AND EIGENSPACE > EXPERIMENTAL RESULTS,1
INTRODUCTION > THE APPROACH > STUDYING THE DATA > CALIBRATION > EXPERIMENTS,1
INTRODUCTION > THE APPROACH > EXPERIMENTS > CONCLUSIONS AND FUTURE WORK,1
INTRODUCTION > REVISION OF BIC THEORY > MULTIMEDIA APPROACH FOR AUDIO > EXPERIMENTAL RESULTS > CONCLUSIONS AND FURTHER WORK > ACKNOWLEDGEMENTS,1
INTRODUCTION > SPEAKER SEGMENTATION SYSTEMS > COMBINING STRATEGIES > EXPERIMENTS AND RESULTS > CONCLUSIONS,1
INTRODUCTION > THE FRAMEWORK > EXPERIMENTAL RESULTS > CONCLUSION,1
INTRODUCTION > PERFORMANCE CONFIDENCE INDEXES > FUSION TECHNIQUES > EXPERIMENTATION,1
INTRODUCTION > OBJECTIVE FORMULATION > GMM-UBM AND MAP ADAPTATION > NEIGHBORHOOD IN MODEL SPACE,1
INTRODUCTION > PARALLEL SYLLABLE-LIKE UNIT > PERFORMANCE ANALYSIS > CONCLUSION,1
"INTRODUCTION > SPECTRAL DISTORTION > A PROPOSED FEATURE, PSMFCC > EXPERIMENT > SIMULATION RESULTS > CONCLUSION",1
INTRODUCTION > DETECTION BASED DECISION > RECURRENT SEQUENTIAL DETECTION > CASE STUDY: MIPAD EXPERIMENTS,1
INTRODUCTION > THE MATCH APPLICATION > ROBUST MULTIMODAL UNDERSTANDING > EXPERIMENTS AND RESULTS > CONCLUSION > ACKNOWLEDGMENTS,1
INTRODUCTION > MULTI-USER ASR SCENARIO > ASR RESOURCE ALLOCATION STRATEGIES > EXPERIMENTAL RESULTS > CONCLUSIONS,1
INTRODUCTION > CONCEPT DECODING IN A SPOKEN DIALOGUE > STRUCTURED N-BEST LISTS > CONFIDENCE MEASURES > DECISION TREE BASED STRATEGY > EVALUATION OF THE RESCORING STRATEGY,1
INTRODUCTION > APPROACH > EXPERIMENTS AND RESULTS > CONCLUSIONS,1
INTRODUCTION > TAKEMARU-KUN SYSTEM AND ITS FIELD TEST > EVALUATIONS OF CHILD SPEECH RECOGNITION > CHILD AND ADULT DISCRIMINATION > EXPERIMENTS,1
INTRODUCTION > WORD CONFUSION NETWORKS > BOOSTING > EXPLOITING WORD CONFUSION NETWORKS > EXPERIMENTS AND RESULTS > CONCLUSIONS > ACKNOWLEDGMENTS,1
INTRODUCTION > VISUALIZATION OF DIALOGS > METHODS AND TOOLS > TROUBLE TICKET APPLICATION > CONCLUSIONS,1
INTRODUCTION > AUTOMATIC TRANSCRIPTION SYSTEM > AUTOMATIC INDEXING OF KEY-SENTENCES > EXPERIMENTAL RESULTS > INCORPORATION OF PROSODIC FEATURES FOR,1
INTRODUCTION > SYSTEM OVERVIEW > TELEPHONE LVCSR MODULE > TEXT RETRIEVAL MODULE > SYSTEM EVALUATION > CONCLUSION,1
INTRODUCTION > POSTFILTER WITH NOISE-DEPENDENT EMPHASIS > PERFORMANCE > CONCLUSIONS,1
INTRODUCTION > AUTOMATIC SEGMENTATION > EXPERIMENTS AND RESULTS > CONCLUSIONS,1
INTRODUCTION > CORPORA AND SENSOR MEASUREMENTS > MULTISENSOR MELPE > INTELLIGIBILITY TESTING > CONCLUDING REMARKS,1
INTRODUCTION > OVERVIEW OF THE PROPOSED SCALABLE > DESCRIPTION OF THE ENHANCEMENTLAYER > SUBJECTIVE EVALUATION TESTS > CONCLUSIONS,1
INTRODUCTION > AURORA OVERVIEW > EXPERIMENTS AND RESULTS > CONCLUSIONS AND FUTURE WORK,1
INTRODUCTION > EXISTING APPROACHES > OBJECTIVES,1
INTRODUCTION > STATISTICAL ANALYSIS OF DAM SCORES > OBJECTIVE DETECTION OF DAM > RESULTS AND CONCLUSION,1
INTRODUCTION > OVERVIEW OF THE AMR CODEC > NOISE REDUCTION ALGORITHM > CCR TEST,1
INTRODUCTION > METHOD > EXPERIMENTS AND RESULTS > CONCLUSIONS,1
INTRODUCTION > FEATURE SALIENCY IN GMM MODELS > EXPERIMENTS,1
INTRODUCTION > THEORY OF THE MODIFIED GROUP DELAY > PERFORMANCE EVALUATION > SPEAKER DISCRIMINATION USING THE > DISCUSSION,1
INTRODUCTION > DATA-DRIVEN ACOUSTIC UNITS > DATABASES AND PHONETIC > TARGET LANGUAGE WORDS ASSOCIATED > PHONEMES CORRESPONDENCE TABLES > CONCLUSIONS AND PERSPECTIVES,1
INTRODUCTION > TRAJECTORY INFORMATION > JOINT FEATURE VECTOR > MODELING TECHNIQUE > EXPERIMENTS,1
AUGMENTING CONVENTIONAL FEATURES > THE 500 WORD CTS TASK > FULL CTS VOCABULARY > PERFORMANCE USING A BETTER BASELINE,1
