ngram,count,per_million
in this paper we,1589,465.5
search hub toc for,1020,298.8
hub toc for this,1020,298.8
toc for this manuscript,1020,298.8
for this manuscript interspeech,980,287.1
this manuscript interspeech abstract,980,287.1
manuscript interspeech abstract cards,980,287.1
http dx doi org,964,282.4
dx doi org interspeech,964,282.4
interspeech abstract cards page,936,274.2
in this work we,798,233.8
automatic speech recognition asr,717,210.0
the performance of the,498,145.9
abstract cards page view,484,141.8
cards page view manuscript,484,141.8
interspeech detailed author index,469,137.4
this paper we propose,455,133.3
on the other hand,440,128.9
copyright isca http dx,423,123.9
isca http dx doi,423,123.9
detailed author index page,376,110.1
as shown in figure,361,105.8
the output of the,338,99.0
in this section we,320,93.7
word error rate wer,306,89.6
is the number of,291,85.2
as shown in table,274,80.3
show that the proposed,271,79.4
are shown in table,258,75.6
as well as the,243,71.2
in this study we,241,70.6
in the case of,224,65.6
search interspeech detailed author,218,63.9
the total number of,217,63.6
of the proposed method,216,63.3
can be used to,215,63.0
results show that the,213,62.4
experimental results show that,207,60.6
notes interspeech brno czechia,205,60.1
in the context of,205,60.1
to the best of,203,59.5
interspeech table of contents,202,59.2
table of contents page,202,59.2
the quality of the,200,58.6
this work we propose,195,57.1
the best of our,194,56.8
best of our knowledge,193,56.5
e- e- e- e-,192,56.2
the results of the,185,54.2
we can see that,185,54.2
as shown in fig,184,53.9
on the test set,183,53.6
improve the performance of,182,53.3
that the proposed method,180,52.7
for each of the,178,52.1
in addition to the,169,49.5
at the same time,168,49.2
with respect to the,167,48.9
the effectiveness of the,163,47.8
shown in figure the,162,47.5
is based on the,161,47.2
is organized as follows,160,46.9
the size of the,159,46.6
paper is organized as,159,46.6
the model is trained,154,45.1
is shown in figure,152,44.5
results are shown in,152,44.5
the length of the,149,43.6
this paper we present,147,43.1
in terms of the,146,42.8
the number of speakers,144,42.2
to improve the performance,142,41.6
the results show that,141,41.3
the rest of the,138,40.4
can be found in,136,39.8
it can be seen,135,39.5
is the same as,135,39.5
shown in table the,133,39.0
is used as the,132,38.7
and the number of,128,37.5
evaluate the performance of,125,36.6
conclusions in this paper,124,36.3
johns hopkins university usa,123,36.0
for automatic speech recognition,122,35.7
in the training set,122,35.7
mean opinion score mos,121,35.4
the word error rate,120,35.2
this work was supported,119,34.9
speech recognition asr systems,118,34.6
it is possible to,118,34.6
performance of the proposed,117,34.3
the encoder and decoder,116,34.0
show that our proposed,114,33.4
on the basis of,114,33.4
work was supported by,114,33.4
the performance of our,111,32.5
is one of the,111,32.5
convolutional neural network cnn,110,32.2
compared to the baseline,109,31.9
the parameters of the,108,31.6
to the number of,107,31.3
end-to-end automatic speech recognition,106,31.1
acknowledgements this work was,105,30.8
paper we propose novel,104,30.5
connectionist temporal classification ctc,104,30.5
can be seen that,104,30.5
mean and standard deviation,103,30.2
on top of the,103,30.2
abstract cards page speech,103,30.2
the same as the,103,30.2
carnegie mellon university usa,102,29.9
page view manuscript speech,102,29.9
doi org interspeech table,102,29.9
at the end of,101,29.6
equal error rate eer,101,29.6
in our experiments we,100,29.3
of the number of,99,29.0
where is the number,99,29.0
table shows the results,99,29.0
we would like to,98,28.7
doi org interspeech figure,98,28.7
the effect of the,98,28.7
the input to the,98,28.7
the proposed method is,97,28.4
used to train the,97,28.4
effectiveness of the proposed,96,28.1
long short-term memory lstm,95,27.8
the input of the,95,27.8
organized as follows section,95,27.8
shown in fig the,95,27.8
to further improve the,94,27.5
as can be seen,94,27.5
of the target speaker,93,27.2
in the presence of,93,27.2
the difference between the,93,27.2
the other hand the,93,27.2
in the form of,92,27.0
the duration of the,92,27.0
the end of the,91,26.7
we show that the,91,26.7
to evaluate the performance,91,26.7
is shown in table,91,26.7
for end-to-end speech recognition,90,26.4
the results are shown,90,26.4
we propose to use,89,26.1
the accuracy of the,89,26.1
we observe that the,89,26.1
of this paper is,89,26.1
continues next page interspeech,89,26.1
next page interspeech table,89,26.1
page interspeech table of,89,26.1
one of the most,88,25.8
the fact that the,88,25.8
on the development set,87,25.5
of the paper is,87,25.5
can see that the,87,25.5
to this end we,86,25.2
it is important to,86,25.2
the architecture of the,86,25.2
the number of parameters,85,24.9
amount of training data,85,24.9
we focus on the,84,24.6
we found that the,84,24.6
results show that our,82,24.0
model is trained on,82,24.0
of the proposed model,82,24.0
the effectiveness of our,82,24.0
the paper is organized,82,24.0
would like to thank,81,23.7
deep neural network dnn,81,23.7
has been shown to,81,23.7
initial learning rate of,81,23.7
corresponding author copyright isca,81,23.7
short-time fourier transform stft,80,23.4
was supported by the,80,23.4
conclusion in this paper,80,23.4
as described in section,80,23.4
state of the art,79,23.1
of the training data,79,23.1
to the fact that,79,23.1
with learning rate of,79,23.1
the adam optimizer with,79,23.1
index terms speech recognition,79,23.1
the dimension of the,79,23.1
can be applied to,78,22.8
can be seen in,78,22.8
is shown in fig,78,22.8
with batch size of,78,22.8
in automatic speech recognition,76,22.3
for speaker veri cation,76,22.3
in the test set,76,22.3
of our knowledge this,75,22.0
evaluation of speech quality,75,22.0
are shown in figure,75,22.0
we use the same,75,22.0
are presented in table,75,22.0
this paper we introduce,74,21.7
is similar to the,74,21.7
northwestern polytechnical university china,73,21.4
that our proposed method,73,21.4
performance in terms of,73,21.4
the distribution of the,73,21.4
in the training data,73,21.4
latexit latexit sha base,73,21.4
indian institute of science,72,21.1
experiments are conducted on,72,21.1
perceptual evaluation of speech,72,21.1
is applied to the,72,21.1
at https github com,72,21.1
spoken language understanding slu,71,20.8
the distance between the,71,20.8
of automatic speech recognition,71,20.8
can be used for,71,20.8
as shown in the,71,20.8
this paper is organized,71,20.8
on the validation set,71,20.8
as input to the,70,20.5
compare the performance of,70,20.5
as the number of,70,20.5
db db db db,70,20.5
science foundation of china,70,20.5
an initial learning rate,70,20.5
that the proposed model,69,20.2
to that of the,69,20.2
the robustness of the,69,20.2
for the task of,69,20.2
page fri-m-v- page fri-m-v-,69,20.2
abstract in this paper,69,20.2
equal contribution copyright isca,69,20.2
in the future we,69,20.2
author copyright isca http,69,20.2
deep neural networks dnns,68,19.9
of speech quality pesq,68,19.9
this paper we investigate,68,19.9
knowledge this is the,68,19.9
in this paper the,68,19.9
model is trained with,68,19.9
as part of the,68,19.9
ms ms ms ms,68,19.9
university of cambridge uk,67,19.6
than that of the,67,19.6
demonstrate that the proposed,67,19.6
our results show that,67,19.6
is defined as the,67,19.6
rest of the paper,67,19.6
have been proposed to,66,19.3
convolutional neural networks cnns,66,19.3
with the help of,66,19.3
the number of frames,66,19.3
of the vocal tract,66,19.3
number of speakers in,66,19.3
results are presented in,66,19.3
where and are the,66,19.3
the learning rate is,66,19.3
been shown to be,65,19.0
multilingual and code-switching asr,65,19.0
ii view manuscript of,65,19.0
it can be observed,65,19.0
improve the quality of,64,18.7
page wed-e-v- page wed-e-v-,64,18.7
interspeech brief author index,64,18.7
brief author index page,64,18.7
page view manuscript of,64,18.7
of the training set,63,18.5
the proposed method can,63,18.5
of the speech signal,63,18.5
the outputs of the,63,18.5
brno university of technology,62,18.2
at the time of,62,18.2
this paper we explore,62,18.2
on the evaluation set,62,18.2
experiments show that the,62,18.2
due to the fact,62,18.2
this paper we proposed,62,18.2
shown in table we,62,18.2
contribution copyright isca http,62,18.2
the results in table,62,18.2
and standard deviation of,62,18.2
in the field of,61,17.9
of our proposed method,61,17.9
institute of science india,61,17.9
speech emotion recognition ser,61,17.9
idiap research institute switzerland,60,17.6
short-duration speaker veri cation,60,17.6
to address this issue,60,17.6
relative word error rate,60,17.6
the details of the,60,17.6
have been shown to,60,17.6
is the length of,60,17.6
page tue-e-v- page tue-e-v-,60,17.6
page wed-a-v- page wed-a-v-,60,17.6
used in this work,60,17.6
natural science foundation of,60,17.6
is set to and,60,17.6
the weights of the,60,17.6
the interspeech computational paralinguistics,59,17.3
interspeech computational paralinguistics challenge,59,17.3
this study we propose,59,17.3
speech recognition asr system,59,17.3
our knowledge this is,59,17.3
recurrent neural network transducer,59,17.3
the source and target,59,17.3
the same number of,59,17.3
character error rate cer,59,17.3
page tue-m-v- page tue-m-v-,59,17.3
it is difficult to,59,17.3
optimizer with learning rate,59,17.3
and is the number,59,17.3
interspeech deep noise suppression,58,17.0
time in this paper,58,17.0
the training of the,58,17.0
university of edinburgh uk,58,17.0
in the time domain,58,17.0
at the cost of,58,17.0
page thu-a-v- page thu-a-v-,58,17.0
it should be noted,58,17.0
speech recognition asr and,57,16.7
this problem we propose,57,16.7
in this work the,57,16.7
this paper we focus,57,16.7
paper we focus on,57,16.7
the impact of the,57,16.7
it has been shown,57,16.7
on the training set,57,16.7
page wed-m-v- page wed-m-v-,57,16.7
is illustrated in figure,57,16.7
demonstrate the effectiveness of,57,16.7
to be able to,56,16.4
paper we propose an,56,16.4
of the proposed approach,56,16.4
this work we present,56,16.4
for speech emotion recognition,56,16.4
is trained on the,56,16.4
the training set and,56,16.4
page fri-a-v- page fri-a-v-,56,16.4
is set to the,56,16.4
learning rate of and,56,16.4
models are trained with,56,16.4
connectionist temporal classi cation,55,16.1
improve the robustness of,55,16.1
voice activity detection vad,55,16.1
the real and imaginary,55,16.1
fri-m-v- page fri-m-v- page,55,16.1
can be observed that,55,16.1
this is the first,55,16.1
set to and the,55,16.1
can be seen as,55,16.1
denotes the number of,55,16.1
the training and test,54,15.8
university of california at,54,15.8
can be used as,54,15.8
can be expressed as,54,15.8
are given in table,54,15.8
on automatic speech recognition,53,15.5
the mean and standard,53,15.5
the goal is to,53,15.5
in the frequency domain,53,15.5
the use of the,53,15.5
studies have shown that,53,15.5
can be divided into,53,15.5
page thu-m-v- page thu-m-v-,53,15.5
asr view manuscript of,53,15.5
should be noted that,53,15.5
we can observe that,53,15.5
as the input of,53,15.5
the number of the,53,15.5
the beginning of the,52,15.2
the experimental results show,52,15.2
results showed that the,52,15.2
an important role in,52,15.2
to solve this problem,52,15.2
an automatic speech recognition,52,15.2
it is necessary to,52,15.2
to the lack of,52,15.2
is referred to as,52,15.2
is due to the,52,15.2
the number of channels,52,15.2
wed-e-v- page wed-e-v- page,52,15.2
national natural science foundation,52,15.2
the structure of the,52,15.2
the initial learning rate,52,15.2
end-to-end spoken language understanding,51,14.9
ping an technology china,51,14.9
an overview of the,51,14.9
in contrast to the,51,14.9
that the performance of,51,14.9
the number of samples,51,14.9
in future work we,51,14.9
we find that the,51,14.9
the rest of this,51,14.9
are listed in table,51,14.9
all models are trained,51,14.9
plays an important role,50,14.6
in the present study,50,14.6
of our proposed model,50,14.6
convolutional recurrent neural network,50,14.6
features extracted from the,50,14.6
methods have been proposed,50,14.6
due to the lack,50,14.6
better performance than the,50,14.6
shows the results of,50,14.6
available at https github,50,14.6
deep noise suppression challenge,49,14.4
at the beginning of,49,14.4
models are trained on,49,14.4
development and test sets,49,14.4
unweighted average recall uar,49,14.4
as function of the,49,14.4
page tue-a-v- page tue-a-v-,49,14.4
are summarized in table,49,14.4
in the range of,49,14.4
as illustrated in figure,49,14.4
adam optimizer with learning,49,14.4
we assume that the,49,14.4
the models are trained,49,14.4
the sum of the,49,14.4
is the task of,48,14.1
to improve the robustness,48,14.1
training and test sets,48,14.1
of the model is,48,14.1
natural language processing nlp,48,14.1
by the number of,48,14.1
tue-e-v- page tue-e-v- page,48,14.1
wed-a-v- page wed-a-v- page,48,14.1
shown in figure we,48,14.1
learning rate of e-,48,14.1
results demonstrate that the,47,13.8
to address this problem,47,13.8
model is based on,47,13.8
model is trained to,47,13.8
the fearless steps challenge,47,13.8
can be achieved by,47,13.8
to improve the quality,47,13.8
are used as the,47,13.8
the maximum number of,47,13.8
male and female speakers,47,13.8
in the next section,47,13.8
table we can see,47,13.8
standard deviation of the,47,13.8
is the total number,47,13.8
the proposed model is,46,13.5
real and imaginary parts,46,13.5
the wav vec model,46,13.5
experimental results demonstrate that,46,13.5
in this case the,46,13.5
this work we use,46,13.5
university of texas at,46,13.5
model based on the,46,13.5
neural network transducer rnn-t,46,13.5
speaker veri cation challenge,46,13.5
of compared to the,46,13.5
used as the input,46,13.5
the number of training,46,13.5
low resource indian languages,46,13.5
performance of the model,46,13.5
our goal is to,46,13.5
view manuscript speech synthesis,46,13.5
are the same as,46,13.5
section we describe the,46,13.5
sampling rate of khz,46,13.5
results in terms of,46,13.5
with an initial learning,46,13.5
in the same way,46,13.5
are reported in table,46,13.5
