word,count,per_million
object,3781,354.3
yields,3770,353.2
low,3749,351.3
lightweight,3748,351.2
length,3738,350.2
ability,3735,350.0
cues,3732,349.7
backbone,3717,348.3
train,3712,347.8
batch,3703,347.0
reference,3702,346.9
frame,3696,346.3
probability,3688,345.6
mask,3682,345.0
optimal,3679,344.7
thus,3677,344.5
achieving,3675,344.3
dimension,3666,343.5
max,3655,342.5
pairs,3651,342.1
adopt,3643,341.3
level,3633,340.4
employ,3631,340.2
base,3627,339.8
setting,3625,339.7
similar,3619,339.1
motion,3589,336.3
joint,3558,333.4
future,3552,332.8
applications,3547,332.4
even,3541,331.8
multi-scale,3541,331.8
compute,3511,329.0
dependencies,3500,327.9
component,3494,327.4
modules,3494,327.4
improvements,3487,326.7
initial,3485,326.5
result,3485,326.5
attack,3482,326.3
maps,3471,325.2
ensure,3465,324.7
let,3463,324.5
limitations,3456,323.8
conducted,3454,323.6
frames,3454,323.6
update,3451,323.4
scale,3450,323.3
noisy,3431,321.5
challenging,3425,320.9
accurate,3409,319.4
focus,3402,318.8
extensive,3394,318.0
head,3376,316.3
computed,3373,316.0
various,3362,315.0
gains,3357,314.5
stable,3346,313.5
extract,3345,313.4
ratio,3342,313.1
learn,3339,312.9
acc,3338,312.8
sparse,3335,312.5
clip,3334,312.4
hierarchical,3326,311.6
integrates,3324,311.5
depth,3320,311.1
emotion,3319,311.0
science,3316,310.7
improving,3309,310.1
clean,3309,310.1
evaluated,3309,310.1
generative,3298,309.0
constraints,3294,308.6
benchmarks,3294,308.6
reduces,3292,308.5
range,3286,307.9
core,3283,307.6
typically,3265,305.9
learnable,3263,305.7
validation,3257,305.2
selected,3250,304.5
field,3248,304.3
therefore,3242,303.8
supported,3234,303.0
consists,3222,301.9
conv,3222,301.9
min,3211,300.9
points,3209,300.7
node,3206,300.4
form,3191,299.0
residual,3186,298.5
inputs,3183,298.2
introduced,3181,298.1
specific,3168,296.8
compression,3168,296.8
additional,3162,296.3
prompts,3150,295.2
setup,3145,294.7
series,3140,294.2
traditional,3137,293.9
still,3117,292.1
metric,3114,291.8
teacher,3111,291.5
demonstrating,3106,291.0
classes,3106,291.0
available,3101,290.6
previous,3100,290.5
improvement,3091,289.6
branch,3091,289.6
cross-modal,3091,289.6
pipeline,3085,289.1
gap,3083,288.9
enhances,3078,288.4
grant,3069,287.6
example,3063,287.0
mse,3060,286.7
particularly,3053,286.1
preserving,3047,285.5
convolution,3038,284.7
predictions,3033,284.2
potential,3022,283.2
indicates,3021,283.1
modality,3008,281.8
compare,3007,281.8
reducing,3000,281.1
pre-trained,2989,280.1
introduces,2984,279.6
exp,2979,279.1
present,2975,278.8
projection,2965,277.8
edge,2961,277.4
distillation,2953,276.7
enhancing,2951,276.5
complementary,2951,276.5
predicted,2947,276.1
bias,2938,275.3
background,2931,274.6
relative,2931,274.6
leading,2924,274.0
demonstrates,2923,273.9
student,2923,273.9
power,2915,273.1
along,2915,273.1
interaction,2915,273.1
perform,2913,272.9
encoding,2911,272.8
well,2909,272.6
path,2902,271.9
flow,2895,271.3
achieved,2881,269.9
practical,2880,269.9
music,2875,269.4
matching,2872,269.1
making,2864,268.4
furthermore,2853,267.3
employs,2847,266.8
apply,2829,265.1
distributions,2825,264.7
although,2820,264.2
uncertainty,2816,263.9
convolutional,2808,263.1
scene,2808,263.1
understanding,2806,262.9
reduce,2806,262.9
illustrated,2802,262.5
term,2800,262.4
dynamics,2796,262.0
impact,2790,261.4
augmentation,2780,260.5
channels,2763,258.9
psnr,2753,258.0
sound,2748,257.5
vision,2747,257.4
regularization,2741,256.8
shared,2740,256.7
snr,2739,256.6
agent,2738,256.5
precision,2736,256.4
filter,2735,256.3
synthetic,2735,256.3
yet,2734,256.2
qwen,2732,256.0
implementation,2722,255.0
several,2710,253.9
leverages,2704,253.4
aggregation,2683,251.4
comprehensive,2675,250.6
architectures,2673,250.5
positive,2671,250.3
maintaining,2671,250.3
epochs,2670,250.2
fully,2665,249.7
clustering,2665,249.7
learned,2664,249.6
categories,2662,249.4
solution,2661,249.3
modalities,2661,249.3
ground,2660,249.2
explicitly,2653,248.6
effect,2652,248.5
threshold,2645,247.8
