word,count,per_million
data,26637,3689.7
performance,23351,3234.5
training,22336,3093.9
models,18737,2595.4
methods,17875,2476.0
speech,17366,2405.5
features,17043,2360.7
learning,16933,2345.5
information,15604,2161.4
different,15137,2096.7
dataset,15099,2091.5
set,15089,2090.1
feature,14634,2027.1
loss,14539,2013.9
image,14016,1941.5
network,13242,1834.2
input,11126,1541.1
audio,10874,1506.2
while,10689,1480.6
number,10466,1449.7
time,9542,1321.7
datasets,9512,1317.6
encoder,9068,1256.1
function,8953,1240.1
task,8823,1222.1
noise,8740,1210.6
layer,8720,1207.9
target,8663,1200.0
however,8614,1193.2
experiments,8611,1192.8
images,8481,1174.8
work,8390,1162.2
signal,8342,1155.5
module,8146,1128.4
samples,8007,1109.1
algorithm,7839,1085.8
attention,7796,1079.9
accuracy,7598,1052.5
matrix,7484,1036.7
parameters,7459,1033.2
process,7446,1031.4
detection,7435,1029.9
tasks,7431,1029.3
speaker,7265,1006.3
text,7228,1001.2
problem,7207,998.3
size,7135,988.3
graph,7056,977.4
output,7038,974.9
test,7014,971.6
propose,6926,959.4
framework,6851,949.0
compared,6782,939.4
domain,6762,936.7
trained,6633,918.8
system,6512,902.0
classification,6439,891.9
rate,6330,876.8
distribution,6244,864.9
representation,6214,860.7
terms,5802,803.7
evaluation,5798,803.1
embedding,5775,799.9
neural,5657,783.6
baseline,5656,783.5
better,5615,777.8
following,5598,775.4
corresponding,5569,771.4
layers,5419,750.6
source,5401,748.1
further,5262,728.9
asr,5238,725.6
comparison,5150,713.4
prediction,5096,705.9
error,5091,705.2
due,5052,699.8
vector,5030,696.7
without,5001,692.7
knowledge,4939,684.1
quality,4918,681.2
estimation,4910,680.1
architecture,4905,679.4
representations,4904,679.3
signals,4864,673.7
space,4847,671.4
original,4827,668.6
networks,4802,665.2
local,4764,659.9
study,4746,657.4
within,4732,655.5
average,4730,655.2
across,4688,649.4
follows,4628,641.1
transformer,4591,635.9
score,4572,633.3
denotes,4565,632.3
channel,4551,630.4
generated,4544,629.4
sample,4543,629.3
figure,4529,627.3
decoder,4502,623.6
multiple,4453,616.8
large,4431,613.8
various,4422,612.5
obtain,4415,611.6
language,4414,611.4
linear,4403,609.9
experimental,4393,608.5
global,4369,605.2
visual,4332,600.1
deep,4291,594.4
fusion,4287,593.8
analysis,4281,593.0
systems,4249,588.6
recognition,4246,588.1
best,4239,587.2
embeddings,4187,580.0
existing,4181,579.1
similar,4170,577.6
previous,4165,576.9
semantic,4151,575.0
index,4138,573.2
obtained,4126,571.5
point,4115,570.0
research,4091,566.7
specifically,4076,564.6
structure,4072,564.0
new,4051,561.1
labels,4045,560.3
frequency,4043,560.0
values,4043,560.0
generate,4039,559.5
value,4039,559.5
train,4033,558.6
represents,4004,554.6
label,3983,551.7
map,3960,548.5
video,3946,546.6
spatial,3924,543.5
effectiveness,3900,540.2
block,3823,529.6
novel,3822,529.4
since,3820,529.1
context,3819,529.0
sequence,3771,522.3
thus,3764,521.4
improve,3762,521.1
metrics,3756,520.3
high,3686,510.6
similarity,3675,509.1
mean,3669,508.2
approaches,3658,506.7
class,3631,503.0
therefore,3615,500.7
step,3608,499.8
generation,3599,498.5
including,3571,494.6
significant,3560,493.1
processing,3550,491.7
optimization,3532,489.2
result,3517,487.2
design,3485,482.7
objective,3470,480.7
random,3469,480.5
introduce,3458,479.0
temporal,3455,478.6
single,3438,476.2
evaluate,3421,473.9
overall,3398,470.7
demonstrate,3395,470.3
log,3382,468.5
achieves,3375,467.5
phase,3374,467.4
sampling,3367,466.4
distance,3365,466.1
weights,3358,465.1
ieee,3353,464.4
achieve,3344,463.2
stage,3337,462.2
pre-trained,3334,461.8
strategy,3315,459.2
inference,3294,456.3
applied,3292,456.0
defined,3253,450.6
state-of-the-art,3227,447.0
parameter,3216,445.5
consider,3211,444.8
reconstruction,3211,444.8
acoustic,3179,440.3
weight,3166,438.5
contrastive,3166,438.5
finally,3165,438.4
ablation,3164,438.3
introduction,3158,437.4
example,3153,436.7
node,3109,430.6
prior,3106,430.2
order,3071,425.4
diffusion,3064,424.4
probability,3049,422.3
significantly,3047,422.1
learn,3037,420.7
abstract,3015,417.6
human,3015,417.6
segmentation,3002,415.8
higher,2994,414.7
well,2992,414.4
latent,2982,413.1
adversarial,2972,411.7
effectively,2966,410.8
case,2933,406.3
icassp,2928,405.6
consists,2915,403.8
complex,2912,403.4
scores,2902,402.0
range,2884,399.5
outperforms,2882,399.2
total,2850,394.8
computational,2837,393.0
extract,2832,392.3
nodes,2832,392.3
extraction,2827,391.6
details,2825,391.3
real,2818,390.3
ours,2801,388.0
standard,2800,387.8
dimension,2796,387.3
convolution,2796,387.3
effective,2791,386.6
algorithms,2790,386.5
scenarios,2788,386.2
small,2788,386.2
specific,2778,384.8
augmentation,2755,381.6
address,2754,381.5
prompt,2754,381.5
frame,2730,378.2
final,2720,376.8
convolutional,2717,376.4
gradient,2715,376.1
length,2701,374.1
level,2701,374.1
improvement,2695,373.3
communication,2694,373.2
key,2668,369.6
perform,2665,369.1
lower,2653,367.5
note,2645,366.4
components,2645,366.4
resulting,2640,365.7
frames,2631,364.4
available,2625,363.6
fine-tuning,2624,363.5
even,2611,361.7
works,2605,360.8
denote,2604,360.7
sound,2600,360.1
joint,2596,359.6
points,2590,358.8
enhance,2588,358.5
present,2580,357.4
optimal,2579,357.2
object,2578,357.1
studies,2563,355.0
part,2559,354.5
classes,2551,353.4
recent,2540,351.8
state,2534,351.0
current,2531,350.6
techniques,2529,350.3
setting,2522,349.3
complexity,2517,348.6
applications,2505,347.0
furthermore,2504,346.8
designed,2498,346.0
natural,2494,345.5
addition,2489,344.8
directly,2486,344.4
employ,2483,343.9
gaussian,2479,343.4
