word,count,per_million
index,1348,619.3
linear,1345,617.9
presented,1342,616.5
thus,1324,608.3
frames,1316,604.6
phonetic,1309,601.4
dialogue,1307,600.5
vectors,1300,597.2
performed,1285,590.3
present,1280,588.0
vowels,1278,587.1
class,1267,582.1
conditions,1261,579.3
distribution,1260,578.9
modeling,1245,572.0
problem,1229,564.6
applied,1227,563.7
matrix,1226,563.2
described,1222,561.4
learning,1221,560.9
vocal,1213,557.3
estimated,1211,556.4
standard,1191,547.2
gmm,1189,546.2
possible,1187,545.3
similar,1187,545.3
translation,1185,544.4
components,1185,544.4
structure,1184,543.9
tone,1179,541.6
output,1177,540.7
higher,1162,533.8
corresponding,1159,532.5
human,1158,532.0
source,1158,532.0
distance,1154,530.2
result,1147,526.9
signals,1137,522.4
length,1130,519.1
energy,1115,512.2
low,1111,510.4
therefore,1107,508.6
web,1106,508.1
several,1104,507.2
out,1103,506.7
previous,1102,506.3
august,1101,505.8
without,1095,503.1
classi,1091,501.2
log,1090,500.8
due,1088,499.8
segments,1087,499.4
classification,1083,497.5
text,1077,494.8
likelihood,1076,494.3
measure,1072,492.5
synthesis,1069,491.1
effect,1063,488.4
scores,1057,485.6
maximum,1056,485.1
type,1054,484.2
reference,1052,483.3
lexical,1051,482.8
position,1045,480.1
errors,1042,478.7
further,1041,478.2
techniques,1040,477.8
space,1036,476.0
view,1032,474.1
prosody,1032,474.1
languages,1028,472.3
many,1025,470.9
total,1025,470.9
single,1016,466.8
domain,1014,465.8
estimate,1014,465.8
belgium,1011,464.5
experimental,1005,461.7
perception,999,459.0
within,987,453.4
available,982,451.1
pronunciation,976,448.4
technique,972,446.6
small,970,445.6
part,962,442.0
relative,959,440.6
boundary,954,438.3
statistical,949,436.0
noisy,947,435.1
according,944,433.7
selection,938,430.9
robust,937,430.5
component,936,430.0
important,935,429.6
significant,935,429.6
even,933,428.6
see,930,427.3
sound,928,426.3
correct,928,426.3
authors,928,426.3
approaches,922,423.6
subjects,922,423.6
mfcc,920,422.7
syllables,917,421.3
usa,911,418.5
reduction,910,418.1
phase,909,417.6
sets,907,416.7
antwerp,906,416.2
parameter,906,416.2
framework,899,413.0
selected,898,412.6
units,896,411.6
decision,891,409.3
mixture,884,406.1
snr,875,402.0
difference,870,399.7
types,869,399.2
transcription,864,396.9
development,862,396.0
segment,861,395.6
boundaries,860,395.1
dynamic,860,395.1
step,852,391.4
four,851,391.0
current,840,385.9
knowledge,840,385.9
improvement,840,385.9
wed,839,385.4
various,833,382.7
form,827,379.9
way,825,379.0
phrase,820,376.7
prediction,819,376.3
means,819,376.3
observed,819,376.3
introduction,815,374.4
wer,813,373.5
emotion,812,373.0
measures,810,372.1
listeners,809,371.7
range,808,371.2
samples,804,369.4
point,801,368.0
considered,800,367.5
like,798,366.6
improve,797,366.2
size,797,366.2
wec,793,364.3
dialog,791,363.4
states,791,363.4
less,791,363.4
initial,788,362.0
correlation,787,361.6
classes,786,361.1
thd,782,359.3
lower,780,358.3
hub,779,357.9
threshold,778,357.4
combination,776,356.5
extracted,776,356.5
original,775,356.0
condition,771,354.2
comparison,770,353.7
cards,770,353.7
computed,767,352.4
ratio,762,350.1
technology,757,347.8
abstracts,756,347.3
rst,754,346.4
evaluated,753,345.9
follows,753,345.9
group,752,345.5
toc,752,345.5
extraction,751,345.0
finally,748,343.6
natural,746,342.7
map,746,342.7
children,746,342.7
procedure,744,341.8
next,741,340.4
made,740,340.0
related,739,339.5
unit,739,339.5
chinese,739,339.5
testing,738,339.0
generated,736,338.1
coefficients,734,337.2
tud,732,336.3
factor,731,335.8
although,731,335.8
multiple,729,334.9
overall,729,334.9
vocabulary,729,334.9
accent,727,334.0
recorded,723,332.2
spectrum,721,331.2
decoding,715,328.5
thb,712,327.1
much,710,326.2
tuc,710,326.2
temporal,708,325.3
production,707,324.8
provide,705,323.9
good,704,323.4
rates,704,323.4
channel,702,322.5
consists,699,321.1
including,697,320.2
individual,697,320.2
cepstral,697,320.2
main,696,319.8
frc,696,319.8
differences,694,318.8
applications,693,318.4
clean,691,317.5
frb,690,317.0
defined,689,316.5
mandarin,687,315.6
another,685,314.7
calculated,685,314.7
amount,681,312.9
often,679,311.9
improved,678,311.5
network,678,311.5
corpora,677,311.0
phonemes,676,310.6
ss-,672,308.7
either,671,308.3
particular,668,306.9
topic,667,306.4
final,665,305.5
female,664,305.1
make,662,304.1
optimal,661,303.7
tasks,661,303.7
across,660,303.2
propose,660,303.2
train,658,302.3
filter,655,300.9
achieved,653,300.0
developed,650,298.6
uses,649,298.2
thc,649,298.2
showed,649,298.2
hmms,648,297.7
machine,648,297.7
glottal,647,297.2
signi,643,295.4
application,641,294.5
representation,640,294.0
nist,635,291.7
general,633,290.8
male,632,290.3
obtain,631,289.9
cases,628,288.5
instead,626,287.6
normalization,626,287.6
change,626,287.6
native,625,287.1
produced,623,286.2
real,623,286.2
japan,622,285.8
svm,622,285.8
simple,621,285.3
resulting,621,285.3
addition,620,284.8
hypothesis,619,284.4
environment,619,284.4
tones,617,283.5
alignment,616,283.0
speaking,615,282.5
associated,615,282.5
microphone,615,282.5
algorithms,614,282.1
voiced,614,282.1
perceptual,611,280.7
conversion,611,280.7
automatically,609,279.8
recognizer,609,279.8
linguistic,607,278.9
probabilities,607,278.9
basis,606,278.4
auditory,606,278.4
control,606,278.4
tract,606,278.4
whether,605,277.9
hidden,605,277.9
contains,605,277.9
long,602,276.6
factors,602,276.6
unsupervised,602,276.6
reported,600,275.6
criterion,600,275.6
additional,599,275.2
minimum,597,274.3
term,596,273.8
clustering,595,273.4
poster,592,272.0
sequences,592,272.0
able,592,272.0
visual,592,272.0
short,591,271.5
news,591,271.5
studies,590,271.1
need,590,271.1
functions,589,270.6
list,589,270.6
equation,588,270.1
sounds,587,269.7
recordings,587,269.7
french,585,268.8
levels,585,268.8
increase,585,268.8
end,584,268.3
discriminative,583,267.8
users,581,266.9
transformation,580,266.5
fact,579,266.0
tests,577,265.1
scheme,576,264.6
combined,575,264.2
hand,574,263.7
articulatory,573,263.2
note,572,262.8
continuous,569,261.4
emotional,568,260.9
window,568,260.9
transcriptions,568,260.9
objective,566,260.0
represent,566,260.0
independent,564,259.1
significantly,564,259.1
con,563,258.6
strategy,563,258.6
points,563,258.6
confidence,563,258.6
pairs,561,257.7
posterior,555,255.0
reduced,554,254.5
lexicon,553,254.1
weight,552,253.6
response,552,253.6
known,551,253.1
japanese,550,252.7
amplitude,547,251.3
support,545,250.4
prior,545,250.4
rules,544,249.9
conventional,544,249.9
patterns,543,249.5
formant,543,249.5
adapted,543,249.5
variance,543,249.5
background,542,249.0
pattern,541,248.5
focus,539,247.6
right,539,247.6
evaluate,539,247.6
sources,538,247.2
participants,536,246.2
characteristics,536,246.2
left,536,246.2
every,536,246.2
broadcast,534,245.3
fundamental,533,244.9
last,531,243.9
frequencies,531,243.9
subject,531,243.9
interaction,530,243.5
peak,529,243.0
dependent,528,242.6
german,527,242.1
describe,524,240.7
neutral,524,240.7
power,524,240.7
specific,523,240.3
rather,521,239.4
confusion,521,239.4
weights,520,238.9
khz,520,238.9
equal,519,238.4
variation,519,238.4
document,519,238.4
classifier,519,238.4
normalized,518,238.0
identification,518,238.0
usually,516,237.1
