word,count,per_million
speech,21786,8345.4
features,10264,3931.7
data,9488,3634.5
training,8028,3075.2
speaker,7590,2907.4
system,7364,2820.9
set,6279,2405.2
recognition,5776,2212.6
performance,5608,2148.2
feature,5433,2081.2
acoustic,5182,1985.0
models,5138,1968.2
language,4884,1870.9
different,4883,1870.5
dnn,4703,1801.5
word,4607,1764.8
figure,4494,1721.5
test,4226,1618.8
speakers,4204,1610.4
number,4168,1596.6
time,3959,1516.5
systems,3895,1492.0
information,3757,1439.2
noise,3631,1390.9
words,3508,1343.8
neural,3235,1239.2
task,3214,1231.2
work,3193,1223.1
trained,3166,1212.8
signal,3039,1164.1
asr,2998,1148.4
page,2980,1141.5
input,2959,1133.5
voice,2882,1104.0
error,2843,1089.0
parameters,2804,1074.1
analysis,2779,1064.5
layer,2766,1059.5
rate,2766,1059.5
network,2757,1056.1
experiments,2742,1050.4
baseline,2668,1022.0
frequency,2641,1011.7
detection,2631,1007.8
however,2608,999.0
algorithm,2563,981.8
evaluation,2528,968.4
corpus,2524,966.8
adaptation,2474,947.7
mean,2466,944.6
output,2466,944.6
utterances,2449,938.1
obtained,2448,937.7
abstract,2447,937.4
university,2439,934.3
while,2414,924.7
methods,2377,910.5
function,2375,909.8
target,2373,909.0
learning,2331,892.9
duration,2287,876.1
accuracy,2285,875.3
context,2270,869.6
vector,2260,865.7
study,2258,865.0
better,2216,848.9
hidden,2194,840.4
spectral,2184,836.6
automatic,2173,832.4
quality,2152,824.3
order,2147,822.4
search,2142,820.5
compared,2121,812.5
audio,2101,804.8
utterance,2073,794.1
level,2035,779.5
frame,1973,755.8
terms,1967,753.5
frames,1958,750.0
best,1956,749.3
well,1954,748.5
deep,1926,737.8
english,1865,714.4
modeling,1859,712.1
synthesis,1855,710.6
networks,1850,708.7
conditions,1845,706.7
similar,1824,698.7
values,1815,695.3
average,1804,691.0
phase,1755,672.3
new,1750,670.4
high,1737,665.4
session,1735,664.6
matrix,1706,653.5
linear,1703,652.4
state,1690,647.4
score,1678,642.8
cation,1665,637.8
i-vector,1638,627.5
sequence,1634,625.9
pitch,1625,622.5
research,1623,621.7
interspeech,1615,618.6
manuscript,1612,617.5
since,1597,611.8
previous,1597,611.8
database,1597,611.8
wer,1585,607.2
index,1583,606.4
large,1581,605.6
standard,1576,603.7
found,1542,590.7
layers,1537,588.8
further,1537,588.8
signals,1533,587.2
spoken,1524,583.8
following,1522,583.0
size,1518,581.5
source,1515,580.3
case,1505,576.5
domain,1502,575.4
applied,1491,571.1
due,1475,565.0
estimation,1473,564.3
gmm,1472,563.9
classification,1458,558.5
distribution,1453,556.6
presented,1451,555.8
tasks,1437,550.5
languages,1435,549.7
germany,1433,548.9
scores,1428,547.0
total,1420,543.9
process,1418,543.2
low,1417,542.8
framework,1412,540.9
sentences,1399,535.9
corresponding,1397,535.1
higher,1391,532.8
present,1374,526.3
train,1371,525.2
human,1370,524.8
units,1369,524.4
phonetic,1362,521.7
relative,1359,520.6
performed,1356,519.4
multiple,1352,517.9
representation,1348,516.4
noisy,1348,516.4
phoneme,1346,515.6
estimated,1345,515.2
techniques,1332,510.2
across,1330,509.5
experimental,1330,509.5
phone,1319,505.3
development,1317,504.5
single,1316,504.1
without,1306,500.3
gaussian,1301,498.4
example,1299,497.6
improve,1296,496.4
intelligibility,1293,495.3
described,1290,494.2
vowel,1289,493.8
value,1287,493.0
improvement,1285,492.2
thus,1284,491.9
space,1278,489.6
problem,1274,488.0
probability,1272,487.3
processing,1269,486.1
effect,1262,483.4
text,1261,483.0
significant,1261,483.0
extracted,1253,480.0
classi,1253,480.0
see,1245,476.9
result,1240,475.0
usa,1236,473.5
hmm,1227,470.0
possible,1220,467.3
therefore,1214,465.0
within,1213,464.7
vectors,1210,463.5
clean,1207,462.4
sets,1201,460.1
measure,1200,459.7
approaches,1197,458.5
difference,1196,458.1
segments,1189,455.5
sentence,1189,455.5
several,1187,454.7
out,1185,453.9
structure,1181,452.4
various,1181,452.4
vowels,1177,450.9
group,1171,448.6
experiment,1171,448.6
comparison,1164,445.9
length,1164,445.9
authors,1155,442.4
because,1153,441.7
prosodic,1151,440.9
log,1147,439.4
small,1142,437.5
mfcc,1140,436.7
spectrum,1131,433.2
types,1129,432.5
condition,1114,426.7
class,1114,426.7
parameter,1109,424.8
many,1090,417.5
observed,1089,417.2
clustering,1088,416.8
wed-p-,1084,415.2
errors,1084,415.2
window,1082,414.5
snr,1079,413.3
poster,1068,409.1
prediction,1066,408.3
range,1064,407.6
dataset,1060,406.0
selection,1060,406.0
decoding,1057,404.9
participants,1057,404.9
selected,1056,404.5
lower,1056,404.5
measures,1055,404.1
even,1050,402.2
correlation,1048,401.4
available,1040,398.4
september,1037,397.2
weights,1036,396.9
dnns,1030,394.6
important,1029,394.2
temporal,1028,393.8
original,1026,393.0
vocal,1024,392.3
propose,1022,391.5
distance,1020,390.7
robust,1019,390.3
studies,1018,390.0
samples,1016,389.2
extraction,1013,388.0
objective,1012,387.7
combination,1012,387.7
listeners,1011,387.3
reduction,1005,385.0
computed,1004,384.6
challenge,999,382.7
part,997,381.9
considered,993,380.4
estimate,993,380.4
mon-p-,983,376.6
evaluated,982,376.2
provide,979,375.0
current,977,374.3
differences,966,370.0
conventional,964,369.3
view,964,369.3
syllable,962,368.5
algorithms,962,368.5
reference,961,368.1
including,958,367.0
alignment,953,365.1
perception,952,364.7
variability,947,362.8
follows,945,362.0
recordings,944,361.6
technique,937,358.9
enhancement,936,358.5
less,926,354.7
i-vectors,926,354.7
production,925,354.3
pronunciation,925,354.3
maximum,923,353.6
statistical,917,351.3
plda,912,349.4
