structure,count
INTRODUCTION > RELATED WORKS > BASELINE ASR SYSTEM > ASR ERROR DETECTION METHODS > EXPERIMENTS > CONCLUSIONS,1
INTRODUCTION > TRAINING OF DEEP MODELS > TRANSFORMATION BASED ADAPTATION FOR > MAP ADAPTATION FOR DEEP MODELS > EXPERIMENTS > CONCLUSION,1
INTRODUCTION > RELATED WORK ON PUNCTUATION INSERTION > SYSTEM > EXPERIMENTS > CONCLUSIONS AND FUTURE WORK,1
INTRODUCTION > METHOD > RESULTS > DISCUSSION > CONCLUSIONS,1
INTRODUCTION > PLDA MODELING > SNR-INVARIANT PLDA MODELING > EXPERIMENTS > CONCLUSIONS,1
INTRODUCTION > METHODS > EVALUATION SETUP > RESULTS AND DISCUSSION > CONCLUSIONS,1
INTRODUCTION > LANGUAGE MODELING FOR SUMMARIZATION > POSITIONAL LANGUAGE MODELING > EXPERIMENTAL SETUP > EXPERIMENTAL RESULTS > CONCLUSIONS,1
INTRODUCTION > MODULATION DOMAIN PROCESSING > EXPERIMENTS > DISCUSSION,1
INTRODUCTION > METHODS > RESULTS > CONCLUSIONS > ACKNOWLEDGEMENTS,1
INTRODUCTION > FEATURE EXTRACTION > REGRESSION TECHNIQUES > EXPERIMENTS > CONCLUSIONS > ACKNOWLEDGEMENTS,1
INTRODUCTION > GRAPH CONSTRUCTION > GRAPH CLUSTERING METHODS > EXPERIMENTS > CONCLUSIONS > ACKNOWLEDGMENTS,1
INTRODUCTION > DATABASE AND RECORDING PROCEDURES > ACOUSTIC ANALYSIS > PERCEPTUAL EXPERIMENT,1
INTRODUCTION > RANK CONSTRAINED NEURAL NETWORK > EXPERIMENTAL SETUP > RESULTS > CONCLUSIONS,1
INTRODUCTION > BASLINE STD ENGINE AND ASR > TWO-STEP STD > EVALUATION > CONCLUSION,1
INTRODUCTION > NOISE ROBUST EXEMPLAR MATCHING > EXPERIMENTAL SETUP > RESULTS > CONCLUSION,1
INTRODUCTION > MANIFOLD LEARNING ALGORITHM > SPEECH DENOISING EXPERIMENT > DISCUSSION > CONCLUSION,1
INTRODUCTION > DISCRIMINATIVE LANGUAGE MODEL > DISCRIMINATIVE BILINEAR LANGUAGE MODEL > EXPERIMENTS > DISCUSSION > CONCLUSION,1
INTRODUCTION > TASK DESCRIPTION > THE NTU APPROACH > FEATURE EXTRACTION > EXPERIMENTAL RESULTS > CONCLUSION > ACKNOWLEDGEMENTS,1
INTRODUCTION > METHODS > RESULTS AND DISCUSSION,1
INTRODUCTION > REVIEW OF CE-DNN AND > REGULARIZED SEQUENCE-LEVEL ADAPTATION > EXPERIMENTS AND RESULTS > CONCLUSION > ACKNOWLEDGEMENTS,1
INTRODUCTION > BACKGROUND > PROPOSED PHONOLOGY-AUGMENTED > TRANSLITERATION EXPERIMENTS > CONCLUSION,1
INTRODUCTION > METHOD > RESULTS,1
INTRODUCTION > REVIEW OF LSTM-RNNS > SPEAKER ADAPTATION OF LSTM-RNNS > GPU IMPLEMENTATION > EXPERIMENTS > CONCLUSIONS AND FUTURE WORK > ACKNOWLEDGEMENTS,1
INTRODUCTION > PROPOSED SYSTEM > EVALUATION CORPORA > RESULTS AND ANALYSIS > CONCLUSION > ACKNOWLEDGEMENT,1
INTRODUCTION > REVIEW OF DNNS > EXTRACTION OF SMD DESCRIPTORS > DISTANCE-AWARE DNNS > EXPERIMENTS > CONCLUSIONS AND FUTURE WORK > ACKNOWLEDGEMENTS,1
INTRODUCTION > METHODS > RESULTS > DISCUSSION > ACKNOWLEDGMENTS,1
INTRODUCTION > SPARSITY IN REGRESSION > EXPERIMENTAL SETTINGS > RESULTS > CONCLUSION > ACKNOWLEDGEMENTS,1
INTRODUCTION > GAME PLAY > GAME MECHANISMS FOR TASK COMPLETION > GAME MOTIVATION MECHANISMS > IMPLEMENTATION,1
INTRODUCTION > MODIFIED PSYCHOACOUSTIC COMPENSATION > MODEL DOMAIN CEPSTRAL MEAN AND > OVERALL PSY-COMP AND MCMVN SCHEME > EXPERIMENTS > CONCLUSIONS AND FUTURE WORK,1
INTRODUCTION > CONVENTIONAL INTELLIGIBILITY MEASURES > MOTIVATION FOR A PHASE-AWARE METRIC > RESULTS > ACKNOWLEDGMENT > CONCLUSION,1
INTRODUCTION > GENERALIZED VARIABLE PARAMETER HMMS > EFFICIENT USE OF DNN > TANDEM GVP-HMM SYSTEMS,1
INTRODUCTION > SYSTEM DESCRIPTION > EXPERIMENTAL SETUP,1
INTRODUCTION > ALGORITHM > EXPERIMENTS AND RESULTS > CONCLUSIONS,1
INTRODUCTION > METHODS > EXPERIMENTAL RESULTS > CONCLUSION,1
INTRODUCTION > DATABASE > FEATURE EXTRACTION,1
INTRODUCTION > FRAMEWORK DESCRIPTION > DEEP BOTTLENECK FEATURE EXTRACTION FOR > EXPERIMENTS > CONCLUSION AND FUTURE WORK,1
INTRODUCTION > RELATED WORK > SYSTEM DESIGN,1
INTRODUCTION > PROPOSED METHOD > EXPERIMENTAL RESULTS > CONCLUSION > ACKNOWLEDGMENTS,1
INTRODUCTION > HARMONIC CHIRP MODEL > FILTERS > SIMULATIONS > CONCLUSIONS,1
INTRODUCTION > STRUCTURING LECTURES WITH A MAP > LINKING LECTURES WITH SIMILAR CONTENT > PREREQUISITE PREDICTION > EXPERIMENTAL RESULTS > CONCLUSIONS,1
INTRODUCTION > COMPRESSIVE SAMPLING PRINCIPLES > COMPRESSIBILITY OF PHONOLOGICAL FEATURES,1
INTRODUCTION > RESEARCH METHODOLOGY > EXPERIMENTAL SETUP AND RESULTS > CONCLUSIONS > ACKNOWLEDGMENTS,1
INTRODUCTION > TONE RECOGNITION MODELS > EXPERIMENTS > CONCLUSIONS,1
INTRODUCTION > GHT-SNN SYSTEM DESIGN > EXPERIMENTAL EVALUATION > CONCLUSION,1
INTRODUCTION > DEEP LEARNING FOR TEXT-DEPENDENT > MULTI-TASK DEEP LEARNING FOR > EXPERIMENTS > CONCLUSION,1
INTRODUCTION > SIGNAL MODEL > PHASE RECONSTRUCTION,1
INTRODUCTION > PARAMETRIC RECTIFIED LINEAR UNITS > ACOUSTIC MODELLING: CONVOLUTIONAL,1
INTRODUCTION > NETWORK ARCHITECTURE > CONNECTIONIST TEMPORAL CLASSIFICATION > DECODING > EXPERIMENTS > CONCLUSIONS,1
INTRODUCTION > EXPERIMENT > ANALYSIS AND RESULTS > DISCUSSION > ACKNOWLEDGEMENTS,1
