word,count,per_million
speech,19867,8534.8
data,8127,3491.3
system,7087,3044.6
recognition,6989,3002.5
speaker,6970,2994.3
features,6746,2898.1
training,6428,2761.5
models,5386,2313.8
word,5296,2275.1
set,5255,2257.5
performance,4516,1940.1
language,4505,1935.3
feature,4500,1933.2
figure,4316,1854.1
acoustic,4289,1842.5
number,4268,1833.5
time,4120,1769.9
noise,4003,1719.7
different,3985,1711.9
information,3702,1590.4
words,3618,1554.3
test,3320,1426.3
parameters,3224,1385.0
algorithm,3022,1298.2
analysis,2999,1288.4
signal,2982,1281.1
corpus,2979,1279.8
systems,2960,1271.6
speakers,2917,1253.1
page,2861,1229.1
error,2750,1181.4
pitch,2716,1166.8
experiments,2668,1146.2
frequency,2583,1109.7
rate,2506,1076.6
university,2484,1067.1
search,2472,1062.0
tue-ses,2417,1038.3
abstract,2392,1027.6
voice,2385,1024.6
however,2369,1017.7
wed-ses,2369,1017.7
function,2332,1001.8
order,2307,991.1
methods,2258,970.0
work,2232,958.9
accuracy,2227,956.7
asr,2214,951.1
state,2210,949.4
target,2169,931.8
mean,2165,930.1
obtained,2163,929.2
detection,2161,928.4
utterances,2152,924.5
adaptation,2145,921.5
spoken,2099,901.7
frame,2077,892.3
vector,2025,869.9
evaluation,2018,866.9
context,2016,866.1
utterance,2011,863.9
estimation,1999,858.8
task,1985,852.8
while,1959,841.6
modeling,1954,839.4
trained,1945,835.6
new,1935,831.3
terms,1846,793.0
english,1842,791.3
baseline,1831,786.6
automatic,1825,784.0
gaussian,1819,781.4
values,1808,776.7
level,1807,776.3
quality,1781,765.1
linear,1750,751.8
high,1750,751.8
spectral,1747,750.5
well,1734,744.9
input,1731,743.6
average,1731,743.6
japan,1729,742.8
audio,1694,727.7
hmm,1691,726.4
sequence,1688,725.2
study,1687,724.7
best,1677,720.4
mon-ses,1672,718.3
since,1671,717.9
duration,1664,714.9
phone,1652,709.7
source,1650,708.8
cation,1639,704.1
sentences,1627,699.0
prosodic,1602,688.2
sentence,1589,682.6
manuscript,1588,682.2
output,1581,679.2
compared,1574,676.2
thu-ses,1569,674.0
phoneme,1569,674.0
better,1560,670.2
probability,1555,668.0
mixture,1554,667.6
following,1552,666.7
case,1541,662.0
selection,1528,656.4
synthesis,1514,650.4
process,1514,650.4
index,1506,647.0
signals,1498,643.5
components,1482,636.7
processing,1480,635.8
large,1474,633.2
research,1472,632.4
value,1467,630.2
estimated,1452,623.8
example,1444,620.3
matrix,1442,619.5
gmm,1432,615.2
interspeech,1430,614.3
database,1424,611.7
classi,1409,605.3
learning,1398,600.6
log,1385,595.0
thus,1381,593.3
problem,1374,590.3
distribution,1362,585.1
segments,1355,582.1
length,1353,581.2
applied,1352,580.8
previous,1352,580.8
score,1350,580.0
phonetic,1347,578.7
similar,1345,577.8
syllable,1333,572.7
conditions,1330,571.4
maximum,1328,570.5
described,1311,563.2
found,1307,561.5
user,1307,561.5
present,1292,555.0
segmentation,1290,554.2
standard,1288,553.3
scores,1288,553.3
corresponding,1284,551.6
presented,1275,547.7
parameter,1273,546.9
combination,1272,546.4
frames,1272,546.4
likelihood,1267,544.3
because,1255,539.1
text,1251,537.4
classification,1247,535.7
experimental,1234,530.1
measure,1231,528.8
vectors,1213,521.1
approaches,1212,520.7
distance,1208,519.0
possible,1206,518.1
usa,1201,515.9
single,1189,510.8
space,1184,508.6
