ngram,count,per_million
version of the,199,40.7
of all the,198,40.5
and denotes the,198,40.5
allows us to,198,40.5
in particular we,198,40.5
for training the,198,40.5
the network is,198,40.5
model with the,197,40.3
to the number,196,40.1
training and testing,196,40.1
the model with,196,40.1
we evaluate our,196,40.1
as input and,196,40.1
number of speakers,196,40.1
our experiments we,195,39.9
the similarity between,194,39.7
is illustrated in,193,39.5
we report the,193,39.5
is supported by,193,39.5
of china under,193,39.5
methods such as,192,39.3
needs to be,192,39.3
the details of,192,39.3
may not be,192,39.3
are as follows,192,39.3
an example of,192,39.3
