word,count,per_million
data,18234,3732.1
training,16542,3385.8
performance,14210,2908.5
speech,13986,2862.6
network,12345,2526.7
set,12122,2481.1
learning,11452,2344.0
models,11304,2313.7
different,11014,2254.3
loss,10987,2248.8
features,10610,2171.6
methods,10202,2088.1
information,9707,1986.8
dataset,9225,1888.1
feature,9215,1886.1
input,8359,1710.9
number,8088,1655.4
image,7390,1512.6
time,7301,1494.3
layer,7234,1480.6
speaker,6668,1364.8
signal,6619,1354.8
attention,6615,1353.9
audio,6554,1341.5
function,6530,1336.5
work,6240,1277.2
problem,6184,1265.7
output,6122,1253.0
while,6077,1243.8
algorithm,5963,1220.5
noise,5927,1213.1
system,5925,1212.7
test,5815,1190.2
experiments,5738,1174.4
trained,5681,1162.8
target,5634,1153.2
encoder,5605,1147.2
matrix,5599,1146.0
however,5512,1128.2
task,5274,1079.5
size,5207,1065.8
samples,5140,1052.0
accuracy,5135,1051.0
neural,5106,1045.1
parameters,5088,1041.4
images,5083,1040.4
datasets,4960,1015.2
rate,4910,1005.0
detection,4887,1000.3
classification,4742,970.6
propose,4715,965.1
layers,4497,920.4
better,4445,909.8
graph,4422,905.1
baseline,4344,889.1
domain,4330,886.3
module,4329,886.0
source,4262,872.3
compared,4255,870.9
asr,4198,859.2
networks,4133,845.9
distribution,4105,840.2
evaluation,3978,814.2
deep,3969,812.4
representation,3911,800.5
terms,3905,799.3
framework,3858,789.6
embedding,3824,782.7
tasks,3810,779.8
architecture,3753,768.2
signals,3748,767.1
error,3720,761.4
corresponding,3693,755.9
since,3678,752.8
vector,3676,752.4
following,3675,752.2
recognition,3599,736.6
without,3541,724.8
further,3497,715.8
train,3474,711.0
process,3461,708.4
estimation,3319,679.3
frequency,3317,678.9
systems,3291,673.6
channel,3245,664.2
text,3243,663.8
best,3199,654.8
quality,3193,653.5
acoustic,3179,650.7
average,3148,644.3
similar,3128,640.2
obtained,3072,628.8
large,3065,627.3
score,3044,623.0
new,3044,623.0
thus,3043,622.8
linear,3042,622.6
original,3015,617.1
comparison,3010,616.1
due,3006,615.3
improve,2980,609.9
structure,2978,609.5
multiple,2975,608.9
value,2974,608.7
figure,2973,608.5
representations,2950,603.8
sequence,2941,602.0
prediction,2937,601.1
space,2933,600.3
block,2931,599.9
class,2913,596.2
transformer,2909,595.4
order,2878,589.1
index,2849,583.1
mean,2827,578.6
values,2823,577.8
decoder,2820,577.2
generated,2819,577.0
local,2818,576.8
knowledge,2803,573.7
obtain,2780,569.0
follows,2775,568.0
adversarial,2769,566.8
therefore,2736,560.0
well,2716,555.9
experimental,2712,555.1
log,2712,555.1
language,2702,553.0
applied,2690,550.6
example,2674,547.3
labels,2664,545.3
previous,2651,542.6
spatial,2636,539.5
study,2634,539.1
sample,2627,537.7
random,2621,536.5
map,2613,534.8
analysis,2610,534.2
approaches,2579,527.9
frame,2579,527.9
video,2570,526.0
weights,2561,524.2
convolutional,2559,523.8
single,2555,523.0
label,2554,522.7
step,2553,522.5
high,2545,520.9
fusion,2541,520.1
point,2538,519.5
result,2535,518.9
case,2522,516.2
denotes,2522,516.2
generate,2519,515.6
speakers,2492,510.1
note,2472,506.0
global,2412,493.7
optimization,2407,492.7
filter,2403,491.8
consider,2391,489.4
defined,2383,487.7
processing,2381,487.3
learn,2377,486.5
convolution,2310,472.8
length,2305,471.8
sampling,2301,471.0
finally,2300,470.8
real,2289,468.5
evaluate,2281,466.9
objective,2263,463.2
context,2258,462.2
sound,2256,461.8
see,2240,458.5
probability,2240,458.5
consists,2233,457.0
similarity,2231,456.6
algorithms,2224,455.2
noisy,2223,455.0
weight,2221,454.6
small,2214,453.2
ieee,2212,452.7
estimate,2178,445.8
temporal,2176,445.4
because,2171,444.4
standard,2169,443.9
state-of-the-art,2164,442.9
distance,2154,440.9
many,2153,440.7
contains,2142,438.4
novel,2131,436.2
achieve,2117,433.3
higher,2115,432.9
various,2111,432.1
existing,2105,430.8
embeddings,2102,430.2
inference,2094,428.6
metrics,2084,426.5
design,2082,426.1
parameter,2067,423.1
utterances,2063,422.2
classes,2053,420.2
works,2053,420.2
research,2046,418.8
icassp,2046,418.8
achieves,2041,417.7
latent,2023,414.1
perform,2015,412.4
dimension,2010,411.4
strategy,2008,411.0
cnn,2006,410.6
frames,2005,410.4
total,2000,409.4
level,1996,408.5
several,1991,407.5
introduction,1989,407.1
part,1977,404.6
separation,1966,402.4
addition,1963,401.8
estimated,1960,401.2
across,1959,401.0
sets,1955,400.1
visual,1943,397.7
abstract,1939,396.9
scores,1930,395.0
word,1919,392.8
directly,1917,392.4
final,1910,390.9
improvement,1907,390.3
gradient,1899,388.7
including,1896,388.1
gaussian,1893,387.5
stage,1886,386.0
phase,1883,385.4
lower,1876,384.0
available,1870,382.7
complex,1868,382.3
mask,1858,380.3
low,1854,379.5
augmentation,1854,379.5
wer,1851,378.9
denote,1848,378.2
compare,1844,377.4
even,1826,373.7
overall,1823,373.1
randomly,1817,371.9
joint,1817,371.9
extracted,1812,370.9
vectors,1811,370.7
specifically,1809,370.3
effectiveness,1806,369.6
selected,1789,366.2
enhancement,1787,365.8
mechanism,1784,365.1
outperforms,1780,364.3
uses,1758,359.8
reconstruction,1755,359.2
experiment,1748,357.8
semantic,1741,356.3
significantly,1734,354.9
according,1726,353.3
extract,1724,352.9
pre-trained,1718,351.6
min,1712,350.4
applications,1708,349.6
node,1706,349.2
let,1702,348.4
prior,1698,347.5
represents,1691,346.1
provide,1689,345.7
recent,1688,345.5
state,1676,343.0
channels,1661,340.0
sparse,1660,339.8
range,1657,339.2
still,1654,338.5
content,1652,338.1
spectral,1645,336.7
achieved,1644,336.5
classifier,1643,336.3
segmentation,1643,336.3
supervised,1641,335.9
clean,1640,335.7
make,1635,334.6
details,1635,334.6
reference,1634,334.4
components,1632,334.0
object,1631,333.8
setting,1629,333.4
snr,1614,330.3
ratio,1610,329.5
music,1606,328.7
difference,1604,328.3
utterance,1600,327.5
sources,1599,327.3
considered,1598,327.1
batch,1598,327.1
power,1595,326.5
kernel,1589,325.2
end,1585,324.4
voice,1584,324.2
observed,1582,323.8
hidden,1580,323.4
nodes,1577,322.8
form,1575,322.4
effective,1573,322.0
complexity,1571,321.5
introduce,1565,320.3
conv,1555,318.3
four,1554,318.1
demonstrate,1552,317.7
related,1544,316.0
main,1542,315.6
blocks,1542,315.6
cost,1539,315.0
solution,1538,314.8
human,1536,314.4
points,1536,314.4
maps,1536,314.4
present,1532,313.6
additional,1532,313.6
current,1530,313.2
outputs,1528,312.7
instead,1526,312.3
words,1518,310.7
possible,1512,309.5
computed,1508,308.7
robust,1503,307.6
find,1496,306.2
within,1491,305.2
modeling,1488,304.6
fixed,1488,304.6
alignment,1485,303.9
generation,1476,302.1
examples,1475,301.9
emotion,1470,300.9
optimal,1463,299.4
reduce,1460,298.8
microphone,1459,298.6
max,1459,298.6
validation,1458,298.4
important,1452,297.2
functions,1451,297.0
next,1450,296.8
compute,1450,296.8
positive,1447,296.2
significant,1445,295.8
techniques,1443,295.3
moreover,1443,295.3
future,1442,295.1
learned,1439,294.5
recently,1436,293.9
testing,1431,292.9
less,1429,292.5
attack,1429,292.5
challenge,1425,291.7
way,1424,291.5
specific,1422,291.1
focus,1415,289.6
predicted,1413,289.2
relative,1413,289.2
much,1407,288.0
computational,1402,287.0
key,1399,286.3
out,1399,286.3
conclusion,1395,285.5
metric,1395,285.5
ablation,1395,285.5
although,1394,285.3
extraction,1392,284.9
ground,1386,283.7
apply,1380,282.5
performed,1371,280.6
described,1370,280.4
natural,1366,279.6
matrices,1366,279.6
dnn,1365,279.4
like,1360,278.4
array,1358,278.0
style,1356,277.5
pairs,1354,277.1
conditions,1352,276.7
adaptation,1348,275.9
designed,1341,274.5
scheme,1338,273.9
need,1336,273.4
lstm,1336,273.4
studies,1330,272.2
scale,1326,271.4
scenarios,1324,271.0
last,1322,270.6
ours,1319,270.0
correlation,1319,270.0
steps,1315,269.2
type,1313,268.7
introduced,1310,268.1
transfer,1309,267.9
fully,1307,267.5
corpus,1307,267.5
initial,1306,267.3
robustness,1301,266.3
furthermore,1301,266.3
user,1300,266.1
epochs,1300,266.1
limited,1297,265.5
control,1294,264.9
residual,1294,264.9
predict,1293,264.6
