structure,count
INTRODUCTION > CORPUS > ACOUSTIC MODELING > AUTOMATIC VERIFICATION,1
INTRODUCTION > ST REPRESENTATION OF SPEECH > FEATURE EXTRACTION > EXPERIMENTAL EVALUATION,1
INTRODUCTION > ACTED AND SPONTANEOUS EMOTIONS AND > PHONEME-LEVEL ANALYSIS > WORD-LEVEL ANALYSIS > SENTENCE-LEVEL ANALYSIS,1
INTRODUCTION > MATHEMATICAL FORMULATION > EXPERIMENTAL RESULTS,1
INTRODUCTION > DATABASE > TOP-DOWN TASK DEPENDENT MODEL > EXPERIMENTS AND RESULTS,1
INTRODUCTION > DISCRIMINATIVE RESCORING > EXPERIMENTS > DISCUSSION,1
INTRODUCTION > METHODOLOGY > RESULTS > DISCUSSION > CONCLUSIONS > ACKNOWLEDGEMENTS,1
INTRODUCTION > ELLIPSOID CONSTRAINED QUADRATIC > ECQP FOR DT OF HMM PARAMATERS > LINKS TO AND OTHER DT ALGORITHMS,1
INTRODUCTION > EXPERIMENT > RESULTS,1
INTRODUCTION > METHOD > PITCH TARGET ANALYSIS OF THAI TONES,1
INTRODUCTION > DEREVERBERATION BASED ON SPECTRAL > COMPENSATION PARAMETER ESTIMATION FOR > COMBINING SPECTRAL SUBTRACTION WITH > EXPERIMENTS,1
INTRODUCTION > METHOD > EXPERIMENTS > CONCLUSIONS > ACKNOWLEDGEMENTS,1
INTRODUCTION > PROBABILISTIC TOPIC MODELS > BAYESIAN LATENT TOPIC CLUSTERING > EXPERIMENTS > CONCLUSIONS,1
INTRODUCTION > DATA > SDR USING A WORD TRANSLATION MODEL > EVALUATION,1
INTRODUCTION > GMM-BASED CLASSIFICATION > DISCRIMINATIVE TRAINING: GAUSSIAN > EXPERIMENTS > CONCLUSION,1
INTRODUCTION > MIXTURE AUTOREGRESSIVE HMMS > PILOT EXPERIMENTS,1
INTRODUCTION > DATA > METHODS,1
INTRODUCTION > EXPERIMENT > GENERAL DISCUSSION,1
INTRODUCTION > EFFECT OF SHANGHAI-ACCENTED SPEECH > PHONETIC CONFUSION ANALYSIS AND > EXPERIMENTAL EVALUATION > CONCLUSION AND FUTURE WORK,1
