word,count,per_million
low,1357,384.8
recordings,1355,384.2
separation,1346,381.7
global,1344,381.1
adversarial,1338,379.4
future,1331,377.4
real,1331,377.4
blocks,1329,376.9
outputs,1316,373.2
recent,1313,372.3
achieved,1312,372.0
four,1310,371.5
natural,1309,371.2
tokens,1309,371.2
difference,1299,368.3
achieve,1288,365.2
decoding,1286,364.7
note,1282,363.5
performed,1280,363.0
randomly,1279,362.7
classifier,1279,362.7
important,1278,362.4
estimation,1278,362.4
random,1272,360.7
prosody,1271,360.4
still,1268,359.6
temporal,1267,359.3
spoken,1264,358.4
less,1264,358.4
alignment,1264,358.4
compare,1260,357.3
weight,1257,356.4
works,1245,353.0
search,1245,353.0
within,1240,351.6
achieves,1240,351.6
bert,1238,351.0
self-supervised,1234,349.9
state-of-the-art,1229,348.5
phonetic,1229,348.5
participants,1222,346.5
introduction,1217,345.1
strategy,1213,344.0
range,1212,343.7
types,1211,343.4
class,1208,342.5
content,1206,342.0
novel,1206,342.0
intelligibility,1205,341.7
spectrogram,1203,341.1
pretrained,1202,340.8
pairs,1199,340.0
presented,1195,338.9
predicted,1188,336.9
out,1187,336.6
verification,1185,336.0
transfer,1184,335.7
described,1183,335.5
abstract,1182,335.2
validation,1180,334.6
although,1176,333.5
technology,1175,333.2
selected,1173,332.6
development,1172,332.3
base,1171,332.0
ssl,1170,331.8
sentence,1166,330.6
improved,1162,329.5
evaluated,1160,328.9
observed,1158,328.4
predict,1156,327.8
extraction,1156,327.8
like,1154,327.2
cnn,1152,326.7
adaptation,1149,325.8
units,1144,324.4
spectral,1144,324.4
pre-training,1143,324.1
main,1141,323.5
extract,1137,322.4
https,1136,322.1
token,1136,322.1
related,1135,321.8
lstm,1135,321.8
supervised,1133,321.3
sampling,1129,320.1
memory,1127,319.6
latent,1126,319.3
librispeech,1125,319.0
ratio,1120,317.6
matrix,1119,317.3
specifically,1118,317.0
provide,1112,315.3
focus,1112,315.3
much,1111,315.0
make,1110,314.8
probability,1109,314.5
setup,1108,314.2
steps,1107,313.9
current,1098,311.3
errors,1093,309.9
channel,1091,309.4
amount,1086,307.9
way,1084,307.4
followed,1082,306.8
limited,1081,306.5
possible,1079,306.0
effective,1077,305.4
outperforms,1073,304.3
combination,1070,303.4
prior,1070,303.4
batch,1068,302.8
local,1066,302.3
metric,1063,301.4
khz,1062,301.1
distance,1059,300.3
applications,1059,300.3
sentences,1059,300.3
waveform,1058,300.0
denotes,1058,300.0
techniques,1052,298.3
reduce,1050,297.7
linguistic,1049,297.5
correlation,1047,296.9
phase,1046,296.6
type,1046,296.6
seen,1043,295.8
instead,1033,292.9
complex,1032,292.6
characteristics,1030,292.1
often,1029,291.8
specific,1027,291.2
conducted,1024,290.4
end,1022,289.8
vowel,1021,289.5
emotional,1019,288.9
differences,1017,288.4
negative,1015,287.8
residual,1014,287.5
mask,1012,287.0
estimated,1012,287.0
user,1010,286.4
existing,1010,286.4
another,1008,285.8
mechanism,1002,284.1
setting,998,283.0
robust,995,282.1
vectors,989,280.4
examples,985,279.3
improves,984,279.0
showed,984,279.0
find,984,279.0
fixed,983,278.7
last,980,277.9
eer,977,277.0
computed,975,276.5
effectiveness,975,276.5
long,975,276.5
teacher,973,275.9
whether,968,274.5
condition,968,274.5
conversion,966,273.9
control,962,272.8
components,959,271.9
contrastive,951,269.7
window,949,269.1
moreover,944,267.7
vocal,944,267.7
filter,942,267.1
according,941,266.8
scale,941,266.8
synthetic,941,266.8
defined,941,266.8
segment,940,266.5
increase,936,265.4
recently,936,265.4
unseen,936,265.4
epochs,929,263.4
labeled,928,263.1
considered,928,263.1
unsupervised,925,262.3
multilingual,922,261.4
common,921,261.2
demonstrate,919,260.6
normalization,916,259.7
either,915,259.5
latency,914,259.2
design,910,258.0
improvements,910,258.0
reduction,910,258.0
investigate,908,257.5
recording,908,257.5
apply,907,257.2
pooling,907,257.2
classes,904,256.3
furthermore,901,255.5
sequences,901,255.5
dimensional,900,255.2
articulatory,898,254.6
student,896,254.1
introduced,895,253.8
gender,890,252.4
generation,889,252.1
consider,888,251.8
reported,888,251.8
parameter,887,251.5
scenarios,886,251.2
ser,886,251.2
calculated,884,250.7
larger,884,250.7
mixture,884,250.7
dialogue,884,250.7
provided,883,250.4
introduce,883,250.4
clustering,882,250.1
next,881,249.8
positive,880,249.5
softmax,878,249.0
inputs,877,248.7
along,875,248.1
represents,875,248.1
corpora,874,247.8
top,864,245.0
conventional,859,243.6
initial,858,243.3
raw,857,243.0
video,857,243.0
downstream,856,242.7
individual,854,242.2
visual,853,241.9
simple,852,241.6
age,852,241.6
self-attention,849,240.7
settings,849,240.7
prosodic,841,238.5
details,841,238.5
learned,839,237.9
performs,836,237.1
activation,835,236.8
sources,835,236.8
listeners,835,236.8
provides,833,236.2
need,832,235.9
streaming,830,235.4
observe,828,234.8
indicates,828,234.8
estimate,827,234.5
rnn-t,825,233.9
spatial,825,233.9
full,824,233.7
perception,822,233.1
online,822,233.1
architectures,818,232.0
resulting,818,232.0
baselines,815,231.1
naturalness,814,230.8
snr,814,230.8
extractor,813,230.5
github,813,230.5
subjective,813,230.5
measure,812,230.2
accent,811,230.0
pronunciation,810,229.7
unit,805,228.3
speaking,804,228.0
impact,803,227.7
vocoder,803,227.7
china,800,226.8
